"varname","simulation","year","month","biomass_tonnes_km2"
"Cop","ssp126",1985,8,34.8054817935376
"Cop","ssp126",1985,9,29.6264546055573
"Cop","ssp126",1985,10,28.8310249165144
"Cop","ssp126",1985,11,22.7038863667604
"Cop","ssp126",1985,12,15.3270339844913
"Cop","ssp126",1986,1,8.64224433806108
"Cop","ssp126",1986,2,5.57313185501913
"Cop","ssp126",1986,3,8.37794453327234
"Cop","ssp126",1986,4,21.6918216185703
"Cop","ssp126",1986,5,36.4601477864451
"Cop","ssp126",1986,6,43.457756595201
"Cop","ssp126",1986,7,43.8527434879206
"Cop","ssp126",1986,8,33.5020562946198
"Cop","ssp126",1986,9,30.7579653630348
"Cop","ssp126",1986,10,29.9950863153941
"Cop","ssp126",1986,11,24.077585603512
"Cop","ssp126",1986,12,14.5023954007009
"Cop","ssp126",1987,1,9.27654706115854
"Cop","ssp126",1987,2,6.99770067314229
"Cop","ssp126",1987,3,16.864831093032
"Cop","ssp126",1987,4,23.9729955335532
"Cop","ssp126",1987,5,34.6508923747634
"Cop","ssp126",1987,6,48.5313635154466
"Cop","ssp126",1987,7,49.09936404217
"Cop","ssp126",1987,8,36.5212415005899
"Cop","ssp126",1987,9,31.2548633821704
"Cop","ssp126",1987,10,30.6448945387861
"Cop","ssp126",1987,11,24.7037521534642
"Cop","ssp126",1987,12,17.1425575153951
"Cop","ssp126",1988,1,9.2844329206738
"Cop","ssp126",1988,2,6.21902919839568
"Cop","ssp126",1988,3,16.8372730130899
"Cop","ssp126",1988,4,20.1383585756512
"Cop","ssp126",1988,5,33.9827914305548
"Cop","ssp126",1988,6,48.452874244956
"Cop","ssp126",1988,7,48.2136091027826
"Cop","ssp126",1988,8,34.0222391445783
"Cop","ssp126",1988,9,27.0024659068158
"Cop","ssp126",1988,10,28.7519270664931
"Cop","ssp126",1988,11,23.735899801398
"Cop","ssp126",1988,12,14.0291599662465
"Cop","ssp126",1989,1,8.36518412515349
"Cop","ssp126",1989,2,6.73874574929015
"Cop","ssp126",1989,3,11.8125787954869
"Cop","ssp126",1989,4,20.8507178050504
"Cop","ssp126",1989,5,36.6460166442523
"Cop","ssp126",1989,6,52.205500149366
"Cop","ssp126",1989,7,49.6640056251795
"Cop","ssp126",1989,8,31.1279328504558
"Cop","ssp126",1989,9,25.2434341612633
"Cop","ssp126",1989,10,25.6453837773448
"Cop","ssp126",1989,11,15.9387967473867
"Cop","ssp126",1989,12,10.1135050358492
"Cop","ssp126",1990,1,9.01895214655737
"Cop","ssp126",1990,2,8.21189794416444
"Cop","ssp126",1990,3,12.6387210781822
"Cop","ssp126",1990,4,26.747097652301
"Cop","ssp126",1990,5,40.9623873351498
"Cop","ssp126",1990,6,45.9504917029351
"Cop","ssp126",1990,7,45.2696425475801
"Cop","ssp126",1990,8,33.468114110361
"Cop","ssp126",1990,9,30.6674495600226
"Cop","ssp126",1990,10,30.7632317277848
"Cop","ssp126",1990,11,23.858784772407
"Cop","ssp126",1990,12,13.5423680544959
"Cop","ssp126",1991,1,6.70067534663937
"Cop","ssp126",1991,2,5.40440911870248
"Cop","ssp126",1991,3,11.4090257790078
"Cop","ssp126",1991,4,28.8919331806847
"Cop","ssp126",1991,5,44.2619755282935
"Cop","ssp126",1991,6,61.862823806548
"Cop","ssp126",1991,7,50.9913353072606
"Cop","ssp126",1991,8,37.6010530496814
"Cop","ssp126",1991,9,35.3985080025225
"Cop","ssp126",1991,10,31.7723643492307
"Cop","ssp126",1991,11,27.9110743633511
"Cop","ssp126",1991,12,16.3651773580122
"Cop","ssp126",1992,1,11.7781441467065
"Cop","ssp126",1992,2,8.30457412935422
"Cop","ssp126",1992,3,8.54488893764537
"Cop","ssp126",1992,4,38.3770449157219
"Cop","ssp126",1992,5,46.6216196393404
"Cop","ssp126",1992,6,53.4787508764141
"Cop","ssp126",1992,7,46.3834243997317
"Cop","ssp126",1992,8,37.4774017462685
"Cop","ssp126",1992,9,32.7381109645839
"Cop","ssp126",1992,10,36.380960677611
"Cop","ssp126",1992,11,27.7582247836751
"Cop","ssp126",1992,12,14.756059495741
"Cop","ssp126",1993,1,7.3587124378121
"Cop","ssp126",1993,2,5.94302201295016
"Cop","ssp126",1993,3,8.70686315063491
"Cop","ssp126",1993,4,21.1836136724603
"Cop","ssp126",1993,5,37.9108355950711
"Cop","ssp126",1993,6,46.2671216995171
"Cop","ssp126",1993,7,39.7317925668408
"Cop","ssp126",1993,8,34.0114288477657
"Cop","ssp126",1993,9,25.0169729863304
"Cop","ssp126",1993,10,28.3779712600643
"Cop","ssp126",1993,11,22.1514816353269
"Cop","ssp126",1993,12,14.5419630467613
"Cop","ssp126",1994,1,9.83286414581223
"Cop","ssp126",1994,2,6.49443395755333
"Cop","ssp126",1994,3,6.85414489830631
"Cop","ssp126",1994,4,22.4273437690945
"Cop","ssp126",1994,5,44.5243145272755
"Cop","ssp126",1994,6,56.1013426760919
"Cop","ssp126",1994,7,45.6514036119121
"Cop","ssp126",1994,8,31.3693548518963
"Cop","ssp126",1994,9,28.1093487980803
"Cop","ssp126",1994,10,29.1111696985086
"Cop","ssp126",1994,11,19.044787235144
"Cop","ssp126",1994,12,12.7798514567163
"Cop","ssp126",1995,1,9.48342447379951
"Cop","ssp126",1995,2,6.9859392397458
"Cop","ssp126",1995,3,11.0876956722855
"Cop","ssp126",1995,4,19.5183749450696
"Cop","ssp126",1995,5,39.0596697992175
"Cop","ssp126",1995,6,58.4884381064941
"Cop","ssp126",1995,7,48.0063323342512
"Cop","ssp126",1995,8,33.0394473708041
"Cop","ssp126",1995,9,26.380157944646
"Cop","ssp126",1995,10,27.0081160354787
"Cop","ssp126",1995,11,20.3874772138698
"Cop","ssp126",1995,12,11.9511950783384
"Cop","ssp126",1996,1,7.80055232853994
"Cop","ssp126",1996,2,5.29897520382152
"Cop","ssp126",1996,3,12.1824267484296
"Cop","ssp126",1996,4,28.7884318939459
"Cop","ssp126",1996,5,44.4493835593991
"Cop","ssp126",1996,6,45.7082015201255
"Cop","ssp126",1996,7,43.3223557843302
"Cop","ssp126",1996,8,32.0172369947577
"Cop","ssp126",1996,9,29.6400333857695
"Cop","ssp126",1996,10,27.3066203258842
"Cop","ssp126",1996,11,19.1091031994248
"Cop","ssp126",1996,12,13.4747659615939
"Cop","ssp126",1997,1,8.15326449214387
"Cop","ssp126",1997,2,5.69684783412796
"Cop","ssp126",1997,3,11.4977721549235
"Cop","ssp126",1997,4,18.8372160970308
"Cop","ssp126",1997,5,33.2660329441601
"Cop","ssp126",1997,6,44.1820016842393
"Cop","ssp126",1997,7,43.2319932978694
"Cop","ssp126",1997,8,31.1566770785907
"Cop","ssp126",1997,9,27.2916455490104
"Cop","ssp126",1997,10,26.0489097397724
"Cop","ssp126",1997,11,20.4662766912389
"Cop","ssp126",1997,12,13.1586214406538
"Cop","ssp126",1998,1,6.69079787493853
"Cop","ssp126",1998,2,4.57460241242897
"Cop","ssp126",1998,3,7.2851889848132
"Cop","ssp126",1998,4,13.6725505022448
"Cop","ssp126",1998,5,26.4432916342525
"Cop","ssp126",1998,6,33.407620810586
"Cop","ssp126",1998,7,42.1342568424582
"Cop","ssp126",1998,8,34.5231244764641
"Cop","ssp126",1998,9,32.2594227166641
"Cop","ssp126",1998,10,30.7240527099771
"Cop","ssp126",1998,11,23.3457969292651
"Cop","ssp126",1998,12,14.2694360899041
"Cop","ssp126",1999,1,6.88991534195628
"Cop","ssp126",1999,2,4.17185755675265
"Cop","ssp126",1999,3,4.94897995333122
"Cop","ssp126",1999,4,11.5784845886171
"Cop","ssp126",1999,5,26.6330955414389
"Cop","ssp126",1999,6,39.4573566788967
"Cop","ssp126",1999,7,47.6063746997307
"Cop","ssp126",1999,8,33.7860836988965
"Cop","ssp126",1999,9,35.488581864174
"Cop","ssp126",1999,10,31.7719448577532
"Cop","ssp126",1999,11,23.83680441228
"Cop","ssp126",1999,12,13.8128336142291
"Cop","ssp126",2000,1,7.34572439488519
"Cop","ssp126",2000,2,5.78557936440554
"Cop","ssp126",2000,3,9.89091630237042
"Cop","ssp126",2000,4,19.0210812549978
"Cop","ssp126",2000,5,36.1127280208084
"Cop","ssp126",2000,6,45.8605824388811
"Cop","ssp126",2000,7,40.0362055423387
"Cop","ssp126",2000,8,34.2204153654939
"Cop","ssp126",2000,9,32.0247357788688
"Cop","ssp126",2000,10,32.0244957326119
"Cop","ssp126",2000,11,23.6506644379387
"Cop","ssp126",2000,12,14.7625844902743
"Cop","ssp126",2001,1,9.93116730914846
"Cop","ssp126",2001,2,6.82476890227359
"Cop","ssp126",2001,3,13.5412296672238
"Cop","ssp126",2001,4,21.0446417970552
"Cop","ssp126",2001,5,36.530462618138
"Cop","ssp126",2001,6,46.8915331572465
"Cop","ssp126",2001,7,48.7553495070832
"Cop","ssp126",2001,8,35.3884952143879
"Cop","ssp126",2001,9,36.6240462268045
"Cop","ssp126",2001,10,31.1256294920946
"Cop","ssp126",2001,11,22.5049087883591
"Cop","ssp126",2001,12,13.3511508819941
"Cop","ssp126",2002,1,9.59496601090857
"Cop","ssp126",2002,2,5.93621133618408
"Cop","ssp126",2002,3,10.5106304504633
"Cop","ssp126",2002,4,19.9032256303961
"Cop","ssp126",2002,5,37.8775656409459
"Cop","ssp126",2002,6,59.1375456547395
"Cop","ssp126",2002,7,55.6668640675053
"Cop","ssp126",2002,8,34.0725015667683
"Cop","ssp126",2002,9,32.3154426459506
"Cop","ssp126",2002,10,27.337146265151
"Cop","ssp126",2002,11,24.1626398526188
"Cop","ssp126",2002,12,16.1533950533346
"Cop","ssp126",2003,1,10.0547098038403
"Cop","ssp126",2003,2,5.81126035867661
"Cop","ssp126",2003,3,8.97081840585483
"Cop","ssp126",2003,4,15.1270577002194
"Cop","ssp126",2003,5,27.8112889851896
"Cop","ssp126",2003,6,42.1342622237158
"Cop","ssp126",2003,7,39.2466197344487
"Cop","ssp126",2003,8,29.1844670352085
"Cop","ssp126",2003,9,28.5026234799601
"Cop","ssp126",2003,10,28.3382507671994
"Cop","ssp126",2003,11,18.8635620550466
"Cop","ssp126",2003,12,11.3535667520245
"Cop","ssp126",2004,1,8.27847993465938
"Cop","ssp126",2004,2,5.7266225325997
"Cop","ssp126",2004,3,13.2717344033797
"Cop","ssp126",2004,4,21.0638195738844
"Cop","ssp126",2004,5,33.8714288706784
"Cop","ssp126",2004,6,45.2229520094963
"Cop","ssp126",2004,7,39.6007435017685
"Cop","ssp126",2004,8,30.0135898749393
"Cop","ssp126",2004,9,23.5699919034141
"Cop","ssp126",2004,10,24.7722782668154
"Cop","ssp126",2004,11,17.5905188877501
"Cop","ssp126",2004,12,10.0742290460097
"Cop","ssp126",2005,1,5.38229747711432
"Cop","ssp126",2005,2,4.1348070538625
"Cop","ssp126",2005,3,11.7520492210734
"Cop","ssp126",2005,4,30.752681930877
"Cop","ssp126",2005,5,43.5754846289114
"Cop","ssp126",2005,6,45.3284120879873
"Cop","ssp126",2005,7,38.3920574341627
"Cop","ssp126",2005,8,30.5281501523585
"Cop","ssp126",2005,9,26.620038043104
"Cop","ssp126",2005,10,30.7115006572871
"Cop","ssp126",2005,11,22.0762736625929
"Cop","ssp126",2005,12,12.6427469154609
"Cop","ssp126",2006,1,7.76009243610404
"Cop","ssp126",2006,2,4.46206600421978
"Cop","ssp126",2006,3,10.6253860595473
"Cop","ssp126",2006,4,16.4575605821963
"Cop","ssp126",2006,5,25.8926294693482
"Cop","ssp126",2006,6,42.9595124715794
"Cop","ssp126",2006,7,46.3463693698048
"Cop","ssp126",2006,8,32.7566775392429
"Cop","ssp126",2006,9,32.3270660684515
"Cop","ssp126",2006,10,28.557796473112
"Cop","ssp126",2006,11,21.0937197741611
"Cop","ssp126",2006,12,13.5324510858928
"Cop","ssp126",2007,1,7.65575297931435
"Cop","ssp126",2007,2,4.39035086479685
"Cop","ssp126",2007,3,5.08764744648971
"Cop","ssp126",2007,4,10.3953886282488
"Cop","ssp126",2007,5,28.4473433203503
"Cop","ssp126",2007,6,47.1528931428031
"Cop","ssp126",2007,7,59.1847783416169
"Cop","ssp126",2007,8,36.6061971290704
"Cop","ssp126",2007,9,26.9751761937611
"Cop","ssp126",2007,10,30.3059875420631
"Cop","ssp126",2007,11,23.3212555707698
"Cop","ssp126",2007,12,13.9496399236895
"Cop","ssp126",2008,1,8.46668620199252
"Cop","ssp126",2008,2,4.72954973340432
"Cop","ssp126",2008,3,7.44539569584532
"Cop","ssp126",2008,4,17.7010149951341
"Cop","ssp126",2008,5,35.4941242477448
"Cop","ssp126",2008,6,54.6965449864864
"Cop","ssp126",2008,7,58.4142359616548
"Cop","ssp126",2008,8,43.1027862756002
"Cop","ssp126",2008,9,31.509635030532
"Cop","ssp126",2008,10,30.1089190820325
"Cop","ssp126",2008,11,21.3153572166074
"Cop","ssp126",2008,12,12.5550847772691
"Cop","ssp126",2009,1,7.18227323888913
"Cop","ssp126",2009,2,5.7312017555586
"Cop","ssp126",2009,3,23.5494807667081
"Cop","ssp126",2009,4,22.9960036449747
"Cop","ssp126",2009,5,39.2547417182565
"Cop","ssp126",2009,6,48.2022329822279
"Cop","ssp126",2009,7,43.0949533921222
"Cop","ssp126",2009,8,32.5028687016196
"Cop","ssp126",2009,9,33.9440927546157
"Cop","ssp126",2009,10,32.0098591733937
"Cop","ssp126",2009,11,24.1933013034812
"Cop","ssp126",2009,12,13.665718007536
"Cop","ssp126",2010,1,8.95283314142845
"Cop","ssp126",2010,2,6.54268681387299
"Cop","ssp126",2010,3,8.86969983057311
"Cop","ssp126",2010,4,15.0558222239296
"Cop","ssp126",2010,5,31.1492467817989
"Cop","ssp126",2010,6,49.7886865109803
"Cop","ssp126",2010,7,50.7408072707009
"Cop","ssp126",2010,8,31.4944806483426
"Cop","ssp126",2010,9,28.4722478256964
"Cop","ssp126",2010,10,31.6415682555598
"Cop","ssp126",2010,11,24.477356469805
"Cop","ssp126",2010,12,13.3313889285125
"Cop","ssp126",2011,1,7.85497010459794
"Cop","ssp126",2011,2,4.36281464856835
"Cop","ssp126",2011,3,3.15180795957374
"Cop","ssp126",2011,4,15.603904741506
"Cop","ssp126",2011,5,30.3235549541038
"Cop","ssp126",2011,6,41.0351295299513
"Cop","ssp126",2011,7,46.5762694962236
"Cop","ssp126",2011,8,36.1076967992143
"Cop","ssp126",2011,9,36.3544390009522
"Cop","ssp126",2011,10,34.4510061118637
"Cop","ssp126",2011,11,20.0374975027421
"Cop","ssp126",2011,12,11.0140953732831
"Cop","ssp126",2012,1,7.29790275413845
"Cop","ssp126",2012,2,5.02672892925878
"Cop","ssp126",2012,3,12.4314271244053
"Cop","ssp126",2012,4,26.4263051018691
"Cop","ssp126",2012,5,35.7139195555623
"Cop","ssp126",2012,6,55.4451992683442
"Cop","ssp126",2012,7,63.6874195838054
"Cop","ssp126",2012,8,38.6509440937318
"Cop","ssp126",2012,9,28.106891810159
"Cop","ssp126",2012,10,28.2749568371018
"Cop","ssp126",2012,11,28.0651339942224
"Cop","ssp126",2012,12,16.6482177254864
"Cop","ssp126",2013,1,9.54629902665544
"Cop","ssp126",2013,2,5.97559931500529
"Cop","ssp126",2013,3,8.68914902309059
"Cop","ssp126",2013,4,17.6467386930869
"Cop","ssp126",2013,5,33.4976730631666
"Cop","ssp126",2013,6,51.1455442265181
"Cop","ssp126",2013,7,40.8336022579009
"Cop","ssp126",2013,8,32.0670878567733
"Cop","ssp126",2013,9,27.6260141556316
"Cop","ssp126",2013,10,24.5791312239851
"Cop","ssp126",2013,11,15.4159660606056
"Cop","ssp126",2013,12,8.39413870339001
"Cop","ssp126",2014,1,5.82245881280037
"Cop","ssp126",2014,2,7.46410249749112
"Cop","ssp126",2014,3,15.7697184950752
"Cop","ssp126",2014,4,27.5837990292023
"Cop","ssp126",2014,5,39.7441252666025
"Cop","ssp126",2014,6,43.4150348098231
"Cop","ssp126",2014,7,46.6812306531425
"Cop","ssp126",2014,8,35.9492865726053
"Cop","ssp126",2014,9,28.6955903222718
"Cop","ssp126",2014,10,27.05986691038
"Cop","ssp126",2014,11,17.4060119856549
"Cop","ssp126",2014,12,10.9607367035256
"Cop","ssp126",2015,1,5.80677056927255
"Cop","ssp126",2015,2,3.88256043397211
"Cop","ssp126",2015,3,12.5449108216529
"Cop","ssp126",2015,4,18.3271017078718
"Cop","ssp126",2015,5,24.8121655063316
"Cop","ssp126",2015,6,35.2378275811878
"Cop","ssp126",2015,7,35.1271732426647
"Cop","ssp126",2015,8,26.3509666409301
"Cop","ssp126",2015,9,25.9048954416517
"Cop","ssp126",2015,10,27.1066443962472
"Cop","ssp126",2015,11,18.1435121694131
"Cop","ssp126",2015,12,10.7545639421152
"Cop","ssp126",2016,1,6.71296491180092
"Cop","ssp126",2016,2,4.38078412587332
"Cop","ssp126",2016,3,8.22138613102745
"Cop","ssp126",2016,4,17.4187711026235
"Cop","ssp126",2016,5,26.6615415159691
"Cop","ssp126",2016,6,33.8457183870874
"Cop","ssp126",2016,7,33.9554633227349
"Cop","ssp126",2016,8,26.3391750481744
"Cop","ssp126",2016,9,25.8650794122451
"Cop","ssp126",2016,10,29.7651922520152
"Cop","ssp126",2016,11,26.3632387200012
"Cop","ssp126",2016,12,14.0497903014007
"Cop","ssp126",2017,1,6.92904309603227
"Cop","ssp126",2017,2,4.92322370518551
"Cop","ssp126",2017,3,4.7018419716356
"Cop","ssp126",2017,4,10.5701518425928
"Cop","ssp126",2017,5,24.6783734764509
"Cop","ssp126",2017,6,41.2235664643798
"Cop","ssp126",2017,7,50.5501878009526
"Cop","ssp126",2017,8,36.2292610340896
"Cop","ssp126",2017,9,32.5036578822708
"Cop","ssp126",2017,10,24.5879714895436
"Cop","ssp126",2017,11,17.952516490033
"Cop","ssp126",2017,12,12.5601883317423
"Cop","ssp126",2018,1,7.56627952308587
"Cop","ssp126",2018,2,4.74156464257827
"Cop","ssp126",2018,3,3.87405104539592
"Cop","ssp126",2018,4,12.5907394996131
"Cop","ssp126",2018,5,21.9027177110649
"Cop","ssp126",2018,6,39.0989439282312
"Cop","ssp126",2018,7,44.8288382425869
"Cop","ssp126",2018,8,34.2453935673963
"Cop","ssp126",2018,9,26.875336801864
"Cop","ssp126",2018,10,22.6925958794617
"Cop","ssp126",2018,11,15.2007880291631
"Cop","ssp126",2018,12,8.97609188422656
"Cop","ssp126",2019,1,5.5144057738665
"Cop","ssp126",2019,2,3.61273959063853
"Cop","ssp126",2019,3,3.84183537369724
"Cop","ssp126",2019,4,19.0396954329625
"Cop","ssp126",2019,5,25.7515780177924
"Cop","ssp126",2019,6,37.5784388361722
"Cop","ssp126",2019,7,38.458041340734
"Cop","ssp126",2019,8,29.7530198622781
"Cop","ssp126",2019,9,28.4582592764341
"Cop","ssp126",2019,10,26.6984454751124
"Cop","ssp126",2019,11,17.2694908392632
"Cop","ssp126",2019,12,9.83775568594705
"Cop","ssp126",2020,1,5.28295243777511
"Cop","ssp126",2020,2,3.2110024112576
"Cop","ssp126",2020,3,2.8103776902231
"Cop","ssp126",2020,4,14.7414701918888
"Cop","ssp126",2020,5,30.2025709149547
"Cop","ssp126",2020,6,43.7741458970419
"Cop","ssp126",2020,7,44.5684566508253
"Cop","ssp126",2020,8,37.6132436716894
"Cop","ssp126",2020,9,31.7441745120661
"Cop","ssp126",2020,10,31.3946613970507
"Cop","ssp126",2020,11,19.0606945955033
"Cop","ssp126",2020,12,12.181725537183
"Cop","ssp126",2021,1,6.84933650965431
"Cop","ssp126",2021,2,3.40205797012957
"Cop","ssp126",2021,3,1.18929545510036
"Cop","ssp126",2021,4,1.83688732497235
"Cop","ssp126",2021,5,7.56124980400074
"Cop","ssp126",2021,6,21.7836973587743
"Cop","ssp126",2021,7,29.2048953613529
"Cop","ssp126",2021,8,28.1947488064338
"Cop","ssp126",2021,9,29.6872109124911
"Cop","ssp126",2021,10,30.1415027453843
"Cop","ssp126",2021,11,22.2457939078608
"Cop","ssp126",2021,12,13.5864040917969
"Cop","ssp126",2022,1,6.19708968783259
"Cop","ssp126",2022,2,3.33344600916688
"Cop","ssp126",2022,3,11.0804401646716
"Cop","ssp126",2022,4,17.2997929921925
"Cop","ssp126",2022,5,30.3395629767389
"Cop","ssp126",2022,6,46.7124800855403
"Cop","ssp126",2022,7,54.4651045889091
"Cop","ssp126",2022,8,35.4935071568733
"Cop","ssp126",2022,9,28.0503115821866
"Cop","ssp126",2022,10,26.4358217868823
"Cop","ssp126",2022,11,19.7326831747675
"Cop","ssp126",2022,12,13.3345901809413
"Cop","ssp126",2023,1,10.0663565236884
"Cop","ssp126",2023,2,6.33795239252213
"Cop","ssp126",2023,3,12.9682410130223
"Cop","ssp126",2023,4,22.9577325176603
"Cop","ssp126",2023,5,42.8521059269723
"Cop","ssp126",2023,6,59.9268913473724
"Cop","ssp126",2023,7,53.7867260677547
"Cop","ssp126",2023,8,36.7373646733575
"Cop","ssp126",2023,9,31.5780029094664
"Cop","ssp126",2023,10,31.3224374139385
"Cop","ssp126",2023,11,25.5181171897052
"Cop","ssp126",2023,12,16.0591600200051
"Cop","ssp126",2024,1,9.44591881853761
"Cop","ssp126",2024,2,5.70907987540345
"Cop","ssp126",2024,3,12.5155651152747
"Cop","ssp126",2024,4,25.8604692529137
"Cop","ssp126",2024,5,49.1922066594821
"Cop","ssp126",2024,6,60.5230528458694
"Cop","ssp126",2024,7,53.3681985805601
"Cop","ssp126",2024,8,35.0897121790627
"Cop","ssp126",2024,9,29.9167529309129
"Cop","ssp126",2024,10,31.6066830066746
"Cop","ssp126",2024,11,26.9407070471585
"Cop","ssp126",2024,12,16.4203959546272
"Cop","ssp126",2025,1,9.12168178916822
"Cop","ssp126",2025,2,5.92425647231954
"Cop","ssp126",2025,3,12.2740677052984
"Cop","ssp126",2025,4,28.3042674172196
"Cop","ssp126",2025,5,48.4263118943916
"Cop","ssp126",2025,6,53.6518963153772
"Cop","ssp126",2025,7,48.2778358398692
"Cop","ssp126",2025,8,32.4705095250128
"Cop","ssp126",2025,9,26.9521883251176
"Cop","ssp126",2025,10,26.2301994136475
"Cop","ssp126",2025,11,17.1096325805892
"Cop","ssp126",2025,12,9.89547434685337
"Cop","ssp126",2026,1,4.93152051210875
"Cop","ssp126",2026,2,3.52533889213795
"Cop","ssp126",2026,3,6.00718795756025
"Cop","ssp126",2026,4,15.3475016485264
"Cop","ssp126",2026,5,32.3250273024468
"Cop","ssp126",2026,6,44.3037361324769
"Cop","ssp126",2026,7,43.3828286772539
"Cop","ssp126",2026,8,32.5355543989468
"Cop","ssp126",2026,9,28.9533614678049
"Cop","ssp126",2026,10,25.8474829517665
"Cop","ssp126",2026,11,21.8952089155466
"Cop","ssp126",2026,12,14.0155641361009
"Cop","ssp126",2027,1,9.16465906707805
"Cop","ssp126",2027,2,6.65984843037392
"Cop","ssp126",2027,3,10.6765856555606
"Cop","ssp126",2027,4,18.875174481442
"Cop","ssp126",2027,5,32.342059285101
"Cop","ssp126",2027,6,40.2269371086685
"Cop","ssp126",2027,7,37.3847770372317
"Cop","ssp126",2027,8,30.1276914807714
"Cop","ssp126",2027,9,27.6357922602527
"Cop","ssp126",2027,10,29.2712528148787
"Cop","ssp126",2027,11,23.6036602790135
"Cop","ssp126",2027,12,13.5681911507964
"Cop","ssp126",2028,1,8.67687874217941
"Cop","ssp126",2028,2,5.27447457432855
"Cop","ssp126",2028,3,21.3653729068133
"Cop","ssp126",2028,4,31.6863951821468
"Cop","ssp126",2028,5,37.6435947022162
"Cop","ssp126",2028,6,52.0634731252496
"Cop","ssp126",2028,7,50.3695560674145
"Cop","ssp126",2028,8,32.8225471461913
"Cop","ssp126",2028,9,28.6295707716494
"Cop","ssp126",2028,10,29.1830160236815
"Cop","ssp126",2028,11,20.4218488147303
"Cop","ssp126",2028,12,11.5379299755269
"Cop","ssp126",2029,1,5.96671706240319
"Cop","ssp126",2029,2,4.18869480386064
"Cop","ssp126",2029,3,11.1337884795485
"Cop","ssp126",2029,4,17.716818291936
"Cop","ssp126",2029,5,26.718551448572
"Cop","ssp126",2029,6,33.1534776539269
"Cop","ssp126",2029,7,34.8056413132833
"Cop","ssp126",2029,8,30.5848133883384
"Cop","ssp126",2029,9,24.4224524908531
"Cop","ssp126",2029,10,28.0375120762068
"Cop","ssp126",2029,11,23.0495869732977
"Cop","ssp126",2029,12,12.7894672267664
"Cop","ssp126",2030,1,6.05874580558507
"Cop","ssp126",2030,2,3.26109112435178
"Cop","ssp126",2030,3,2.10858940214109
"Cop","ssp126",2030,4,3.77032935594302
"Cop","ssp126",2030,5,13.2357270387036
"Cop","ssp126",2030,6,29.6408309209615
"Cop","ssp126",2030,7,36.8456604272637
"Cop","ssp126",2030,8,30.1918872274973
