"simulation","depthclass","date","year","month","area_weighted_temp"
"ssp126","Surface",2057-03-16,2057,3,5.49833607933507
"ssp126","Surface",2057-04-15,2057,4,6.49851413282723
"ssp126","Surface",2057-05-16,2057,5,9.26752988813924
"ssp126","Surface",2057-06-15,2057,6,12.4699089069492
"ssp126","Surface",2057-07-16,2057,7,14.3810139483836
"ssp126","Surface",2057-08-16,2057,8,15.9845164043033
"ssp126","Surface",2057-09-15,2057,9,15.5927640984669
"ssp126","Surface",2057-10-16,2057,10,12.5074937234917
"ssp126","Surface",2057-11-15,2057,11,10.0810763149073
"ssp126","Surface",2057-12-16,2057,12,8.19857894155447
"ssp126","Surface",2058-01-16,2058,1,7.12735873762948
"ssp126","Surface",2058-02-14,2058,2,6.40707639529925
"ssp126","Surface",2058-03-16,2058,3,6.01291665918022
"ssp126","Surface",2058-04-15,2058,4,6.90618802565614
"ssp126","Surface",2058-05-16,2058,5,9.78302253082815
"ssp126","Surface",2058-06-15,2058,6,13.0747516037547
"ssp126","Surface",2058-07-16,2058,7,16.1015691248507
"ssp126","Surface",2058-08-16,2058,8,17.994915677426
"ssp126","Surface",2058-09-15,2058,9,16.8583182474704
"ssp126","Surface",2058-10-16,2058,10,14.3832010918829
"ssp126","Surface",2058-11-15,2058,11,11.4073138337361
"ssp126","Surface",2058-12-16,2058,12,8.81288228529643
"ssp126","Surface",2059-01-16,2059,1,7.46140690518829
"ssp126","Surface",2059-02-14,2059,2,6.13656471090697
"ssp126","Surface",2059-03-16,2059,3,6.13725233225076
"ssp126","Surface",2059-04-15,2059,4,7.01805584268047
"ssp126","Surface",2059-05-16,2059,5,9.5933899349958
"ssp126","Surface",2059-06-15,2059,6,12.4593272788899
"ssp126","Surface",2059-07-16,2059,7,15.149593802065
"ssp126","Surface",2059-08-16,2059,8,16.0762200110122
"ssp126","Surface",2059-09-15,2059,9,15.3986792758555
"ssp126","Surface",2059-10-16,2059,10,12.7115312533843
"ssp126","Surface",2059-11-15,2059,11,10.5230140036375
"ssp126","Surface",2059-12-16,2059,12,8.86792098957076
"ssp126","Surface",2060-01-16,2060,1,7.00212543004393
"ssp126","Surface",2060-02-15,2060,2,6.22590212336186
"ssp126","Surface",2060-03-16,2060,3,5.88105808596899
"ssp126","Surface",2060-04-15,2060,4,6.66300176276234
"ssp126","Surface",2060-05-16,2060,5,9.40026869894552
"ssp126","Surface",2060-06-15,2060,6,13.4046218895927
"ssp126","Surface",2060-07-16,2060,7,16.5883888628737
"ssp126","Surface",2060-08-16,2060,8,17.0882219610513
"ssp126","Surface",2060-09-15,2060,9,15.36264991385
"ssp126","Surface",2060-10-16,2060,10,13.3417223726127
"ssp126","Surface",2060-11-15,2060,11,9.96560995021472
"ssp126","Surface",2060-12-16,2060,12,7.82666668171828
"ssp126","Surface",2061-01-16,2061,1,6.65419521254326
"ssp126","Surface",2061-02-14,2061,2,6.10017272583271
"ssp126","Surface",2061-03-16,2061,3,5.76874802990608
"ssp126","Surface",2061-04-15,2061,4,6.90040228816516
"ssp126","Surface",2061-05-16,2061,5,9.49572200118012
"ssp126","Surface",2061-06-15,2061,6,12.1308962694184
"ssp126","Surface",2061-07-16,2061,7,14.1566194372572
"ssp126","Surface",2061-08-16,2061,8,16.0613849644343
"ssp126","Surface",2061-09-15,2061,9,15.9781152860146
"ssp126","Surface",2061-10-16,2061,10,14.0066198095363
"ssp126","Surface",2061-11-15,2061,11,11.5674411467783
"ssp126","Surface",2061-12-16,2061,12,9.31244366975755
"ssp126","Surface",2062-01-16,2062,1,7.8462063924153
"ssp126","Surface",2062-02-14,2062,2,6.58051122384833
"ssp126","Surface",2062-03-16,2062,3,6.2882959939715
"ssp126","Surface",2062-04-15,2062,4,7.16221950252557
"ssp126","Surface",2062-05-16,2062,5,9.89054692366078
"ssp126","Surface",2062-06-15,2062,6,12.2801111824877
"ssp126","Surface",2062-07-16,2062,7,14.2642403617881
"ssp126","Surface",2062-08-16,2062,8,14.5948060811534
"ssp126","Surface",2062-09-15,2062,9,15.8507653870601
"ssp126","Surface",2062-10-16,2062,10,13.1610398196188
"ssp126","Surface",2062-11-15,2062,11,10.4079292121592
"ssp126","Surface",2062-12-16,2062,12,7.93076956795625
"ssp126","Surface",2063-01-16,2063,1,5.96873890681316
"ssp126","Surface",2063-02-14,2063,2,5.40753718733011
"ssp126","Surface",2063-03-16,2063,3,6.02286525913176
"ssp126","Surface",2063-04-15,2063,4,6.85146894617558
"ssp126","Surface",2063-05-16,2063,5,9.21089683389523
"ssp126","Surface",2063-06-15,2063,6,11.9712019670231
"ssp126","Surface",2063-07-16,2063,7,15.0000895858592
"ssp126","Surface",2063-08-16,2063,8,15.5297100019423
"ssp126","Surface",2063-09-15,2063,9,14.4058924853125
"ssp126","Surface",2063-10-16,2063,10,13.0016454450892
"ssp126","Surface",2063-11-15,2063,11,10.3287720332857
"ssp126","Surface",2063-12-16,2063,12,8.30685855303692
"ssp126","Surface",2064-01-16,2064,1,5.97795310883494
"ssp126","Surface",2064-02-15,2064,2,5.7970068301637
"ssp126","Surface",2064-03-16,2064,3,5.66450040151879
"ssp126","Surface",2064-04-15,2064,4,6.65993563051798
"ssp126","Surface",2064-05-16,2064,5,9.33087039227296
"ssp126","Surface",2064-06-15,2064,6,12.1022424857084
"ssp126","Surface",2064-07-16,2064,7,15.7362865716089
"ssp126","Surface",2064-08-16,2064,8,16.883193926664
"ssp126","Surface",2064-09-15,2064,9,15.2622852158023
"ssp126","Surface",2064-10-16,2064,10,12.1259091895173
"ssp126","Surface",2064-11-15,2064,11,10.8727233640717
"ssp126","Surface",2064-12-16,2064,12,9.48301566480751
"ssp126","Surface",2065-01-16,2065,1,7.36072385294854
"ssp126","Surface",2065-02-14,2065,2,5.85124235677558
"ssp126","Surface",2065-03-16,2065,3,5.03994217485452
"ssp126","Surface",2065-04-15,2065,4,5.94280546012748
"ssp126","Surface",2065-05-16,2065,5,9.13645097160193
"ssp126","Surface",2065-06-15,2065,6,12.7334648644579
"ssp126","Surface",2065-07-16,2065,7,15.6335545021534
"ssp126","Surface",2065-08-16,2065,8,16.4682730059794
"ssp126","Surface",2065-09-15,2065,9,15.3266785391501
"ssp126","Surface",2065-10-16,2065,10,12.5081109130447
"ssp126","Surface",2065-11-15,2065,11,10.1673616870742
"ssp126","Surface",2065-12-16,2065,12,8.298600009712
"ssp126","Surface",2066-01-16,2066,1,6.6734110698645
"ssp126","Surface",2066-02-14,2066,2,6.85235087949711
"ssp126","Surface",2066-03-16,2066,3,7.13230581677233
"ssp126","Surface",2066-04-15,2066,4,7.78478127257797
"ssp126","Surface",2066-05-16,2066,5,10.7389471740817
"ssp126","Surface",2066-06-15,2066,6,13.1507577411477
"ssp126","Surface",2066-07-16,2066,7,15.4778549222133
"ssp126","Surface",2066-08-16,2066,8,16.9918772845771
"ssp126","Surface",2066-09-15,2066,9,16.0964366410209
"ssp126","Surface",2066-10-16,2066,10,13.6575919986618
"ssp126","Surface",2066-11-15,2066,11,10.54626585448
"ssp126","Surface",2066-12-16,2066,12,9.02368826947106
"ssp126","Surface",2067-01-16,2067,1,8.02241413025349
"ssp126","Surface",2067-02-14,2067,2,7.5009922235509
"ssp126","Surface",2067-03-16,2067,3,7.12875907569045
"ssp126","Surface",2067-04-15,2067,4,7.61238295141317
"ssp126","Surface",2067-05-16,2067,5,10.7670755750946
"ssp126","Surface",2067-06-15,2067,6,14.2406393073538
"ssp126","Surface",2067-07-16,2067,7,16.9481651353262
"ssp126","Surface",2067-08-16,2067,8,16.47336495883
"ssp126","Surface",2067-09-15,2067,9,14.997046926364
"ssp126","Surface",2067-10-16,2067,10,12.2912028123176
"ssp126","Surface",2067-11-15,2067,11,10.5965620895471
"ssp126","Surface",2067-12-16,2067,12,8.97001336704542
"ssp126","Surface",2068-01-16,2068,1,6.7285902992437
"ssp126","Surface",2068-02-15,2068,2,5.47199134037572
"ssp126","Surface",2068-03-16,2068,3,5.66137988821039
"ssp126","Surface",2068-04-15,2068,4,6.6173857369876
"ssp126","Surface",2068-05-16,2068,5,9.42382463244478
"ssp126","Surface",2068-06-15,2068,6,12.1732362561756
"ssp126","Surface",2068-07-16,2068,7,14.3341311236261
"ssp126","Surface",2068-08-16,2068,8,15.6717367176023
"ssp126","Surface",2068-09-15,2068,9,15.3911527227215
"ssp126","Surface",2068-10-16,2068,10,13.1183952101225
"ssp126","Surface",2068-11-15,2068,11,10.2083135484915
"ssp126","Surface",2068-12-16,2068,12,7.93341650165304
"ssp126","Surface",2069-01-16,2069,1,6.57621073686723
"ssp126","Surface",2069-02-14,2069,2,5.47273250564591
"ssp126","Surface",2069-03-16,2069,3,5.41649049097875
"ssp126","Surface",2069-04-15,2069,4,6.1204674831949
"ssp126","Surface",2069-05-16,2069,5,9.5955356943623
"ssp126","Surface",2069-06-15,2069,6,12.4008603916654
"ssp126","Surface",2069-07-16,2069,7,14.1978618396584
"ssp126","Surface",2069-08-16,2069,8,15.7080348598676
"ssp126","Surface",2069-09-15,2069,9,14.9613712286022
"ssp126","Surface",2069-10-16,2069,10,12.4688158472277
"ssp126","Surface",2069-11-15,2069,11,10.0593884583742
"ssp126","Surface",2069-12-16,2069,12,7.91277269514407
"ssp126","Surface",2070-01-16,2070,1,6.76798339888507
"ssp126","Surface",2070-02-14,2070,2,6.08756542333295
"ssp126","Surface",2070-03-16,2070,3,6.62710347389153
"ssp126","Surface",2070-04-15,2070,4,7.02919542550984
"ssp126","Surface",2070-05-16,2070,5,9.48349834717071
"ssp126","Surface",2070-06-15,2070,6,11.7145460250664
"ssp126","Surface",2070-07-16,2070,7,15.4126847551285
"ssp126","Surface",2070-08-16,2070,8,16.2020057542841
"ssp126","Surface",2070-09-15,2070,9,15.2331270756139
"ssp126","Surface",2070-10-16,2070,10,12.1164078965911
"ssp126","Surface",2070-11-15,2070,11,9.17349128675235
"ssp126","Surface",2070-12-16,2070,12,6.73829408990888
"ssp126","Surface",2071-01-16,2071,1,5.15006101534683
"ssp126","Surface",2071-02-14,2071,2,4.46723927300441
"ssp126","Surface",2071-03-16,2071,3,4.47894282364449
"ssp126","Surface",2071-04-15,2071,4,6.16104841771386
"ssp126","Surface",2071-05-16,2071,5,8.84969726630182
"ssp126","Surface",2071-06-15,2071,6,11.9502399219126
"ssp126","Surface",2071-07-16,2071,7,13.5147129746768
"ssp126","Surface",2071-08-16,2071,8,14.7517329571534
"ssp126","Surface",2071-09-15,2071,9,14.8080359466258
"ssp126","Surface",2071-10-16,2071,10,12.4049455222728
"ssp126","Surface",2071-11-15,2071,11,10.2157667558132
"ssp126","Surface",2071-12-16,2071,12,7.73512479354205
"ssp126","Surface",2072-01-16,2072,1,6.67869916541787
"ssp126","Surface",2072-02-15,2072,2,6.5748513919941
"ssp126","Surface",2072-03-16,2072,3,6.47996900511256
"ssp126","Surface",2072-04-15,2072,4,7.25535258398109
"ssp126","Surface",2072-05-16,2072,5,9.94560719681374
"ssp126","Surface",2072-06-15,2072,6,12.4442680087413
"ssp126","Surface",2072-07-16,2072,7,15.8159783767068
"ssp126","Surface",2072-08-16,2072,8,16.2011020057569
"ssp126","Surface",2072-09-15,2072,9,16.6571655027627
"ssp126","Surface",2072-10-16,2072,10,13.7624995613018
"ssp126","Surface",2072-11-15,2072,11,11.1661014547338
"ssp126","Surface",2072-12-16,2072,12,8.67830875331641
"ssp126","Surface",2073-01-16,2073,1,6.87925600725157
"ssp126","Surface",2073-02-14,2073,2,6.17931495606408
"ssp126","Surface",2073-03-16,2073,3,6.05473890012773
"ssp126","Surface",2073-04-15,2073,4,7.29426954561422
"ssp126","Surface",2073-05-16,2073,5,10.4608340806193
"ssp126","Surface",2073-06-15,2073,6,13.121588159972
"ssp126","Surface",2073-07-16,2073,7,14.9211242260921
"ssp126","Surface",2073-08-16,2073,8,15.7913414088901
"ssp126","Surface",2073-09-15,2073,9,15.4943082743347
"ssp126","Surface",2073-10-16,2073,10,12.6991259195895
"ssp126","Surface",2073-11-15,2073,11,11.2774885744871
"ssp126","Surface",2073-12-16,2073,12,9.46465468236471
"ssp126","Surface",2074-01-16,2074,1,7.83899188284523
"ssp126","Surface",2074-02-14,2074,2,7.24288406770176
"ssp126","Surface",2074-03-16,2074,3,6.97472031359467
"ssp126","Surface",2074-04-15,2074,4,7.16722272975522
"ssp126","Surface",2074-05-16,2074,5,9.53311610028485
"ssp126","Surface",2074-06-15,2074,6,11.9654898059678
"ssp126","Surface",2074-07-16,2074,7,14.8789062661399
"ssp126","Surface",2074-08-16,2074,8,15.3726945060399
"ssp126","Surface",2074-09-15,2074,9,14.0968610856573
"ssp126","Surface",2074-10-16,2074,10,13.0135583567243
"ssp126","Surface",2074-11-15,2074,11,10.1167345195092
"ssp126","Surface",2074-12-16,2074,12,8.65112016836892
"ssp126","Surface",2075-01-16,2075,1,7.07254529086001
"ssp126","Surface",2075-02-14,2075,2,6.40790336036738
"ssp126","Surface",2075-03-16,2075,3,6.50372086136146
"ssp126","Surface",2075-04-15,2075,4,7.58577460945377
"ssp126","Surface",2075-05-16,2075,5,9.790922975828
"ssp126","Surface",2075-06-15,2075,6,13.676019144923
"ssp126","Surface",2075-07-16,2075,7,15.9811696976373
"ssp126","Surface",2075-08-16,2075,8,16.3425991846623
"ssp126","Surface",2075-09-15,2075,9,14.37326885724
"ssp126","Surface",2075-10-16,2075,10,12.2949777815094
"ssp126","Surface",2075-11-15,2075,11,9.80418716461061
"ssp126","Surface",2075-12-16,2075,12,8.11253776821738
"ssp126","Surface",2076-01-16,2076,1,6.99320971291005
"ssp126","Surface",2076-02-15,2076,2,5.36935715301319
"ssp126","Surface",2076-03-16,2076,3,4.50739607849909
"ssp126","Surface",2076-04-15,2076,4,6.14278557858473
"ssp126","Surface",2076-05-16,2076,5,9.28776641263877
"ssp126","Surface",2076-06-15,2076,6,12.2578116273388
"ssp126","Surface",2076-07-16,2076,7,15.2764259344596
"ssp126","Surface",2076-08-16,2076,8,15.8317517427377
"ssp126","Surface",2076-09-15,2076,9,14.0377230655173
"ssp126","Surface",2076-10-16,2076,10,11.9345654126713
"ssp126","Surface",2076-11-15,2076,11,9.08716872605559
"ssp126","Surface",2076-12-16,2076,12,7.23162562806441
"ssp126","Surface",2077-01-16,2077,1,6.05587254526754
"ssp126","Surface",2077-02-14,2077,2,6.305184935017
"ssp126","Surface",2077-03-16,2077,3,5.3048032711497
"ssp126","Surface",2077-04-15,2077,4,6.06474153228995
"ssp126","Surface",2077-05-16,2077,5,9.37161152959706
"ssp126","Surface",2077-06-15,2077,6,12.008621880981
"ssp126","Surface",2077-07-16,2077,7,14.1666292880802
"ssp126","Surface",2077-08-16,2077,8,15.5782839827152
"ssp126","Surface",2077-09-15,2077,9,15.0603862301532
"ssp126","Surface",2077-10-16,2077,10,12.7610960929684
"ssp126","Surface",2077-11-15,2077,11,10.945515323194
"ssp126","Surface",2077-12-16,2077,12,9.158091228004
"ssp126","Surface",2078-01-16,2078,1,8.04560898063695
"ssp126","Surface",2078-02-14,2078,2,7.52376381846092
"ssp126","Surface",2078-03-16,2078,3,7.36200488120143
"ssp126","Surface",2078-04-15,2078,4,7.57815579705249
"ssp126","Surface",2078-05-16,2078,5,10.8513772835199
"ssp126","Surface",2078-06-15,2078,6,13.9220684359935
"ssp126","Surface",2078-07-16,2078,7,17.0714405877289
"ssp126","Surface",2078-08-16,2078,8,18.4576134628485
"ssp126","Surface",2078-09-15,2078,9,16.7088340121885
"ssp126","Surface",2078-10-16,2078,10,13.9430525418812
"ssp126","Surface",2078-11-15,2078,11,10.72146137583
"ssp126","Surface",2078-12-16,2078,12,8.21830316602579
"ssp126","Surface",2079-01-16,2079,1,7.09714767822007
"ssp126","Surface",2079-02-14,2079,2,6.49507179542489
"ssp126","Surface",2079-03-16,2079,3,6.4267687502894
"ssp126","Surface",2079-04-15,2079,4,7.39589457575638
"ssp126","Surface",2079-05-16,2079,5,9.87000346220256
"ssp126","Surface",2079-06-15,2079,6,12.5174660485084
"ssp126","Surface",2079-07-16,2079,7,15.8897705182937
"ssp126","Surface",2079-08-16,2079,8,17.3094520562732
"ssp126","Surface",2079-09-15,2079,9,15.759034809113
"ssp126","Surface",2079-10-16,2079,10,13.6247993379301
"ssp126","Surface",2079-11-15,2079,11,11.0852218307899
"ssp126","Surface",2079-12-16,2079,12,9.14570498909967
"ssp126","Surface",2080-01-16,2080,1,8.27614448705705
"ssp126","Surface",2080-02-15,2080,2,6.8382744942668
"ssp126","Surface",2080-03-16,2080,3,6.81684573022496
"ssp126","Surface",2080-04-15,2080,4,7.51273408573713
"ssp126","Surface",2080-05-16,2080,5,10.8123291002152
"ssp126","Surface",2080-06-15,2080,6,14.025845647033
"ssp126","Surface",2080-07-16,2080,7,14.9827640699027
"ssp126","Surface",2080-08-16,2080,8,17.5161560562827
"ssp126","Surface",2080-09-15,2080,9,15.9839166114209
"ssp126","Surface",2080-10-16,2080,10,13.4153981297465
"ssp126","Surface",2080-11-15,2080,11,10.0232633428802
"ssp126","Surface",2080-12-16,2080,12,8.32997089525466
"ssp126","Surface",2081-01-16,2081,1,6.6581058148799
"ssp126","Surface",2081-02-14,2081,2,6.42248749509253
"ssp126","Surface",2081-03-16,2081,3,5.58282936124888
"ssp126","Surface",2081-04-15,2081,4,7.04809341241
"ssp126","Surface",2081-05-16,2081,5,9.78356556369395
"ssp126","Surface",2081-06-15,2081,6,13.5702676145855
"ssp126","Surface",2081-07-16,2081,7,16.2038686760279
"ssp126","Surface",2081-08-16,2081,8,17.0269409051604
"ssp126","Surface",2081-09-15,2081,9,16.2925547560392
"ssp126","Surface",2081-10-16,2081,10,13.6953533853069
"ssp126","Surface",2081-11-15,2081,11,11.1669924375475
"ssp126","Surface",2081-12-16,2081,12,9.72928517377965
"ssp126","Surface",2082-01-16,2082,1,8.2196061365369
"ssp126","Surface",2082-02-14,2082,2,7.87466671902725
"ssp126","Surface",2082-03-16,2082,3,7.80174834304165
"ssp126","Surface",2082-04-15,2082,4,8.48136323750532
"ssp126","Surface",2082-05-16,2082,5,11.3720382347382
"ssp126","Surface",2082-06-15,2082,6,13.9065898272983
"ssp126","Surface",2082-07-16,2082,7,14.7171623434074
"ssp126","Surface",2082-08-16,2082,8,16.2245096761093
"ssp126","Surface",2082-09-15,2082,9,16.7523239017358
"ssp126","Surface",2082-10-16,2082,10,13.6444915463618
"ssp126","Surface",2082-11-15,2082,11,11.2018348127626
"ssp126","Surface",2082-12-16,2082,12,9.55299691212132
"ssp126","Surface",2083-01-16,2083,1,8.15658640927972
"ssp126","Surface",2083-02-14,2083,2,7.42134281932952
"ssp126","Surface",2083-03-16,2083,3,7.11220287675665
"ssp126","Surface",2083-04-15,2083,4,7.45852776318003
"ssp126","Surface",2083-05-16,2083,5,11.0950078367907
"ssp126","Surface",2083-06-15,2083,6,14.0880761247444
"ssp126","Surface",2083-07-16,2083,7,16.2001114227054
"ssp126","Surface",2083-08-16,2083,8,17.5623948768321
"ssp126","Surface",2083-09-15,2083,9,15.9482729837528
"ssp126","Surface",2083-10-16,2083,10,12.2304874833022
"ssp126","Surface",2083-11-15,2083,11,10.376160168095
"ssp126","Surface",2083-12-16,2083,12,8.83451693997931
"ssp126","Surface",2084-01-16,2084,1,6.88348871380522
"ssp126","Surface",2084-02-15,2084,2,6.93076854782711
"ssp126","Surface",2084-03-16,2084,3,6.56560674458046
"ssp126","Surface",2084-04-15,2084,4,6.90907847379781
"ssp126","Surface",2084-05-16,2084,5,9.33771097408784
"ssp126","Surface",2084-06-15,2084,6,12.9492227653397
"ssp126","Surface",2084-07-16,2084,7,15.0005318673564
"ssp126","Surface",2084-08-16,2084,8,15.5683935968428
"ssp126","Surface",2084-09-15,2084,9,15.329712885836
"ssp126","Surface",2084-10-16,2084,10,12.1393528173952
"ssp126","Surface",2084-11-15,2084,11,9.21865229314153
"ssp126","Surface",2084-12-16,2084,12,7.22251859405341
"ssp126","Surface",2085-01-16,2085,1,6.39378021181543
"ssp126","Surface",2085-02-14,2085,2,5.32172725433911
"ssp126","Surface",2085-03-16,2085,3,4.50237404873272
"ssp126","Surface",2085-04-15,2085,4,5.63887360646937
"ssp126","Surface",2085-05-16,2085,5,8.70939729337471
"ssp126","Surface",2085-06-15,2085,6,11.5020092413152
"ssp126","Surface",2085-07-16,2085,7,14.4471478458535
"ssp126","Surface",2085-08-16,2085,8,15.0440793524321
"ssp126","Surface",2085-09-15,2085,9,14.3368842828455
"ssp126","Surface",2085-10-16,2085,10,12.3562779076309
"ssp126","Surface",2085-11-15,2085,11,9.72585228836878
"ssp126","Surface",2085-12-16,2085,12,7.83790203715127
"ssp126","Surface",2086-01-16,2086,1,6.57926849529404
"ssp126","Surface",2086-02-14,2086,2,6.65347118268728
"ssp126","Surface",2086-03-16,2086,3,6.55519807708196
"ssp126","Surface",2086-04-15,2086,4,7.19561949697683
"ssp126","Surface",2086-05-16,2086,5,9.96809883516883
"ssp126","Surface",2086-06-15,2086,6,12.5078695740304
"ssp126","Surface",2086-07-16,2086,7,15.5745631587796
"ssp126","Surface",2086-08-16,2086,8,16.5247191582921
"ssp126","Surface",2086-09-15,2086,9,14.6239969856496
"ssp126","Surface",2086-10-16,2086,10,13.0108612190631
"ssp126","Surface",2086-11-15,2086,11,9.77758334987762
"ssp126","Surface",2086-12-16,2086,12,8.04851412657286
"ssp126","Surface",2087-01-16,2087,1,6.41823178903124
"ssp126","Surface",2087-02-14,2087,2,5.83549826249455
"ssp126","Surface",2087-03-16,2087,3,6.35179137981301
"ssp126","Surface",2087-04-15,2087,4,7.36575975149597
"ssp126","Surface",2087-05-16,2087,5,9.57732643126418
"ssp126","Surface",2087-06-15,2087,6,12.7768757324472
"ssp126","Surface",2087-07-16,2087,7,14.6469020951466
"ssp126","Surface",2087-08-16,2087,8,15.4693750843083
"ssp126","Surface",2087-09-15,2087,9,15.0785856898668
"ssp126","Surface",2087-10-16,2087,10,13.1054677624429
"ssp126","Surface",2087-11-15,2087,11,10.4572028179142
"ssp126","Surface",2087-12-16,2087,12,7.9784495221406
"ssp126","Surface",2088-01-16,2088,1,6.27601043761185
"ssp126","Surface",2088-02-15,2088,2,6.54467315749182
"ssp126","Surface",2088-03-16,2088,3,6.82277512657354
"ssp126","Surface",2088-04-15,2088,4,7.23941844835464
"ssp126","Surface",2088-05-16,2088,5,10.1363677687988
"ssp126","Surface",2088-06-15,2088,6,13.5055734586725
"ssp126","Surface",2088-07-16,2088,7,15.8481082143548
"ssp126","Surface",2088-08-16,2088,8,17.0609697917048
"ssp126","Surface",2088-09-15,2088,9,15.5965053749465
"ssp126","Surface",2088-10-16,2088,10,13.1779597787523
"ssp126","Surface",2088-11-15,2088,11,10.3605329552624
"ssp126","Surface",2088-12-16,2088,12,9.10228945881992
"ssp126","Surface",2089-01-16,2089,1,7.57171404842556
"ssp126","Surface",2089-02-14,2089,2,6.62416101862339
"ssp126","Surface",2089-03-16,2089,3,6.44245937408661
"ssp126","Surface",2089-04-15,2089,4,7.20384245658308
"ssp126","Surface",2089-05-16,2089,5,9.35508765845244
"ssp126","Surface",2089-06-15,2089,6,12.1934835187009
"ssp126","Surface",2089-07-16,2089,7,15.1344511108154
"ssp126","Surface",2089-08-16,2089,8,16.2000804421797
"ssp126","Surface",2089-09-15,2089,9,15.5815318557192
"ssp126","Surface",2089-10-16,2089,10,13.093183322563
"ssp126","Surface",2089-11-15,2089,11,9.681137190228
"ssp126","Surface",2089-12-16,2089,12,8.03494476077292
"ssp126","Surface",2090-01-16,2090,1,7.02161623269988
"ssp126","Surface",2090-02-14,2090,2,5.98614726621321
"ssp126","Surface",2090-03-16,2090,3,6.00318608781816
"ssp126","Surface",2090-04-15,2090,4,6.77317426233929
"ssp126","Surface",2090-05-16,2090,5,9.51348587515174
"ssp126","Surface",2090-06-15,2090,6,12.497006580913
"ssp126","Surface",2090-07-16,2090,7,15.7316685567691
"ssp126","Surface",2090-08-16,2090,8,17.3044687165245
"ssp126","Surface",2090-09-15,2090,9,16.0067649491747
"ssp126","Surface",2090-10-16,2090,10,12.9469700939129
"ssp126","Surface",2090-11-15,2090,11,11.3267347370193
"ssp126","Surface",2090-12-16,2090,12,9.06960436773219
"ssp126","Surface",2091-01-16,2091,1,7.21571234961615
"ssp126","Surface",2091-02-14,2091,2,6.16349570309588
"ssp126","Surface",2091-03-16,2091,3,5.67773319980187
"ssp126","Surface",2091-04-15,2091,4,6.85392839438218
"ssp126","Surface",2091-05-16,2091,5,9.04803582515638
"ssp126","Surface",2091-06-15,2091,6,11.4596693255028
"ssp126","Surface",2091-07-16,2091,7,14.5259345533247
"ssp126","Surface",2091-08-16,2091,8,15.7473443193949
"ssp126","Surface",2091-09-15,2091,9,14.0049476726078
"ssp126","Surface",2091-10-16,2091,10,12.0951303140658
"ssp126","Surface",2091-11-15,2091,11,9.23054696880344
"ssp126","Surface",2091-12-16,2091,12,7.5981879555347
"ssp126","Surface",2092-01-16,2092,1,6.67433360862177
"ssp126","Surface",2092-02-15,2092,2,6.64284407474311
"ssp126","Surface",2092-03-16,2092,3,6.60247759254609
"ssp126","Surface",2092-04-15,2092,4,6.81967054165603
"ssp126","Surface",2092-05-16,2092,5,9.45629904049438
"ssp126","Surface",2092-06-15,2092,6,13.2093845513663
"ssp126","Surface",2092-07-16,2092,7,16.2464158015663
"ssp126","Surface",2092-08-16,2092,8,16.7439683606857
"ssp126","Surface",2092-09-15,2092,9,14.2604851313891
"ssp126","Surface",2092-10-16,2092,10,11.516822091555
"ssp126","Surface",2092-11-15,2092,11,9.8460041331627
"ssp126","Surface",2092-12-16,2092,12,8.87793366428041
"ssp126","Surface",2093-01-16,2093,1,8.09681942966333
"ssp126","Surface",2093-02-14,2093,2,7.1129261454448
"ssp126","Surface",2093-03-16,2093,3,7.10234302773934
"ssp126","Surface",2093-04-15,2093,4,7.7255139699846
"ssp126","Surface",2093-05-16,2093,5,10.3889255574164
"ssp126","Surface",2093-06-15,2093,6,14.2059610417936
"ssp126","Surface",2093-07-16,2093,7,16.4843322624347
"ssp126","Surface",2093-08-16,2093,8,17.8844277510884
"ssp126","Surface",2093-09-15,2093,9,17.2263446584528
"ssp126","Surface",2093-10-16,2093,10,13.6191559810275
"ssp126","Surface",2093-11-15,2093,11,10.7357888178813
"ssp126","Surface",2093-12-16,2093,12,8.99862677981678
"ssp126","Surface",2094-01-16,2094,1,7.75524092910659
"ssp126","Surface",2094-02-14,2094,2,6.85673125961963
"ssp126","Surface",2094-03-16,2094,3,5.96456941062869
"ssp126","Surface",2094-04-15,2094,4,7.53522600001791
"ssp126","Surface",2094-05-16,2094,5,10.823522128458
"ssp126","Surface",2094-06-15,2094,6,14.7055197994139
"ssp126","Surface",2094-07-16,2094,7,17.0059980158225
"ssp126","Surface",2094-08-16,2094,8,17.7768692814773
"ssp126","Surface",2094-09-15,2094,9,16.5695133889938
"ssp126","Surface",2094-10-16,2094,10,13.1627239001549
"ssp126","Surface",2094-11-15,2094,11,10.4083255572036
"ssp126","Surface",2094-12-16,2094,12,9.09609790960758
"ssp126","Surface",2095-01-16,2095,1,7.71516002651745
"ssp126","Surface",2095-02-14,2095,2,6.07135243990292
"ssp126","Surface",2095-03-16,2095,3,5.37614270597486
"ssp126","Surface",2095-04-15,2095,4,6.08664447851944
"ssp126","Surface",2095-05-16,2095,5,8.3165969163255
"ssp126","Surface",2095-06-15,2095,6,11.6151686328073
"ssp126","Surface",2095-07-16,2095,7,14.3357067194711
"ssp126","Surface",2095-08-16,2095,8,15.8056942502617
"ssp126","Surface",2095-09-15,2095,9,14.3502287455685
"ssp126","Surface",2095-10-16,2095,10,12.4844438938718
"ssp126","Surface",2095-11-15,2095,11,9.8311096685739
"ssp126","Surface",2095-12-16,2095,12,8.017498235584
