"varname","simulation","year","mean_biomass"
"Eup","ssp126",2048,7.25025531612594
"Eup","ssp126",2049,6.74135473091043
"Eup","ssp126",2050,5.65639373623944
"Eup","ssp126",2051,6.37266703415327
"Eup","ssp126",2052,4.87200248174213
"Eup","ssp126",2053,8.43871572695266
"Eup","ssp126",2054,8.23143738506842
"Eup","ssp126",2055,6.71968817873331
"Eup","ssp126",2056,6.78371780810478
"Eup","ssp126",2057,8.29621350500183
"Eup","ssp126",2058,8.93139746632266
"Eup","ssp126",2059,8.59491196026707
"Eup","ssp126",2060,7.85584920144796
"Eup","ssp126",2061,7.4856587308678
"Eup","ssp126",2062,5.86391797474789
"Eup","ssp126",2063,6.32988026658083
"Eup","ssp126",2064,9.6101542208732
"Eup","ssp126",2065,9.0693165425506
"Eup","ssp126",2066,7.61568611897773
"Eup","ssp126",2067,5.61126606439344
"Eup","ssp126",2068,7.05415399435468
"Eup","ssp126",2069,7.6219715019723
"Eup","ssp126",2070,6.57494043450388
"Eup","ssp126",2071,8.03606236989223
"Eup","ssp126",2072,6.60390429793385
"Eup","ssp126",2073,7.10192464163934
"Eup","ssp126",2074,7.13599393618641
"Eup","ssp126",2075,6.44601055766681
"Eup","ssp126",2076,9.23101363005533
"Eup","ssp126",2077,9.47885407462019
"Eup","ssp126",2078,6.0244522483217
"Eup","ssp126",2079,6.43033703619952
"Eup","ssp126",2080,6.6024595078074
"Eup","ssp126",2081,7.46086571538819
"Eup","ssp126",2082,6.271565124191
"Eup","ssp126",2083,5.13468327139441
"Eup","ssp126",2084,7.3150715631482
"Eup","ssp126",2085,9.646757302597
"Eup","ssp126",2086,7.72529636295174
"Eup","ssp126",2087,7.21886149161103
"Eup","ssp126",2088,5.97706261824951
"Eup","ssp126",2089,5.95378308873731
"Eup","ssp126",2090,7.18606290095376
"Eup","ssp126",2091,7.53637198409529
"Eup","ssp126",2092,6.64478010534447
"Eup","ssp126",2093,5.40766758628179
"Eup","ssp126",2094,7.30540707085811
"Eup","ssp126",2095,7.35825359345518
"Eup","ssp126",2096,8.21255515056138
"Eup","ssp126",2097,6.02653338451872
"Eup","ssp126",2098,5.83113602374301
"Eup","ssp126",2099,6.5633071675019
"Eup","ssp245",1980,7.33566605081297
"Eup","ssp245",1981,7.11983254298777
"Eup","ssp245",1982,7.78419578208085
"Eup","ssp245",1983,5.98236400340287
"Eup","ssp245",1984,6.84702003400864
"Eup","ssp245",1985,8.02889024232637
"Eup","ssp245",1986,7.22338980843928
"Eup","ssp245",1987,7.58431682173852
"Eup","ssp245",1988,7.43101080871255
"Eup","ssp245",1989,6.96721157484064
"Eup","ssp245",1990,8.05658320861299
"Eup","ssp245",1991,8.05701220062026
"Eup","ssp245",1992,8.14497439148934
"Eup","ssp245",1993,6.37129077372034
"Eup","ssp245",1994,6.54136298167458
"Eup","ssp245",1995,7.04525507738213
"Eup","ssp245",1996,6.35601548073139
"Eup","ssp245",1997,6.23249825416968
"Eup","ssp245",1998,6.28180024504928
"Eup","ssp245",1999,6.84810229378119
"Eup","ssp245",2000,7.23528347857719
"Eup","ssp245",2001,7.80479498613996
"Eup","ssp245",2002,8.03237105932402
"Eup","ssp245",2003,6.27366543851873
"Eup","ssp245",2004,6.13748507869484
"Eup","ssp245",2005,6.73763218931217
"Eup","ssp245",2006,6.63651690633204
"Eup","ssp245",2007,6.89617881907379
"Eup","ssp245",2008,7.8253112907192
"Eup","ssp245",2009,7.88575046049851
"Eup","ssp245",2010,7.57387897407248
"Eup","ssp245",2011,7.42852515936962
"Eup","ssp245",2012,7.63528092185411
"Eup","ssp245",2013,6.42662914056201
"Eup","ssp245",2014,7.41227100127425
"Eup","ssp245",2015,5.51059293610142
"Eup","ssp245",2016,6.19536724464366
"Eup","ssp245",2017,5.52805235275739
"Eup","ssp245",2018,5.08649332262006
"Eup","ssp245",2019,5.53353020168722
"Eup","ssp245",2020,6.02308464184992
"Eup","ssp245",2021,9.48823690655497
"Eup","ssp245",2022,6.46696848098517
"Eup","ssp245",2023,6.46405263478589
"Eup","ssp245",2024,7.56543270895764
"Eup","ssp245",2025,7.83046726885276
"Eup","ssp245",2026,8.42795224786664
"Eup","ssp245",2027,7.6827050182846
"Eup","ssp245",2028,8.32587314916261
"Eup","ssp245",2029,7.1431566990158
"Eup","ssp245",2030,6.36049998522281
"Eup","ssp245",2031,7.05877881857418
"Eup","ssp245",2032,7.82111318133365
"Eup","ssp245",2033,6.74207247339003
"Eup","ssp245",2034,7.6826525133726
"Eup","ssp245",2035,7.58370018984777
"Eup","ssp245",2036,6.78094244794545
"Eup","ssp245",2037,7.4793622565406
"Eup","ssp245",2038,7.62374397111591
"Eup","ssp245",2039,7.29366176532158
"Eup","ssp245",2040,7.62711214485354
"Eup","ssp245",2041,6.59615209532467
"Eup","ssp245",2042,6.35688308320631
"Eup","ssp245",2043,8.65931699656229
"Eup","ssp245",2044,8.84908153252441
