"varname","simulation","year","month","prod_biom_month"
"prod_PhL","ssp126",1983,4,11.8984361392075
"prod_PhL","ssp126",1983,5,14.5869986674873
"prod_PhL","ssp126",1983,6,17.7423572129557
"prod_PhL","ssp126",1983,7,19.4572302275486
"prod_PhL","ssp126",1983,8,21.995347450867
"prod_PhL","ssp126",1983,9,15.7134587642345
"prod_PhL","ssp126",1983,10,13.2432701241044
"prod_PhL","ssp126",1983,11,2.91832894472587
"prod_PhL","ssp126",1983,12,-0.03210586877138
"prod_PhL","ssp126",1984,1,0.0132048454687397
"prod_PhL","ssp126",1984,2,10.4567185619178
"prod_PhL","ssp126",1984,3,9.20626502811634
"prod_PhL","ssp126",1984,4,10.5207259030019
"prod_PhL","ssp126",1984,5,12.4168907630138
"prod_PhL","ssp126",1984,6,17.4685356470378
"prod_PhL","ssp126",1984,7,20.3570031157119
"prod_PhL","ssp126",1984,8,17.8284050803005
"prod_PhL","ssp126",1984,9,16.1504225423367
"prod_PhL","ssp126",1984,10,9.83840757386975
"prod_PhL","ssp126",1984,11,1.01994932490957
"prod_PhL","ssp126",1984,12,0.0484998129770266
"prod_PhL","ssp126",1985,1,0.0130944135193876
"prod_PhL","ssp126",1985,2,19.2153049106852
"prod_PhL","ssp126",1985,3,8.59632155567449
"prod_PhL","ssp126",1985,4,13.332502050201
"prod_PhL","ssp126",1985,5,14.6289912121911
"prod_PhL","ssp126",1985,6,24.4474281580779
"prod_PhL","ssp126",1985,7,20.774491967515
"prod_PhL","ssp126",1985,8,21.395179877593
"prod_PhL","ssp126",1985,9,16.2022402026473
"prod_PhL","ssp126",1985,10,8.65710047254968
"prod_PhL","ssp126",1985,11,1.32346950459166
"prod_PhL","ssp126",1985,12,-0.132167818246028
"prod_PhL","ssp126",1986,1,0.00176302963693072
"prod_PhL","ssp126",1986,2,5.01360632407697
"prod_PhL","ssp126",1986,3,8.87822515202156
"prod_PhL","ssp126",1986,4,13.8474575096073
"prod_PhL","ssp126",1986,5,15.3442354715307
"prod_PhL","ssp126",1986,6,19.5166166949034
"prod_PhL","ssp126",1986,7,17.8099346281212
"prod_PhL","ssp126",1986,8,19.915762153271
"prod_PhL","ssp126",1986,9,19.9594484158942
"prod_PhL","ssp126",1986,10,11.7120910982115
"prod_PhL","ssp126",1986,11,2.26197225972833
"prod_PhL","ssp126",1986,12,-0.0199877908611933
"prod_PhL","ssp126",1987,1,0.159629283591732
"prod_PhL","ssp126",1987,2,13.2906994349877
"prod_PhL","ssp126",1987,3,6.60829557409242
"prod_PhL","ssp126",1987,4,16.9846351863441
"prod_PhL","ssp126",1987,5,17.2819213596313
"prod_PhL","ssp126",1987,6,25.5924649067945
"prod_PhL","ssp126",1987,7,22.4579672297938
"prod_PhL","ssp126",1987,8,17.5660123737015
"prod_PhL","ssp126",1987,9,19.0880294855098
"prod_PhL","ssp126",1987,10,11.1910806386059
"prod_PhL","ssp126",1987,11,1.24747979124749
"prod_PhL","ssp126",1987,12,-0.0867650138639724
"prod_PhL","ssp126",1988,1,0.0110392040457565
"prod_PhL","ssp126",1988,2,6.28931391275181
"prod_PhL","ssp126",1988,3,10.1496392752076
"prod_PhL","ssp126",1988,4,8.03804682261125
"prod_PhL","ssp126",1988,5,15.8392213831579
"prod_PhL","ssp126",1988,6,16.8646810277746
"prod_PhL","ssp126",1988,7,19.2742750593126
"prod_PhL","ssp126",1988,8,19.1012088312305
"prod_PhL","ssp126",1988,9,19.2785232508644
"prod_PhL","ssp126",1988,10,9.21782255289603
"prod_PhL","ssp126",1988,11,1.03991636479276
"prod_PhL","ssp126",1988,12,0.119229506806458
"prod_PhL","ssp126",1989,1,-0.0163741493588461
"prod_PhL","ssp126",1989,2,6.26038984415035
"prod_PhL","ssp126",1989,3,10.8461808751836
"prod_PhL","ssp126",1989,4,10.9101040435165
"prod_PhL","ssp126",1989,5,16.6255069208916
"prod_PhL","ssp126",1989,6,13.0899628540513
"prod_PhL","ssp126",1989,7,16.3904635905016
"prod_PhL","ssp126",1989,8,11.1144150907315
"prod_PhL","ssp126",1989,9,8.97463113887992
"prod_PhL","ssp126",1989,10,7.68816366179202
"prod_PhL","ssp126",1989,11,1.25065612926721
"prod_PhL","ssp126",1989,12,0.00946579380595766
"prod_PhL","ssp126",1990,1,0.112215373618867
"prod_PhL","ssp126",1990,2,10.1366656301006
"prod_PhL","ssp126",1990,3,6.25372011488066
"prod_PhL","ssp126",1990,4,21.3171141195532
"prod_PhL","ssp126",1990,5,15.3845077207315
"prod_PhL","ssp126",1990,6,26.3818423989949
"prod_PhL","ssp126",1990,7,18.3870155391308
"prod_PhL","ssp126",1990,8,20.9417015447862
"prod_PhL","ssp126",1990,9,23.5561504312753
"prod_PhL","ssp126",1990,10,14.3604754059821
"prod_PhL","ssp126",1990,11,2.45750797250243
"prod_PhL","ssp126",1990,12,0.107218948154216
"prod_PhL","ssp126",1991,1,0.588740910405137
"prod_PhL","ssp126",1991,2,1.57249156589379
"prod_PhL","ssp126",1991,3,30.6801211025529
"prod_PhL","ssp126",1991,4,12.9282550440878
"prod_PhL","ssp126",1991,5,17.168953909148
"prod_PhL","ssp126",1991,6,28.5955645193002
"prod_PhL","ssp126",1991,7,18.1517764047756
"prod_PhL","ssp126",1991,8,22.4032074920215
"prod_PhL","ssp126",1991,9,13.4895718641851
"prod_PhL","ssp126",1991,10,12.486595073287
"prod_PhL","ssp126",1991,11,2.41323265129442
"prod_PhL","ssp126",1991,12,0.176841868764891
"prod_PhL","ssp126",1992,1,0.187951503664582
"prod_PhL","ssp126",1992,2,2.76935534544675
"prod_PhL","ssp126",1992,3,24.2527837751221
"prod_PhL","ssp126",1992,4,26.1601273508694
"prod_PhL","ssp126",1992,5,14.5517335340506
"prod_PhL","ssp126",1992,6,20.0799802242079
"prod_PhL","ssp126",1992,7,15.3079603633807
"prod_PhL","ssp126",1992,8,19.3136989924746
"prod_PhL","ssp126",1992,9,20.6168965657662
"prod_PhL","ssp126",1992,10,11.5919744229884
"prod_PhL","ssp126",1992,11,1.70768917061527
"prod_PhL","ssp126",1992,12,0.221453690576903
"prod_PhL","ssp126",1993,1,0.356552005222644
"prod_PhL","ssp126",1993,2,3.20228849883784
"prod_PhL","ssp126",1993,3,15.8250979937394
"prod_PhL","ssp126",1993,4,13.8163135933742
"prod_PhL","ssp126",1993,5,14.5620554661877
"prod_PhL","ssp126",1993,6,17.5770426371278
"prod_PhL","ssp126",1993,7,16.6539498005418
"prod_PhL","ssp126",1993,8,15.823356776044
"prod_PhL","ssp126",1993,9,12.2166023372271
"prod_PhL","ssp126",1993,10,11.6347296457639
"prod_PhL","ssp126",1993,11,3.56519116009258
"prod_PhL","ssp126",1993,12,0.316365647304461
"prod_PhL","ssp126",1994,1,0.290421699476055
"prod_PhL","ssp126",1994,2,3.91982417184726
"prod_PhL","ssp126",1994,3,8.50490288596767
"prod_PhL","ssp126",1994,4,25.4299069121196
"prod_PhL","ssp126",1994,5,13.5409700606684
"prod_PhL","ssp126",1994,6,17.4444544209721
"prod_PhL","ssp126",1994,7,17.2130517992301
"prod_PhL","ssp126",1994,8,13.439189000057
"prod_PhL","ssp126",1994,9,10.1230312126604
"prod_PhL","ssp126",1994,10,6.90501899089334
"prod_PhL","ssp126",1994,11,2.87028999031408
"prod_PhL","ssp126",1994,12,0.272576300869231
"prod_PhL","ssp126",1995,1,0.0545844739463117
"prod_PhL","ssp126",1995,2,3.70801521101209
"prod_PhL","ssp126",1995,3,14.6784987438738
"prod_PhL","ssp126",1995,4,15.0005233142768
"prod_PhL","ssp126",1995,5,19.8120329263939
"prod_PhL","ssp126",1995,6,23.1978349615589
"prod_PhL","ssp126",1995,7,15.6913163310215
"prod_PhL","ssp126",1995,8,16.6383059235662
"prod_PhL","ssp126",1995,9,8.6126701726347
"prod_PhL","ssp126",1995,10,10.2853667828661
"prod_PhL","ssp126",1995,11,1.52735607423877
"prod_PhL","ssp126",1995,12,-0.0957181920505031
"prod_PhL","ssp126",1996,1,0.0196254428182181
"prod_PhL","ssp126",1996,2,3.54788941983788
"prod_PhL","ssp126",1996,3,20.2198612306609
"prod_PhL","ssp126",1996,4,15.9702175588313
"prod_PhL","ssp126",1996,5,13.8018462685672
"prod_PhL","ssp126",1996,6,12.4432034096855
"prod_PhL","ssp126",1996,7,14.7054815737913
"prod_PhL","ssp126",1996,8,11.411403765929
"prod_PhL","ssp126",1996,9,10.2567413697222
"prod_PhL","ssp126",1996,10,6.72156983521903
"prod_PhL","ssp126",1996,11,1.6046289768556
"prod_PhL","ssp126",1996,12,-0.109744901249912
"prod_PhL","ssp126",1997,1,-0.011827653448424
"prod_PhL","ssp126",1997,2,2.99407866028779
"prod_PhL","ssp126",1997,3,17.1369733927306
"prod_PhL","ssp126",1997,4,13.4195161332309
"prod_PhL","ssp126",1997,5,12.4441095541955
"prod_PhL","ssp126",1997,6,14.3261968952644
"prod_PhL","ssp126",1997,7,14.4521206468199
"prod_PhL","ssp126",1997,8,13.2425778660057
"prod_PhL","ssp126",1997,9,9.57812468838522
"prod_PhL","ssp126",1997,10,9.61495554460814
"prod_PhL","ssp126",1997,11,1.24423072897755
"prod_PhL","ssp126",1997,12,-0.145789340937742
"prod_PhL","ssp126",1998,1,-0.00984652609161031
"prod_PhL","ssp126",1998,2,2.16127849937268
"prod_PhL","ssp126",1998,3,11.2107603804551
"prod_PhL","ssp126",1998,4,12.7634417800769
"prod_PhL","ssp126",1998,5,13.4252496945994
"prod_PhL","ssp126",1998,6,14.294948363982
"prod_PhL","ssp126",1998,7,14.797401023314
"prod_PhL","ssp126",1998,8,13.6655184726616
"prod_PhL","ssp126",1998,9,14.3233024266051
"prod_PhL","ssp126",1998,10,9.68403542260818
"prod_PhL","ssp126",1998,11,2.41516207716778
"prod_PhL","ssp126",1998,12,-0.106036355181951
"prod_PhL","ssp126",1999,1,0.00757359057715471
"prod_PhL","ssp126",1999,2,1.05597441847335
"prod_PhL","ssp126",1999,3,6.58503274178095
"prod_PhL","ssp126",1999,4,16.3862182373762
"prod_PhL","ssp126",1999,5,19.5898639759847
"prod_PhL","ssp126",1999,6,21.8558757955126
"prod_PhL","ssp126",1999,7,16.5773492283632
"prod_PhL","ssp126",1999,8,14.8328127094322
"prod_PhL","ssp126",1999,9,14.1285217174145
"prod_PhL","ssp126",1999,10,9.28503703978569
"prod_PhL","ssp126",1999,11,1.18448147274115
"prod_PhL","ssp126",1999,12,-0.133463008029298
"prod_PhL","ssp126",2000,1,0.0127977013124817
"prod_PhL","ssp126",2000,2,6.74437484553298
"prod_PhL","ssp126",2000,3,6.47835915096856
"prod_PhL","ssp126",2000,4,24.2041509349226
"prod_PhL","ssp126",2000,5,14.3581130446126
"prod_PhL","ssp126",2000,6,18.080121684442
"prod_PhL","ssp126",2000,7,16.2432265648442
"prod_PhL","ssp126",2000,8,18.7787465603445
"prod_PhL","ssp126",2000,9,16.5167817038848
"prod_PhL","ssp126",2000,10,10.2494094053118
"prod_PhL","ssp126",2000,11,1.5471589352358
"prod_PhL","ssp126",2000,12,-0.095542670759793
"prod_PhL","ssp126",2001,1,-0.0253216383971586
"prod_PhL","ssp126",2001,2,13.685096217623
"prod_PhL","ssp126",2001,3,8.87181945143248
"prod_PhL","ssp126",2001,4,13.7157441380341
"prod_PhL","ssp126",2001,5,11.9266545856319
"prod_PhL","ssp126",2001,6,15.5865676446176
"prod_PhL","ssp126",2001,7,18.8893775107644
"prod_PhL","ssp126",2001,8,13.5454665658494
"prod_PhL","ssp126",2001,9,19.1358038077158
"prod_PhL","ssp126",2001,10,9.53713154655284
"prod_PhL","ssp126",2001,11,1.60311995931638
"prod_PhL","ssp126",2001,12,-0.0998945295893954
"prod_PhL","ssp126",2002,1,-0.0140117542791542
"prod_PhL","ssp126",2002,2,3.30639492839991
"prod_PhL","ssp126",2002,3,13.986868200141
"prod_PhL","ssp126",2002,4,11.0935456114568
"prod_PhL","ssp126",2002,5,13.1364807008575
"prod_PhL","ssp126",2002,6,21.7126037025712
"prod_PhL","ssp126",2002,7,19.4909775213106
"prod_PhL","ssp126",2002,8,19.0497430427184
"prod_PhL","ssp126",2002,9,18.1159036023393
"prod_PhL","ssp126",2002,10,9.66250509202003
"prod_PhL","ssp126",2002,11,1.40920003639121
"prod_PhL","ssp126",2002,12,-0.0943560259590392
"prod_PhL","ssp126",2003,1,-0.00176020473015619
"prod_PhL","ssp126",2003,2,6.42988261766632
"prod_PhL","ssp126",2003,3,8.08939500201534
"prod_PhL","ssp126",2003,4,9.2064146444817
"prod_PhL","ssp126",2003,5,12.5795898488589
"prod_PhL","ssp126",2003,6,13.3616062931303
"prod_PhL","ssp126",2003,7,12.4619978784436
"prod_PhL","ssp126",2003,8,14.2673598047172
"prod_PhL","ssp126",2003,9,12.8777895519739
"prod_PhL","ssp126",2003,10,8.80673591949724
"prod_PhL","ssp126",2003,11,1.80732828703819
"prod_PhL","ssp126",2003,12,-0.106065795535306
"prod_PhL","ssp126",2004,1,0.0121866420229882
"prod_PhL","ssp126",2004,2,5.61282358187226
"prod_PhL","ssp126",2004,3,18.7074535125763
"prod_PhL","ssp126",2004,4,15.6858319625646
"prod_PhL","ssp126",2004,5,13.8991766180275
"prod_PhL","ssp126",2004,6,19.9499297221948
"prod_PhL","ssp126",2004,7,12.151224568588
"prod_PhL","ssp126",2004,8,15.7652361090121
"prod_PhL","ssp126",2004,9,11.1460646487752
"prod_PhL","ssp126",2004,10,12.8158774240131
"prod_PhL","ssp126",2004,11,1.82966034439019
"prod_PhL","ssp126",2004,12,-0.0726101385172289
"prod_PhL","ssp126",2005,1,0.0555655769221293
"prod_PhL","ssp126",2005,2,4.95969859568162
"prod_PhL","ssp126",2005,3,26.4439139938612
"prod_PhL","ssp126",2005,4,14.0303550765344
"prod_PhL","ssp126",2005,5,17.0770578291813
"prod_PhL","ssp126",2005,6,16.1812167718529
"prod_PhL","ssp126",2005,7,13.8178345639192
"prod_PhL","ssp126",2005,8,17.899881905946
"prod_PhL","ssp126",2005,9,16.5983184138517
"prod_PhL","ssp126",2005,10,11.5758179206647
"prod_PhL","ssp126",2005,11,1.47410202110873
"prod_PhL","ssp126",2005,12,-0.112955562617772
"prod_PhL","ssp126",2006,1,0.00324462606930968
"prod_PhL","ssp126",2006,2,7.87804149797154
"prod_PhL","ssp126",2006,3,10.7583868498131
"prod_PhL","ssp126",2006,4,9.02466466052861
"prod_PhL","ssp126",2006,5,11.8983611777837
"prod_PhL","ssp126",2006,6,16.3910371825075
"prod_PhL","ssp126",2006,7,17.845088347591
"prod_PhL","ssp126",2006,8,16.0226732184337
"prod_PhL","ssp126",2006,9,23.1954422749358
"prod_PhL","ssp126",2006,10,12.2112766746715
"prod_PhL","ssp126",2006,11,3.38945772044622
"prod_PhL","ssp126",2006,12,-0.136845426940006
"prod_PhL","ssp126",2007,1,-0.025092594175597
"prod_PhL","ssp126",2007,2,3.71632664071625
"prod_PhL","ssp126",2007,3,3.45362895188845
"prod_PhL","ssp126",2007,4,19.9463510784133
"prod_PhL","ssp126",2007,5,16.6163750732004
"prod_PhL","ssp126",2007,6,27.5666229636679
"prod_PhL","ssp126",2007,7,26.1856606597695
"prod_PhL","ssp126",2007,8,16.8969160443637
"prod_PhL","ssp126",2007,9,13.9273168256693
"prod_PhL","ssp126",2007,10,11.2977999869574
"prod_PhL","ssp126",2007,11,1.53673319285301
"prod_PhL","ssp126",2007,12,-0.074988090501406
"prod_PhL","ssp126",2008,1,-0.0046293150118213
"prod_PhL","ssp126",2008,2,0.948434599055289
"prod_PhL","ssp126",2008,3,14.0085272976431
"prod_PhL","ssp126",2008,4,15.2926960708516
"prod_PhL","ssp126",2008,5,14.3281374703088
"prod_PhL","ssp126",2008,6,23.2207975110132
"prod_PhL","ssp126",2008,7,22.7232004494224
"prod_PhL","ssp126",2008,8,23.8406184010528
"prod_PhL","ssp126",2008,9,13.9757566967051
"prod_PhL","ssp126",2008,10,10.2663153139064
"prod_PhL","ssp126",2008,11,1.84443830129863
"prod_PhL","ssp126",2008,12,-0.0844427603243892
"prod_PhL","ssp126",2009,1,-0.0140917931780118
"prod_PhL","ssp126",2009,2,18.2018038663453
"prod_PhL","ssp126",2009,3,11.5911978486232
"prod_PhL","ssp126",2009,4,9.75450178542961
"prod_PhL","ssp126",2009,5,16.0694498075778
"prod_PhL","ssp126",2009,6,18.3865491638526
"prod_PhL","ssp126",2009,7,14.7445194347744
"prod_PhL","ssp126",2009,8,17.1236364335857
"prod_PhL","ssp126",2009,9,18.9747768969658
"prod_PhL","ssp126",2009,10,12.6712560599008
"prod_PhL","ssp126",2009,11,1.19885299083363
"prod_PhL","ssp126",2009,12,-0.103016748584638
"prod_PhL","ssp126",2010,1,-0.0180552347708982
"prod_PhL","ssp126",2010,2,4.95793000689508
"prod_PhL","ssp126",2010,3,6.57078263163863
"prod_PhL","ssp126",2010,4,10.9753112152227
"prod_PhL","ssp126",2010,5,14.8029301273314
"prod_PhL","ssp126",2010,6,22.3944239804584
"prod_PhL","ssp126",2010,7,30.3162987128931
"prod_PhL","ssp126",2010,8,17.9488161061025
"prod_PhL","ssp126",2010,9,13.8332552351087
"prod_PhL","ssp126",2010,10,8.76141534579299
"prod_PhL","ssp126",2010,11,0.743182901877253
"prod_PhL","ssp126",2010,12,-0.10050081106024
"prod_PhL","ssp126",2011,1,-0.0887755787050542
"prod_PhL","ssp126",2011,2,0.00731593973419041
"prod_PhL","ssp126",2011,3,5.01091708883065
"prod_PhL","ssp126",2011,4,19.0473555269576
"prod_PhL","ssp126",2011,5,13.3093242938841
"prod_PhL","ssp126",2011,6,14.4094505894126
"prod_PhL","ssp126",2011,7,16.6314881178955
"prod_PhL","ssp126",2011,8,14.9968094763578
"prod_PhL","ssp126",2011,9,17.6806308237358
"prod_PhL","ssp126",2011,10,10.3767628899345
"prod_PhL","ssp126",2011,11,1.51560198963857
"prod_PhL","ssp126",2011,12,-0.122284161414552
"prod_PhL","ssp126",2012,1,0.0106495443827443
"prod_PhL","ssp126",2012,2,5.88798815557308
"prod_PhL","ssp126",2012,3,14.3960939418632
"prod_PhL","ssp126",2012,4,13.1222490760893
"prod_PhL","ssp126",2012,5,13.1244400591999
"prod_PhL","ssp126",2012,6,28.4394248238201
"prod_PhL","ssp126",2012,7,25.4128426627585
"prod_PhL","ssp126",2012,8,20.785062338585
"prod_PhL","ssp126",2012,9,13.7665639828613
"prod_PhL","ssp126",2012,10,17.5732938529233
"prod_PhL","ssp126",2012,11,1.49319778312922
"prod_PhL","ssp126",2012,12,-0.0962596201817876
"prod_PhL","ssp126",2013,1,-0.00724144394301943
"prod_PhL","ssp126",2013,2,3.56189931355149
"prod_PhL","ssp126",2013,3,9.62236526314072
"prod_PhL","ssp126",2013,4,10.9183664774331
"prod_PhL","ssp126",2013,5,20.3811029830037
"prod_PhL","ssp126",2013,6,17.586239106565
"prod_PhL","ssp126",2013,7,16.123880601404
"prod_PhL","ssp126",2013,8,14.7162827916298
"prod_PhL","ssp126",2013,9,11.8909180756654
"prod_PhL","ssp126",2013,10,9.2641888300986
"prod_PhL","ssp126",2013,11,1.6731164574634
"prod_PhL","ssp126",2013,12,-0.0483930012141638
"prod_PhL","ssp126",2014,1,0.0351322621949376
"prod_PhL","ssp126",2014,2,13.6045303359708
"prod_PhL","ssp126",2014,3,9.29293250246826
"prod_PhL","ssp126",2014,4,11.8179343431734
"prod_PhL","ssp126",2014,5,12.5699780695367
"prod_PhL","ssp126",2014,6,14.8509729112938
"prod_PhL","ssp126",2014,7,17.5484814036543
"prod_PhL","ssp126",2014,8,15.0451236656054
"prod_PhL","ssp126",2014,9,12.3765171905832
"prod_PhL","ssp126",2014,10,11.3788660077864
"prod_PhL","ssp126",2014,11,1.93481472192388
"prod_PhL","ssp126",2014,12,-0.098708591259081
"prod_PhL","ssp126",2015,1,0.0103783428911277
"prod_PhL","ssp126",2015,2,4.74102162552652
"prod_PhL","ssp126",2015,3,22.2559456874106
"prod_PhL","ssp126",2015,4,10.7629797758485
"prod_PhL","ssp126",2015,5,10.9947440930328
"prod_PhL","ssp126",2015,6,15.3720676353197
"prod_PhL","ssp126",2015,7,13.8617602138792
"prod_PhL","ssp126",2015,8,14.5320495330985
"prod_PhL","ssp126",2015,9,15.8681528418625
"prod_PhL","ssp126",2015,10,8.99318171059613
"prod_PhL","ssp126",2015,11,1.93834638345741
"prod_PhL","ssp126",2015,12,-0.0813613187564945
"prod_PhL","ssp126",2016,1,-0.0166716454570804
"prod_PhL","ssp126",2016,2,5.4378707724569
"prod_PhL","ssp126",2016,3,8.08034279653476
"prod_PhL","ssp126",2016,4,12.5762910256477
"prod_PhL","ssp126",2016,5,12.9383175111655
"prod_PhL","ssp126",2016,6,11.6316306114823
"prod_PhL","ssp126",2016,7,12.7929470987697
"prod_PhL","ssp126",2016,8,19.5592239563578
"prod_PhL","ssp126",2016,9,14.526582659264
"prod_PhL","ssp126",2016,10,11.883304735301
"prod_PhL","ssp126",2016,11,1.06684832930706
"prod_PhL","ssp126",2016,12,-0.0861473902828195
"prod_PhL","ssp126",2017,1,0.0680199304174592
"prod_PhL","ssp126",2017,2,4.16804032271959
"prod_PhL","ssp126",2017,3,4.77176357569513
"prod_PhL","ssp126",2017,4,23.9491415292427
"prod_PhL","ssp126",2017,5,10.623921029115
"prod_PhL","ssp126",2017,6,22.8769653696311
"prod_PhL","ssp126",2017,7,18.1381100089471
"prod_PhL","ssp126",2017,8,15.4703354221828
"prod_PhL","ssp126",2017,9,20.4502433721052
"prod_PhL","ssp126",2017,10,10.0222876508064
"prod_PhL","ssp126",2017,11,3.70891595254021
"prod_PhL","ssp126",2017,12,0.211701265707411
"prod_PhL","ssp126",2018,1,0.216433339787494
"prod_PhL","ssp126",2018,2,2.06650423890863
"prod_PhL","ssp126",2018,3,9.69913436695505
"prod_PhL","ssp126",2018,4,9.08901715192784
"prod_PhL","ssp126",2018,5,14.2582180904629
"prod_PhL","ssp126",2018,6,17.7112350386473
"prod_PhL","ssp126",2018,7,22.099434827541
"prod_PhL","ssp126",2018,8,20.8754785756861
"prod_PhL","ssp126",2018,9,15.8563183686595
"prod_PhL","ssp126",2018,10,6.24185036382384
"prod_PhL","ssp126",2018,11,1.34346793876228
"prod_PhL","ssp126",2018,12,0.066806084535735
"prod_PhL","ssp126",2019,1,0.241580324156265
"prod_PhL","ssp126",2019,2,2.04545260569795
"prod_PhL","ssp126",2019,3,11.9752246986982
"prod_PhL","ssp126",2019,4,25.9777145906816
"prod_PhL","ssp126",2019,5,11.9191221643767
"prod_PhL","ssp126",2019,6,16.3425801808634
"prod_PhL","ssp126",2019,7,19.4192567441044
"prod_PhL","ssp126",2019,8,17.9899050767512
"prod_PhL","ssp126",2019,9,13.2504071383504
"prod_PhL","ssp126",2019,10,9.00383397527012
"prod_PhL","ssp126",2019,11,0.99200999008565
"prod_PhL","ssp126",2019,12,0.070021269365512
"prod_PhL","ssp126",2020,1,0.320879301533602
"prod_PhL","ssp126",2020,2,0.952334529475821
"prod_PhL","ssp126",2020,3,19.0166756354869
"prod_PhL","ssp126",2020,4,13.4640255790426
"prod_PhL","ssp126",2020,5,17.8837368084594
"prod_PhL","ssp126",2020,6,19.8071125925408
"prod_PhL","ssp126",2020,7,21.0438729142185
"prod_PhL","ssp126",2020,8,19.674791286906
"prod_PhL","ssp126",2020,9,17.8532691438947
"prod_PhL","ssp126",2020,10,8.79153134276363
"prod_PhL","ssp126",2020,11,2.09578266299401
"prod_PhL","ssp126",2020,12,0.00679370031187668
"prod_PhL","ssp126",2021,1,-0.191786609342597
"prod_PhL","ssp126",2021,2,-1.47745781341366
"prod_PhL","ssp126",2021,3,-3.52908182867181
"prod_PhL","ssp126",2021,4,7.28898082629117
"prod_PhL","ssp126",2021,5,9.94323517632762
"prod_PhL","ssp126",2021,6,10.7861518217679
"prod_PhL","ssp126",2021,7,10.8335706142024
"prod_PhL","ssp126",2021,8,9.58781105740966
"prod_PhL","ssp126",2021,9,10.7485921431972
"prod_PhL","ssp126",2021,10,12.0821533764298
"prod_PhL","ssp126",2021,11,1.71453945896158
"prod_PhL","ssp126",2021,12,-0.143663785231812
"prod_PhL","ssp126",2022,1,-0.0536484429434522
"prod_PhL","ssp126",2022,2,4.30390654219583
"prod_PhL","ssp126",2022,3,13.5609479375824
"prod_PhL","ssp126",2022,4,10.263334666058
"prod_PhL","ssp126",2022,5,14.0054206088559
"prod_PhL","ssp126",2022,6,17.7492118731412
"prod_PhL","ssp126",2022,7,20.6936617908127
"prod_PhL","ssp126",2022,8,16.9746432667292
"prod_PhL","ssp126",2022,9,12.0137500730464
"prod_PhL","ssp126",2022,10,11.0697567384473
"prod_PhL","ssp126",2022,11,2.11300275743921
"prod_PhL","ssp126",2022,12,0.0250877204183
"prod_PhL","ssp126",2023,1,0.00885506760397411
"prod_PhL","ssp126",2023,2,9.23909286429919
"prod_PhL","ssp126",2023,3,11.7534473144346
"prod_PhL","ssp126",2023,4,22.2714864873802
"prod_PhL","ssp126",2023,5,18.5805018020074
"prod_PhL","ssp126",2023,6,22.7839023492286
"prod_PhL","ssp126",2023,7,19.4067153325427
"prod_PhL","ssp126",2023,8,16.0967492628588
"prod_PhL","ssp126",2023,9,16.9898369200179
"prod_PhL","ssp126",2023,10,12.6527782388322
"prod_PhL","ssp126",2023,11,2.38510665138801
"prod_PhL","ssp126",2023,12,-0.0384763769265139
"prod_PhL","ssp126",2024,1,-0.0921440534954175
"prod_PhL","ssp126",2024,2,3.53938822558668
"prod_PhL","ssp126",2024,3,19.8762116272278
"prod_PhL","ssp126",2024,4,14.0229838448934
"prod_PhL","ssp126",2024,5,18.9336226225405
"prod_PhL","ssp126",2024,6,30.6683340380965
