"varname","simulation","year","mean_biomass"
"Cop","ssp126",2067,36.3506385861147
"Cop","ssp126",2068,37.3463498046055
"Cop","ssp126",2069,42.2726223728484
"Cop","ssp126",2070,37.4749606099166
"Cop","ssp126",2071,44.7287494392004
"Cop","ssp126",2072,39.4080894745082
"Cop","ssp126",2073,41.4276645349844
"Cop","ssp126",2074,39.7217245669065
"Cop","ssp126",2075,36.7837806026577
"Cop","ssp126",2076,44.2867015523925
"Cop","ssp126",2077,41.4554650564352
"Cop","ssp126",2078,36.8393732135424
"Cop","ssp126",2079,34.8066572380093
"Cop","ssp126",2080,37.5073378983229
"Cop","ssp126",2081,39.0983278631093
"Cop","ssp126",2082,32.3488844114928
"Cop","ssp126",2083,32.9104978963039
"Cop","ssp126",2084,39.7576426218222
"Cop","ssp126",2085,43.1765462350971
"Cop","ssp126",2086,40.2544175076577
"Cop","ssp126",2087,38.9486052185323
"Cop","ssp126",2088,35.0079828027957
"Cop","ssp126",2089,36.3429458304013
"Cop","ssp126",2090,36.8222698843368
"Cop","ssp126",2091,42.8181521890507
"Cop","ssp126",2092,41.7198741405737
"Cop","ssp126",2093,34.59497948305
"Cop","ssp126",2094,34.3047590881642
"Cop","ssp126",2095,40.6272579564953
"Cop","ssp126",2096,41.4801383850641
"Cop","ssp126",2097,34.8890366171726
"Cop","ssp126",2098,36.5465540887585
"Cop","ssp126",2099,34.9753319056039
"Cop","ssp245",1980,49.5664737570879
"Cop","ssp245",1981,35.2380574558172
"Cop","ssp245",1982,33.0845099967358
"Cop","ssp245",1983,35.5354917087359
"Cop","ssp245",1984,39.1054164524753
"Cop","ssp245",1985,40.337196379244
"Cop","ssp245",1986,36.7233242878826
"Cop","ssp245",1987,37.9919399008771
"Cop","ssp245",1988,40.2013311839794
"Cop","ssp245",1989,37.2458921833767
"Cop","ssp245",1990,42.8739697551438
"Cop","ssp245",1991,47.4733425470314
"Cop","ssp245",1992,44.740057050495
"Cop","ssp245",1993,43.6637391040401
"Cop","ssp245",1994,44.4416975079726
"Cop","ssp245",1995,42.5742694971522
"Cop","ssp245",1996,40.1860525486578
"Cop","ssp245",1997,36.467200817911
"Cop","ssp245",1998,35.7148525956655
"Cop","ssp245",1999,36.9717844915684
"Cop","ssp245",2000,39.2024110388446
"Cop","ssp245",2001,40.2494352916092
"Cop","ssp245",2002,40.5248043429997
"Cop","ssp245",2003,38.9232984203431
"Cop","ssp245",2004,34.9697406352031
"Cop","ssp245",2005,37.4407560471708
"Cop","ssp245",2006,39.2090223505982
"Cop","ssp245",2007,38.5688555359991
"Cop","ssp245",2008,40.7066051299653
"Cop","ssp245",2009,40.2552942725314
"Cop","ssp245",2010,40.015618300763
"Cop","ssp245",2011,37.7960190461706
"Cop","ssp245",2012,43.2298419920944
"Cop","ssp245",2013,38.4808767659933
"Cop","ssp245",2014,38.2653248331402
"Cop","ssp245",2015,34.5958979246057
"Cop","ssp245",2016,34.6608858506711
"Cop","ssp245",2017,37.4794099331574
"Cop","ssp245",2018,37.0347164289181
"Cop","ssp245",2019,36.9906751680578
"Cop","ssp245",2020,39.0638104435408
"Cop","ssp245",2021,45.5674849505827
"Cop","ssp245",2022,34.0524766389761
"Cop","ssp245",2023,36.6833962263099
"Cop","ssp245",2024,42.4662840828828
"Cop","ssp245",2025,40.5940878536242
"Cop","ssp245",2026,39.0288885295004
"Cop","ssp245",2027,42.3600430253677
"Cop","ssp245",2028,38.1593768647768
"Cop","ssp245",2029,36.1976973464362
"Cop","ssp245",2030,37.3563056422668
"Cop","ssp245",2031,38.4053860002576
"Cop","ssp245",2032,40.0284047703463
"Cop","ssp245",2033,36.9818665822141
"Cop","ssp245",2034,37.4057142820661
"Cop","ssp245",2035,35.2333701882821
"Cop","ssp245",2036,36.0835112464223
"Cop","ssp245",2037,36.2135271451412
"Cop","ssp245",2038,36.3824854278601
"Cop","ssp245",2039,38.8599706662779
"Cop","ssp245",2040,38.0642098548947
"Cop","ssp245",2041,33.6485426288917
"Cop","ssp245",2042,37.2252170219609
"Cop","ssp245",2043,37.4085698131988
"Cop","ssp245",2044,35.8778636288632
"Cop","ssp245",2045,37.0848337902024
"Cop","ssp245",2046,35.999514674108
"Cop","ssp245",2047,37.8196754120852
"Cop","ssp245",2048,38.9926727858237
"Cop","ssp245",2049,31.9582027986466
"Cop","ssp245",2050,34.5252620259973
"Cop","ssp245",2051,38.8904577784472
"Cop","ssp245",2052,34.3770807267015
"Cop","ssp245",2053,32.8513042207121
"Cop","ssp245",2054,33.9187954903146
"Cop","ssp245",2055,32.5485647609594
"Cop","ssp245",2056,32.8590624684909
"Cop","ssp245",2057,31.2542238820484
"Cop","ssp245",2058,31.4672808314404
"Cop","ssp245",2059,38.592584536724
"Cop","ssp245",2060,31.9769495575918
"Cop","ssp245",2061,30.5848390930595
"Cop","ssp245",2062,32.5338994160727
"Cop","ssp245",2063,33.2868297687248
"Cop","ssp245",2064,30.8264451101899
"Cop","ssp245",2065,38.3481193684175
"Cop","ssp245",2066,42.0665295766248
"Cop","ssp245",2067,38.5677336689875
"Cop","ssp245",2068,38.9931436213725
"Cop","ssp245",2069,32.010897637519
"Cop","ssp245",2070,35.8488657513384
"Cop","ssp245",2071,42.3293029802259
"Cop","ssp245",2072,34.8568460821788
"Cop","ssp245",2073,32.6005495437773
"Cop","ssp245",2074,37.4540359309538
"Cop","ssp245",2075,33.621906357265
"Cop","ssp245",2076,32.0002694855331
"Cop","ssp245",2077,34.9856146986959
"Cop","ssp245",2078,34.8465520581485
"Cop","ssp245",2079,33.9474134250326
"Cop","ssp245",2080,32.3262195731434
"Cop","ssp245",2081,37.0192621782859
"Cop","ssp245",2082,34.0833992402323
"Cop","ssp245",2083,33.4150217973048
"Cop","ssp245",2084,36.3593583836089
"Cop","ssp245",2085,36.3711026164164
"Cop","ssp245",2086,32.0942497371486
"Cop","ssp245",2087,38.8808697460753
"Cop","ssp245",2088,31.9587742380814
"Cop","ssp245",2089,29.6848174872984
"Cop","ssp245",2090,30.7704700270701
"Cop","ssp245",2091,33.8861979206758
"Cop","ssp245",2092,31.6205399883901
"Cop","ssp245",2093,34.3825303303127
"Cop","ssp245",2094,34.5175225717855
"Cop","ssp245",2095,32.732002792039
"Cop","ssp245",2096,35.6182096589976
"Cop","ssp245",2097,38.0828478291918
"Cop","ssp245",2098,32.1137266660526
"Cop","ssp245",2099,40.1517698120039
"Cop","ssp585",1980,49.5664737570879
"Cop","ssp585",1981,35.2380574558172
"Cop","ssp585",1982,33.0845099967358
"Cop","ssp585",1983,35.5354917087359
"Cop","ssp585",1984,39.1054164524753
"Cop","ssp585",1985,40.337196379244
"Cop","ssp585",1986,36.7233242878826
"Cop","ssp585",1987,37.9919399008771
"Cop","ssp585",1988,40.2013311839794
"Cop","ssp585",1989,37.2458921833767
"Cop","ssp585",1990,42.8739697551438
"Cop","ssp585",1991,47.4733425470314
"Cop","ssp585",1992,44.740057050495
"Cop","ssp585",1993,43.6637391040401
"Cop","ssp585",1994,44.4416975079726
"Cop","ssp585",1995,42.5742694971522
"Cop","ssp585",1996,40.1860525486578
"Cop","ssp585",1997,36.467200817911
"Cop","ssp585",1998,35.7148525956655
"Cop","ssp585",1999,36.9717844915684
"Cop","ssp585",2000,39.2024110388446
"Cop","ssp585",2001,40.2494352916092
"Cop","ssp585",2002,40.5248043429997
"Cop","ssp585",2003,38.9232984203431
"Cop","ssp585",2004,34.9697406352031
"Cop","ssp585",2005,37.4407560471708
"Cop","ssp585",2006,39.2090223505982
"Cop","ssp585",2007,38.5688555359991
"Cop","ssp585",2008,40.7066051299653
"Cop","ssp585",2009,40.2552942725314
"Cop","ssp585",2010,40.015618300763
"Cop","ssp585",2011,37.7960190461706
"Cop","ssp585",2012,43.2298419920944
"Cop","ssp585",2013,38.4808767659933
"Cop","ssp585",2014,38.2653248331402
"Cop","ssp585",2015,34.5958979246057
"Cop","ssp585",2016,34.6608858506711
"Cop","ssp585",2017,37.4794099331574
"Cop","ssp585",2018,37.0347164289181
"Cop","ssp585",2019,36.9906751680578
"Cop","ssp585",2020,39.0638104435408
"Cop","ssp585",2021,41.2843366311753
"Cop","ssp585",2022,39.2667406831604
"Cop","ssp585",2023,43.7487601385357
"Cop","ssp585",2024,46.2214146694776
"Cop","ssp585",2025,40.6319693012929
"Cop","ssp585",2026,37.7495322171063
"Cop","ssp585",2027,40.732224765008
"Cop","ssp585",2028,39.4655008713458
"Cop","ssp585",2029,33.4238159477003
"Cop","ssp585",2030,36.2756641307611
"Cop","ssp585",2031,33.4897791563272
"Cop","ssp585",2032,36.0526023507051
"Cop","ssp585",2033,36.8835934840844
"Cop","ssp585",2034,39.3383598439061
"Cop","ssp585",2035,43.6869713566177
"Cop","ssp585",2036,39.3688471191887
"Cop","ssp585",2037,35.6389606250943
"Cop","ssp585",2038,34.9455199334725
"Cop","ssp585",2039,38.4204099020722
"Cop","ssp585",2040,39.9340389255315
"Cop","ssp585",2041,38.3970130274749
"Cop","ssp585",2042,37.4214873793681
"Cop","ssp585",2043,32.0113898525006
"Cop","ssp585",2044,34.2376791486886
"Cop","ssp585",2045,34.6134697829996
"Cop","ssp585",2046,41.6073551665623
"Cop","ssp585",2047,45.0768231441549
"Cop","ssp585",2048,38.4045597514379
"Cop","ssp585",2049,34.4622452108032
"Cop","ssp585",2050,36.6119442666043
"Cop","ssp585",2051,35.6699820789717
"Cop","ssp585",2052,37.7750602431135
"Cop","ssp585",2053,36.7518336056481
"Cop","ssp585",2054,38.8066042468429
"Cop","ssp585",2055,32.364330094863
"Cop","ssp585",2056,35.4614384646899
"Cop","ssp585",2057,37.3039065007482
"Cop","ssp585",2058,37.5042430763488
"Cop","ssp585",2059,35.1867608219057
"Cop","ssp585",2060,36.1143728661555
"Cop","ssp585",2061,31.15311616796
"Cop","ssp585",2062,38.8864836544116
"Cop","ssp585",2063,41.2162048373478
"Cop","ssp585",2064,34.8772589518513
"Cop","ssp585",2065,34.2101986612112
"Cop","ssp585",2066,35.0278370840018
"Cop","ssp585",2067,31.7946811756066
"Cop","ssp585",2068,33.6852476645125
"Cop","ssp585",2069,34.8284558151163
"Cop","ssp585",2070,30.9391491473161
"Cop","ssp585",2071,36.7310970423661
"Cop","ssp585",2072,36.9235156726122
"Cop","ssp585",2073,34.4308418487947
"Cop","ssp585",2074,32.5969749326775
"Cop","ssp585",2075,30.9968467254604
"Cop","ssp585",2076,40.987610555163
"Cop","ssp585",2077,39.1328885228144
"Cop","ssp585",2078,33.0155858174349
"Cop","ssp585",2079,34.4518871438488
"Cop","ssp585",2080,35.3828041632862
"Cop","ssp585",2081,33.6602135203587
"Cop","ssp585",2082,31.7986965114661
"Cop","ssp585",2083,35.7824644897257
"Cop","ssp585",2084,33.7241427593741
"Cop","ssp585",2085,31.8719897433386
"Cop","ssp585",2086,30.2793707929096
"Cop","ssp585",2087,33.3359517812181
"Cop","ssp585",2088,34.5772545245633
"Cop","ssp585",2089,30.092686440022
"Cop","ssp585",2090,32.1516440313751
"Cop","ssp585",2091,32.820033703556
"Cop","ssp585",2092,31.2532390112801
"Cop","ssp585",2093,31.2163241375295
"Cop","ssp585",2094,29.9229953021655
"Cop","ssp585",2095,36.2256149412499
"Cop","ssp585",2096,32.9994278829524
"Cop","ssp585",2097,40.6769864298279
"Cop","ssp585",2098,35.6902813696689
"Cop","ssp585",2099,30.8324588869428
"Eup","ssp126",1980,9.81434038082257
"Eup","ssp126",1981,7.72672385202698
"Eup","ssp126",1982,6.65476681885236
"Eup","ssp126",1983,7.84326314895308
"Eup","ssp126",1984,7.82691189849315
"Eup","ssp126",1985,8.32925172846648
"Eup","ssp126",1986,8.69563873754108
"Eup","ssp126",1987,8.47684140773213
"Eup","ssp126",1988,8.69745403671708
"Eup","ssp126",1989,7.57390894798999
"Eup","ssp126",1990,9.5277432125774
"Eup","ssp126",1991,9.61430199246023
"Eup","ssp126",1992,9.84763530290498
"Eup","ssp126",1993,9.34475696755172
"Eup","ssp126",1994,9.07928559181681
"Eup","ssp126",1995,8.87749871620086
"Eup","ssp126",1996,8.50744652780962
"Eup","ssp126",1997,8.15813122859835
"Eup","ssp126",1998,7.35703990098713
"Eup","ssp126",1999,6.93017359771091
"Eup","ssp126",2000,8.59075113249484
"Eup","ssp126",2001,9.38154616428618
"Eup","ssp126",2002,9.59488328407499
"Eup","ssp126",2003,9.57817049454489
"Eup","ssp126",2004,7.96355560472916
"Eup","ssp126",2005,8.4697722583081
"Eup","ssp126",2006,8.19246684461834
"Eup","ssp126",2007,8.11196725927486
"Eup","ssp126",2008,9.01478228988182
"Eup","ssp126",2009,9.27918325324716
"Eup","ssp126",2010,8.84903343213448
"Eup","ssp126",2011,8.01961915572982
"Eup","ssp126",2012,9.05810998419281
"Eup","ssp126",2013,8.70329085686827
"Eup","ssp126",2014,9.77022338143015
"Eup","ssp126",2015,7.54300037644649
"Eup","ssp126",2016,8.87193229132288
"Eup","ssp126",2017,7.81607739846495
"Eup","ssp126",2018,8.23423454571862
"Eup","ssp126",2019,8.89062853709728
"Eup","ssp126",2020,8.59972023583564
"Eup","ssp126",2021,8.3205689230123
"Eup","ssp126",2022,7.35302686725711
"Eup","ssp126",2023,9.06132692744253
"Eup","ssp126",2024,11.0899487878466
"Eup","ssp126",2025,9.96241458925674
"Eup","ssp126",2026,8.66685317231393
"Eup","ssp126",2027,9.36314568261519
"Eup","ssp126",2028,9.15954357148592
"Eup","ssp126",2029,9.96448005379462
"Eup","ssp126",2030,9.20964408794859
"Eup","ssp126",2031,9.72201721782045
"Eup","ssp126",2032,9.18210406895852
"Eup","ssp126",2033,10.4915872564483
"Eup","ssp126",2034,9.71744114444649
"Eup","ssp126",2035,9.47501045375403
"Eup","ssp126",2036,8.4627834779296
"Eup","ssp126",2037,8.33159879782423
"Eup","ssp126",2038,9.09857848530516
"Eup","ssp126",2039,9.13200090223832
"Eup","ssp126",2040,9.4145014752079
"Eup","ssp126",2041,10.5241694827562
"Eup","ssp126",2042,9.07956796218952
"Eup","ssp126",2043,9.78357042488379
"Eup","ssp126",2044,10.7788314358144
"Eup","ssp126",2045,11.367927938175
"Eup","ssp126",2046,9.22622010147218
"Eup","ssp126",2047,10.8304088850213
"Eup","ssp126",2048,10.1707418337184
"Eup","ssp126",2049,8.58862578712395
"Eup","ssp126",2050,7.89934495653671
"Eup","ssp126",2051,8.49532498165667
"Eup","ssp126",2052,7.7281661246437
"Eup","ssp126",2053,9.4819976300209
"Eup","ssp126",2054,12.0749881966095
"Eup","ssp126",2055,10.0675900244727
"Eup","ssp126",2056,10.0780645966041
"Eup","ssp126",2057,10.6708797172485
"Eup","ssp126",2058,12.2679491693355
"Eup","ssp126",2059,10.8275166695197
"Eup","ssp126",2060,10.7248803246362
"Eup","ssp126",2061,10.3570257435367
"Eup","ssp126",2062,8.81317155534372
"Eup","ssp126",2063,9.13188023115736
"Eup","ssp126",2064,11.2872511060053
"Eup","ssp126",2065,11.1599003815077
"Eup","ssp126",2066,9.82029621694237
"Eup","ssp126",2067,7.87216890306824
"Eup","ssp126",2068,8.43529965715346
"Eup","ssp126",2069,10.7544055974715
"Eup","ssp126",2070,9.70531380192171
"Eup","ssp126",2071,10.7363236560633
"Eup","ssp126",2072,10.7395640371484
"Eup","ssp126",2073,10.153818722924
"Eup","ssp126",2074,10.7840440231833
"Eup","ssp126",2075,10.2205078840368
"Eup","ssp126",2076,9.86082662841694
"Eup","ssp126",2077,10.727815394118
"Eup","ssp126",2078,9.12676655775249
"Eup","ssp126",2079,8.13671456206149
"Eup","ssp126",2080,9.06263133680598
"Eup","ssp126",2081,9.44866457911498
"Eup","ssp126",2082,8.63746129337408
"Eup","ssp126",2083,7.54894992164072
"Eup","ssp126",2084,8.80376820144046
"Eup","ssp126",2085,10.2570917520004
"Eup","ssp126",2086,10.1004982400632
"Eup","ssp126",2087,9.91129193856565
"Eup","ssp126",2088,8.57628070736454
"Eup","ssp126",2089,7.59374544074638
"Eup","ssp126",2090,8.89930741490891
"Eup","ssp126",2091,9.52781900560806
"Eup","ssp126",2092,9.8117053843605
"Eup","ssp126",2093,8.74558700481446
"Eup","ssp126",2094,8.10050955782093
"Eup","ssp126",2095,9.81521128072891
"Eup","ssp126",2096,10.4686546560646
"Eup","ssp126",2097,8.82097519126328
"Eup","ssp126",2098,8.95545964632108
"Eup","ssp126",2099,8.36680498067542
"Eup","ssp245",1980,9.81434038082257
"Eup","ssp245",1981,7.72672385202698
"Eup","ssp245",1982,6.65476681885236
"Eup","ssp245",1983,7.84326314895308
"Eup","ssp245",1984,7.82691189849315
"Eup","ssp245",1985,8.32925172846648
"Eup","ssp245",1986,8.69563873754108
"Eup","ssp245",1987,8.47684140773213
"Eup","ssp245",1988,8.69745403671708
"Eup","ssp245",1989,7.57390894798999
"Eup","ssp245",1990,9.5277432125774
"Eup","ssp245",1991,9.61430199246023
"Eup","ssp245",1992,9.84763530290498
"Eup","ssp245",1993,9.34475696755172
"Eup","ssp245",1994,9.07928559181681
"Eup","ssp245",1995,8.87749871620086
"Eup","ssp245",1996,8.50744652780962
"Eup","ssp245",1997,8.15813122859835
"Eup","ssp245",1998,7.35703990098713
"Eup","ssp245",1999,6.93017359771091
"Eup","ssp245",2000,8.59075113249484
"Eup","ssp245",2001,9.38154616428618
"Eup","ssp245",2002,9.59488328407499
"Eup","ssp245",2003,9.57817049454489
"Eup","ssp245",2004,7.96355560472916
"Eup","ssp245",2005,8.4697722583081
"Eup","ssp245",2006,8.19246684461834
"Eup","ssp245",2007,8.11196725927486
"Eup","ssp245",2008,9.01478228988182
"Eup","ssp245",2009,9.27918325324716
"Eup","ssp245",2010,8.84903343213448
"Eup","ssp245",2011,8.01961915572982
"Eup","ssp245",2012,9.05810998419281
"Eup","ssp245",2013,8.70329085686827
"Eup","ssp245",2014,9.77022338143015
"Eup","ssp245",2015,7.54300037644649
"Eup","ssp245",2016,8.87193229132288
"Eup","ssp245",2017,7.81607739846495
"Eup","ssp245",2018,8.23423454571862
"Eup","ssp245",2019,8.89062853709728
"Eup","ssp245",2020,8.59972023583564
"Eup","ssp245",2021,9.84868740662239
"Eup","ssp245",2022,8.37843454975232
"Eup","ssp245",2023,7.65380616752452
"Eup","ssp245",2024,10.3903133882515
"Eup","ssp245",2025,9.90493925064036
"Eup","ssp245",2026,10.7138229809043
"Eup","ssp245",2027,9.50576492217735
"Eup","ssp245",2028,10.8002554121672
"Eup","ssp245",2029,8.73226709312003
"Eup","ssp245",2030,9.17986405489859
"Eup","ssp245",2031,8.60709928015435
"Eup","ssp245",2032,10.2647892699782
"Eup","ssp245",2033,9.19570038746872
"Eup","ssp245",2034,8.88778435346968
"Eup","ssp245",2035,9.5081668942431
"Eup","ssp245",2036,8.8405088734901
"Eup","ssp245",2037,8.7426876234352
"Eup","ssp245",2038,9.62901884739628
"Eup","ssp245",2039,10.498101953295
"Eup","ssp245",2040,11.0684069631067
"Eup","ssp245",2041,9.08779572033332
"Eup","ssp245",2042,9.41026673805142
"Eup","ssp245",2043,10.4078328226734
"Eup","ssp245",2044,10.0793968551814
"Eup","ssp245",2045,9.15306401354353
"Eup","ssp245",2046,8.92022171129041
"Eup","ssp245",2047,9.90600548915259
"Eup","ssp245",2048,8.53012549931674
"Eup","ssp245",2049,7.86929190472402
"Eup","ssp245",2050,7.77165233575282
"Eup","ssp245",2051,8.59622873397762
"Eup","ssp245",2052,8.52814998052799
"Eup","ssp245",2053,8.62075707274086
"Eup","ssp245",2054,8.46335076992359
"Eup","ssp245",2055,7.89201228678143
"Eup","ssp245",2056,7.36019953974178
"Eup","ssp245",2057,6.92783600099771
"Eup","ssp245",2058,6.40235416160273
"Eup","ssp245",2059,8.93343717647132
"Eup","ssp245",2060,8.54482173437608
"Eup","ssp245",2061,7.9659333931276
"Eup","ssp245",2062,7.76358804156761
"Eup","ssp245",2063,7.56420742870183
"Eup","ssp245",2064,7.66072724590252
"Eup","ssp245",2065,8.41640311268697
"Eup","ssp245",2066,10.8081187867667
"Eup","ssp245",2067,9.73390241553561
"Eup","ssp245",2068,9.62144457519376
"Eup","ssp245",2069,7.12691143936826
"Eup","ssp245",2070,8.30184165235172
"Eup","ssp245",2071,10.9254053554347
"Eup","ssp245",2072,9.80683453680527
"Eup","ssp245",2073,6.64742553887264
"Eup","ssp245",2074,8.75971794078818
"Eup","ssp245",2075,8.15307829732242
"Eup","ssp245",2076,7.56622072384682
"Eup","ssp245",2077,8.06555381967752
"Eup","ssp245",2078,6.82481575363897
"Eup","ssp245",2079,7.73643662333106
"Eup","ssp245",2080,6.89184420703897
"Eup","ssp245",2081,8.15055436604771
"Eup","ssp245",2082,10.195476344337
"Eup","ssp245",2083,9.42316669577405
"Eup","ssp245",2084,9.65125890862958
"Eup","ssp245",2085,9.33933511661566
"Eup","ssp245",2086,7.79928947412917
"Eup","ssp245",2087,10.9512239663025
"Eup","ssp245",2088,9.66204411209812
"Eup","ssp245",2089,7.82544427179643
"Eup","ssp245",2090,7.63245262781514
"Eup","ssp245",2091,7.81884133360851
"Eup","ssp245",2092,8.63757130653817
"Eup","ssp245",2093,8.76825329159642
"Eup","ssp245",2094,8.98294679492563
"Eup","ssp245",2095,8.46532613833458
"Eup","ssp245",2096,9.20248773339081
"Eup","ssp245",2097,9.9179379101096
"Eup","ssp245",2098,8.08448878512798
"Eup","ssp245",2099,9.84292235714082
"Eup","ssp585",1980,9.81434038082257
"Eup","ssp585",1981,7.72672385202698
"Eup","ssp585",1982,6.65476681885236
"Eup","ssp585",1983,7.84326314895308
"Eup","ssp585",1984,7.82691189849315
"Eup","ssp585",1985,8.32925172846648
"Eup","ssp585",1986,8.69563873754108
"Eup","ssp585",1987,8.47684140773213
"Eup","ssp585",1988,8.69745403671708
"Eup","ssp585",1989,7.57390894798999
"Eup","ssp585",1990,9.5277432125774
"Eup","ssp585",1991,9.61430199246023
"Eup","ssp585",1992,9.84763530290498
"Eup","ssp585",1993,9.34475696755172
"Eup","ssp585",1994,9.07928559181681
"Eup","ssp585",1995,8.87749871620086
"Eup","ssp585",1996,8.50744652780962
"Eup","ssp585",1997,8.15813122859835
"Eup","ssp585",1998,7.35703990098713
"Eup","ssp585",1999,6.93017359771091
"Eup","ssp585",2000,8.59075113249484
"Eup","ssp585",2001,9.38154616428618
"Eup","ssp585",2002,9.59488328407499
"Eup","ssp585",2003,9.57817049454489
"Eup","ssp585",2004,7.96355560472916
"Eup","ssp585",2005,8.4697722583081
"Eup","ssp585",2006,8.19246684461834
"Eup","ssp585",2007,8.11196725927486
"Eup","ssp585",2008,9.01478228988182
"Eup","ssp585",2009,9.27918325324716
"Eup","ssp585",2010,8.84903343213448
"Eup","ssp585",2011,8.01961915572982
"Eup","ssp585",2012,9.05810998419281
"Eup","ssp585",2013,8.70329085686827
"Eup","ssp585",2014,9.77022338143015
"Eup","ssp585",2015,7.54300037644649
"Eup","ssp585",2016,8.87193229132288
"Eup","ssp585",2017,7.81607739846495
"Eup","ssp585",2018,8.23423454571862
"Eup","ssp585",2019,8.89062853709728
"Eup","ssp585",2020,8.59972023583564
"Eup","ssp585",2021,9.80785603991118
"Eup","ssp585",2022,10.2966343939175
"Eup","ssp585",2023,10.1172949279093
"Eup","ssp585",2024,11.0169629115341
"Eup","ssp585",2025,10.4534426091912
"Eup","ssp585",2026,10.3274269491304
"Eup","ssp585",2027,8.62641479876462
"Eup","ssp585",2028,10.1909625673412
"Eup","ssp585",2029,7.85308560451247
"Eup","ssp585",2030,9.01436758008739
"Eup","ssp585",2031,8.1923211927622
"Eup","ssp585",2032,9.69433728513353
"Eup","ssp585",2033,9.28530423163381
"Eup","ssp585",2034,8.84698537123618
"Eup","ssp585",2035,10.5794795554466
"Eup","ssp585",2036,10.5449282666804
"Eup","ssp585",2037,9.39535057592103
"Eup","ssp585",2038,8.98392555606347
"Eup","ssp585",2039,9.610737596614
"Eup","ssp585",2040,11.3754627890154
"Eup","ssp585",2041,9.80816551483023
"Eup","ssp585",2042,10.4084681254481
"Eup","ssp585",2043,7.81109525387131
"Eup","ssp585",2044,8.10622759591537
"Eup","ssp585",2045,7.44350462792854
