"","tstep","year","month","prod_PhL","prod_PhS"
"539",539,2024,11,3.45459331297543,5.84886463747559
"540",540,2024,12,1.00775580644749,1.91443677846312
"541",541,2025,1,1.22739170396047,2.13480921038017
"542",542,2025,2,2.99345971207647,5.81603608771165
"543",543,2025,3,8.26014266772046,14.4830548500364
"544",544,2025,4,24.6097912551093,25.6202036561574
"545",545,2025,5,28.8878800308609,37.7377014670388
"546",546,2025,6,38.7138860773303,46.3006118644484
"547",547,2025,7,32.4411198758511,43.1743032457676
"548",548,2025,8,30.0193395073834,37.4491758678864
"549",549,2025,9,25.6850025728108,31.349233625217
"550",550,2025,10,10.6905999130571,17.4114415681811
"551",551,2025,11,4.40001335361154,6.84758387659871
"552",552,2025,12,1.45319753972088,2.35154179947317
"553",553,2026,1,1.1548070193937,1.94880518037988
"554",554,2026,2,6.03600844319745,8.97049679451359
"555",555,2026,3,10.5693317164485,19.1288361989359
"556",556,2026,4,22.4716426445018,30.6213278836611
"557",557,2026,5,34.0251181282351,39.7421180727838
"558",558,2026,6,36.5131708986963,42.1598373505955
"559",559,2026,7,28.4465503649874,38.163985924367
"560",560,2026,8,27.4441471320735,36.1136031793931
"561",561,2026,9,27.8322502450064,33.0082860329043
"562",562,2026,10,17.0339705722734,21.8810527631166
"563",563,2026,11,3.28684819667411,5.16035544330489
"564",564,2026,12,1.77396876425131,3.32988497864416
"565",565,2027,1,1.16968600761743,2.40706670620044
"566",566,2027,2,4.42572263046624,7.63777163907349
"567",567,2027,3,12.1630101456603,19.0056248631366
"568",568,2027,4,26.0290874795164,27.7034374900147
"569",569,2027,5,44.7690036809363,39.4714598671822
"570",570,2027,6,41.1543230309061,42.7982118097335
"571",571,2027,7,33.0239927096906,40.4431290856061
"572",572,2027,8,32.5903693796359,38.6492177614595
"573",573,2027,9,33.3683188354066,36.5165010556882
"574",574,2027,10,16.8465214712716,22.5583302962169
"575",575,2027,11,2.1532710883555,4.38296143523857
"576",576,2027,12,1.75048654258968,3.22047233424053
"577",577,2028,1,1.32827863892901,2.37755318983096
"578",578,2028,2,4.71518583737186,6.69858478952946
"579",579,2028,3,12.8355876722814,17.3346633026291
"580",580,2028,4,20.4954467132769,29.9447616398044
"581",581,2028,5,30.9465049450563,38.2615699829573
"582",582,2028,6,36.6814112179863,44.0740277236114
"583",583,2028,7,26.4227621979439,38.5163612242146
"584",584,2028,8,26.8181623254082,34.3211033769132
"585",585,2028,9,31.7418300768624,35.5323584320752
"586",586,2028,10,16.423606778266,21.8535141325565
"587",587,2028,11,3.92279518887116,6.23046496396176
"588",588,2028,12,1.56055674253917,2.57185293765305
"589",589,2029,1,2.15666307452059,3.42495413894397
"590",590,2029,2,4.76412344608523,6.67960858755316
"591",591,2029,3,12.5070523634614,16.934384047039
"592",592,2029,4,23.7129482463229,27.4672255828881
"593",593,2029,5,32.4084822558229,38.0430593906749
"594",594,2029,6,25.3780553447773,38.1419090113197
"595",595,2029,7,30.2455820019937,36.4124591515354
"596",596,2029,8,32.6251241084003,36.8254999510049
"597",597,2029,9,25.4104296796868,30.5904820876237
"598",598,2029,10,15.4090060470517,21.3392336496179
"599",599,2029,11,4.84350535019337,7.52235807842706
"600",600,2029,12,1.18925167988695,2.05801560975966
"601",601,2030,1,1.69939379114796,3.107463754869
"602",602,2030,2,3.49700561213319,6.27694443630695
"603",603,2030,3,12.9547220067693,16.8438473691568
"604",604,2030,4,23.4570951137979,32.5309833680267
"605",605,2030,5,36.6599301780828,42.6390743729106
"606",606,2030,6,34.3996883319506,41.4624795885155
"607",607,2030,7,29.73331307295,39.2316557114957
"608",608,2030,8,28.4912745153434,35.0322758489878
"609",609,2030,9,25.1708531862982,31.2117899886099
"610",610,2030,10,17.5566985022135,22.4377823076651
"611",611,2030,11,4.81427165454521,8.01391038930016
"612",612,2030,12,1.00928406931934,2.16356060066361
"613",613,2031,1,1.05579405554128,2.01316217763823
"614",614,2031,2,3.14183326281001,5.03263573922894
"615",615,2031,3,22.3097395472675,20.306112432249
"616",616,2031,4,21.5497760246957,30.577350599494
"617",617,2031,5,36.2789085527737,38.3163897883214
"618",618,2031,6,30.9329102440454,38.0707633513608
"619",619,2031,7,27.2040203679446,35.402436877779
"620",620,2031,8,29.3428488882378,34.9011244789678
"621",621,2031,9,26.6316731892091,31.3148192466762
"622",622,2031,10,11.2698233724492,19.2015525920404
"623",623,2031,11,4.13284927510395,7.11014271525786
"624",624,2031,12,0.819055697435428,1.54648463985336
"625",625,2032,1,2.02816163040907,3.38173949150129
"626",626,2032,2,3.46649583562544,6.60244947564134
"627",627,2032,3,12.4591717052084,18.185046611531
"628",628,2032,4,22.5881418708976,29.3040523835632
"629",629,2032,5,33.010727378931,37.5093965980388
"630",630,2032,6,31.7984616152257,39.0551266386646
"631",631,2032,7,33.7520589083215,40.411868071665
"632",632,2032,8,27.3430448939236,33.4081275390992
"633",633,2032,9,33.8885743997072,34.6246931858834
"634",634,2032,10,16.5506392641361,21.1609841466627
"635",635,2032,11,3.24571749358046,5.8214040611372
"636",636,2032,12,0.854823364610007,1.57019543597846
"637",637,2033,1,1.39696432266328,2.55155165767244
"638",638,2033,2,6.4321942717446,9.34279287835706
"639",639,2033,3,11.2149503806044,18.982295606181
"640",640,2033,4,31.3082433757425,22.4838612821631
"641",641,2033,5,34.8622754419745,40.8983302382133
"642",642,2033,6,36.8776991330331,43.1779584979579
"643",643,2033,7,26.0858600202148,34.1776157339662
"644",644,2033,8,26.8020259333975,33.2458184714785
"645",645,2033,9,27.8543574719481,32.9449193300023
"646",646,2033,10,12.1557045236172,19.446688974915
"647",647,2033,11,4.59592548568104,6.99322047614366
"648",648,2033,12,0.564623864470402,1.18016121178146
"649",649,2034,1,1.22765432270416,2.17988549599669
"650",650,2034,2,3.74588786914614,7.25263913186427
"651",651,2034,3,9.15701808656948,12.8993794782545
"652",652,2034,4,30.2335463953879,24.9418343041652
"653",653,2034,5,31.6922088904548,38.0268740700709
"654",654,2034,6,34.8210674777616,44.1045361182412
"655",655,2034,7,29.3518979630863,39.6301443967527
"656",656,2034,8,26.8251735218756,34.8996569072387
"657",657,2034,9,23.474141153624,30.7645996648535
"658",658,2034,10,13.2346402111588,20.1336591921279
"659",659,2034,11,3.3643854197078,5.09904847831647
"660",660,2034,12,1.45839211934403,2.69650266591761
"661",661,2035,1,1.59736541667894,2.51815567474387
"662",662,2035,2,4.36937754375209,6.95228834295892
"663",663,2035,3,10.2965339389724,15.264342096509
"664",664,2035,4,40.4280356945019,23.761425790856
"665",665,2035,5,30.1132441105416,38.6400428504567
"666",666,2035,6,40.0188937273008,44.3974064284448
"667",667,2035,7,27.2597443987409,36.1437520529168
"668",668,2035,8,29.9057936003032,36.5886849163693
"669",669,2035,9,30.9279764361081,34.8819984513177
"670",670,2035,10,12.38002611089,19.4097622366528
"671",671,2035,11,2.69369679534844,5.31744930053682
"672",672,2035,12,0.678140952539422,1.38657257384022
"673",673,2036,1,1.19856353910807,2.10530406026321
"674",674,2036,2,2.88100255102296,5.36388116090743
"675",675,2036,3,10.2102384338514,14.6017719467432
"676",676,2036,4,24.8332206612133,23.7408834213472
"677",677,2036,5,22.5777724001781,33.976679526239
"678",678,2036,6,30.5414347591771,41.241689809205
"679",679,2036,7,23.3290415319938,35.8992105561858
"680",680,2036,8,24.9592370568657,33.7862382888524
"681",681,2036,9,27.1656311831303,33.4655735535246
"682",682,2036,10,13.6150290431925,19.6771637242895
"683",683,2036,11,4.29862826202635,7.14079495515693
"684",684,2036,12,1.25723872143056,2.37004101130607
"685",685,2037,1,0.994334649357395,1.75475057098338
"686",686,2037,2,3.26604509546476,6.26506315182932
"687",687,2037,3,11.0834243798374,13.3691172535866
"688",688,2037,4,25.6582689350507,29.0081447331939
"689",689,2037,5,27.8336272674271,38.472459370733
"690",690,2037,6,29.2492943629674,41.0171911922905
"691",691,2037,7,27.0283241803998,38.0090121246917
"692",692,2037,8,30.3408106472293,38.5986567874328
"693",693,2037,9,29.0643671760582,34.040932740648
"694",694,2037,10,12.120817040981,18.942473856171
"695",695,2037,11,4.1434308426381,6.42357187954125
"696",696,2037,12,1.35372460388596,2.5593747124286
"697",697,2038,1,1.36402088564169,2.52254818245915
"698",698,2038,2,4.5253793202265,7.56876645271548
"699",699,2038,3,10.6086108827297,17.6693499800855
"700",700,2038,4,26.7457013028728,26.2040785417952
"701",701,2038,5,35.4059785097843,39.860744362719
"702",702,2038,6,39.7593114999355,42.5276043487068
"703",703,2038,7,29.3220874359366,37.0308816389401
"704",704,2038,8,29.022643665584,35.2631910323442
"705",705,2038,9,27.0775398053212,32.8730163007605
"706",706,2038,10,16.3801578262942,21.4371789883354
"707",707,2038,11,3.90620213080899,7.17939930776314
"708",708,2038,12,1.12101569625649,2.15252149361624
"709",709,2039,1,1.23680726051033,2.27313348145075
"710",710,2039,2,4.60781509923557,7.99810463873495
"711",711,2039,3,9.96400823488993,16.2027946337558
"712",712,2039,4,20.1876699933389,27.9092955513652
"713",713,2039,5,31.9318605526399,43.8268206713159
"714",714,2039,6,26.4388245241912,41.0902000835204
"715",715,2039,7,24.9709851291905,39.9297014540685
"716",716,2039,8,28.4301601810236,38.3392393580937
"717",717,2039,9,23.5904815092358,32.2291897115482
"718",718,2039,10,12.9569220304258,19.7940694798875
"719",719,2039,11,3.48970963964493,5.76453966504195
"720",720,2039,12,1.36843805755201,2.3233204987891
"721",721,2040,1,1.04919502800863,1.81344685214036
"722",722,2040,2,4.23891105867088,7.54256209501129
"723",723,2040,3,8.68406684353301,14.8886204233088
"724",724,2040,4,39.2247401817856,24.3593324432547
"725",725,2040,5,33.08368320668,37.3399110622933
"726",726,2040,6,28.8742084794366,40.2001505241998
"727",727,2040,7,27.8723344761548,38.2352355124639
"728",728,2040,8,29.7754369137328,36.544678287174
"729",729,2040,9,26.5277875178036,31.6319013341045
"730",730,2040,10,15.3914463243997,21.9458513574173
"731",731,2040,11,3.18681496896272,5.42839412972547
"732",732,2040,12,1.20646501427248,1.78026527262498
"733",733,2041,1,1.22842713906199,2.11378113472681
"734",734,2041,2,4.65869557859093,7.91367731395958
"735",735,2041,3,11.3727912452559,15.4148813038229
"736",736,2041,4,26.0837171863358,32.1755351186856
"737",737,2041,5,35.3548438829149,41.4096329242263
"738",738,2041,6,32.1552336426258,41.0504786070447
"739",739,2041,7,32.1764077986139,40.2386975498243
"740",740,2041,8,32.6811921116998,38.2425845947934
"741",741,2041,9,28.4933341778523,33.0775362264902
"742",742,2041,10,14.3878150120119,20.925827760646
"743",743,2041,11,5.33125727952165,8.11826897679445
"744",744,2041,12,1.26212209913069,2.32962732883735
"745",745,2042,1,1.52417932212629,2.68489412898209
"746",746,2042,2,4.24218229021825,7.03116555440975
"747",747,2042,3,10.4553233974752,16.7011197575182
"748",748,2042,4,40.1899152023934,31.2871792145046
"749",749,2042,5,36.0150325739572,41.9926139104903
"750",750,2042,6,30.3365154761693,41.2560387383373
"751",751,2042,7,28.5297124826609,38.285546289878
"752",752,2042,8,27.5818338635452,34.6760818253078
"753",753,2042,9,30.0406480790419,33.5334488425374
"754",754,2042,10,19.8127358713956,24.2099299651043
"755",755,2042,11,4.08338831304167,7.44218188791738
"756",756,2042,12,1.11452397437923,2.50898623292637
"757",757,2043,1,0.932423592101377,1.8460658699945
"758",758,2043,2,4.52468503521207,8.45285571653113
"759",759,2043,3,12.0767806150421,15.3306395680858
"760",760,2043,4,24.9270003846672,29.3809791736899
"761",761,2043,5,41.8017302245873,48.62256493333
"762",762,2043,6,35.1036434426601,46.104427132692
"763",763,2043,7,31.1245327854159,41.3815580653326
"764",764,2043,8,32.419007914024,38.3789387138727
"765",765,2043,9,30.7637893605739,34.4509394832654
"766",766,2043,10,20.6502683179736,23.8405705594205
"767",767,2043,11,4.23451330026273,7.02926141433185
"768",768,2043,12,0.849946685019482,1.83481088030858
"769",769,2044,1,1.20641224022178,2.24223337877117
"770",770,2044,2,5.39134808931188,8.13100133577631
"771",771,2044,3,14.7211547936122,17.1034850156524
"772",772,2044,4,30.359117544129,28.3202103869778
"773",773,2044,5,40.8201907834902,41.3883830114187
"774",774,2044,6,33.8737869308206,44.7079826198769
"775",775,2044,7,27.7227048648136,40.9935503574997
"776",776,2044,8,31.9063054543308,39.9364841316619
"777",777,2044,9,30.1175135246228,34.5747413151466
"778",778,2044,10,12.8516738722611,19.632619635675
"779",779,2044,11,3.8012835526698,5.81884864775055
"780",780,2044,12,1.95176608492983,3.14221634493132
"781",781,2045,1,0.911625404126159,1.54683319187672
"782",782,2045,2,4.88225373471195,7.46921999496732
"783",783,2045,3,15.4622530688087,18.5612633796251
"784",784,2045,4,28.3064803152879,27.3380436258777
"785",785,2045,5,36.3360949893672,39.1721000234275
"786",786,2045,6,38.8214404617808,41.8602106724828
"787",787,2045,7,30.2370091099371,35.8074323484018
"788",788,2045,8,33.3108509996434,37.7324076248778
"789",789,2045,9,27.3472293075275,31.5158046369264
"790",790,2045,10,18.9111396111427,22.875659081728
"791",791,2045,11,4.32451429087296,7.31160878209907
"792",792,2045,12,0.589819085285017,1.24309388117425
"793",793,2046,1,1.00746265245753,1.85680358471584
"794",794,2046,2,3.17283434601583,5.6729887600687
"795",795,2046,3,11.8824625615383,17.7715811178829
"796",796,2046,4,21.8677362242092,28.0044684308005
"797",797,2046,5,38.507919127813,44.0655548250802
"798",798,2046,6,28.9000097243525,40.4602381530361
"799",799,2046,7,29.3358581987736,40.0315437710305
"800",800,2046,8,28.015718104188,35.6759409703767
"801",801,2046,9,29.2572314718484,34.5033794052627
"802",802,2046,10,18.7784522737648,23.5054259575882
"803",803,2046,11,4.30690247737835,7.58976547216584
"804",804,2046,12,0.683900392717501,1.61220332752443
"805",805,2047,1,1.02390876327993,2.14851853679194
"806",806,2047,2,3.31084198251649,6.28308509069443
"807",807,2047,3,11.7828010585542,15.7248248137609
"808",808,2047,4,24.8182925379565,24.1431276634746
"809",809,2047,5,34.1030219395189,42.5438417974895
"810",810,2047,6,34.0450682469591,40.8615919613295
"811",811,2047,7,32.1293787560277,41.2139779060893
"812",812,2047,8,37.0747733675349,41.52026233241
"813",813,2047,9,29.7124269814328,34.0610723205879
"814",814,2047,10,15.7845249563214,21.674213450244
"815",815,2047,11,4.90784858330425,7.25451780848115
"816",816,2047,12,1.43503912048325,2.50353944083894
"817",817,2048,1,0.887287355615113,1.56354496268963
"818",818,2048,2,4.03823392859575,7.15876147607817
"819",819,2048,3,19.5257985543788,18.3052576138638
"820",820,2048,4,13.9310005783849,26.3425848197086
"821",821,2048,5,41.0923223606207,40.7140181559588
"822",822,2048,6,31.8877362654036,39.3480600720752
"823",823,2048,7,26.2461189759188,34.2239697556749
"824",824,2048,8,33.4795876940227,36.622697169394
"825",825,2048,9,35.6952098968603,36.4818014390943
"826",826,2048,10,13.4423032045058,19.6453704765723
"827",827,2048,11,5.09241317004737,7.77639579073402
"828",828,2048,12,1.19012605304992,2.24636849251101
"829",829,2049,1,1.19204283412266,2.21790658592329
"830",830,2049,2,3.59295164453579,6.25226962375085
"831",831,2049,3,12.2743235664513,15.186436801067
"832",832,2049,4,22.0215603845827,27.4644310683258
"833",833,2049,5,24.5528682802225,40.1815797845244
"834",834,2049,6,25.0816199095009,43.2928247866315
"835",835,2049,7,19.092956304729,34.3180033263627
"836",836,2049,8,24.2751221774385,34.7688846874434
"837",837,2049,9,25.1272868329796,32.7361281956707
"838",838,2049,10,15.3434710032326,20.6281476500148
"839",839,2049,11,3.78598944166081,5.8996167656633
"840",840,2049,12,1.14071155600824,1.88332635541212
"841",841,2050,1,1.3474607789939,2.39228120834569
"842",842,2050,2,3.57012955132938,5.94815962350559
"843",843,2050,3,9.68330046345606,16.0218639026393
"844",844,2050,4,19.0180194136421,25.858204608055
"845",845,2050,5,38.5205734495258,38.5708547159818
"846",846,2050,6,21.777389581699,39.8608665856405
"847",847,2050,7,25.624666685248,38.8576105632589
"848",848,2050,8,29.1713583537393,38.0487112418017
"849",849,2050,9,29.1743727010434,35.4245641845672
"850",850,2050,10,13.3941669583078,20.6895082804996
"851",851,2050,11,2.74364528406348,5.90154846219657
"852",852,2050,12,0.782909908318483,1.60163768279449
"853",853,2051,1,0.952613632821479,1.72051543035224
"854",854,2051,2,3.25710392778936,6.30214995568631
"855",855,2051,3,11.077447896259,16.0583702366277
"856",856,2051,4,20.7533610129376,30.3703422225601
"857",857,2051,5,36.0718765812879,39.1556347661927
"858",858,2051,6,22.7711562379579,35.7864867075525
"859",859,2051,7,27.1002199258294,38.7268128193987
"860",860,2051,8,27.2950523950107,35.888045662569
"861",861,2051,9,27.0275007856844,33.8097765598582
"862",862,2051,10,10.9568118928531,18.9278919543658
"863",863,2051,11,2.74358018743233,5.49998108062718
"864",864,2051,12,0.746225034185403,1.7397870328163
"865",865,2052,1,1.37456381225852,2.46330393005333
"866",866,2052,2,5.41152166620362,8.51185516810513
"867",867,2052,3,13.1982875991568,19.2294565908339
"868",868,2052,4,27.0351498078913,30.6498218073669
"869",869,2052,5,24.0307477948199,36.621771386658
"870",870,2052,6,25.7922184908,39.4985009995477
"871",871,2052,7,24.0193129657845,36.0566551651921
"872",872,2052,8,35.8598121434272,43.1736020307323
"873",873,2052,9,27.6928934757178,33.8182055154969
"874",874,2052,10,19.6030125322636,23.9616849810984
"875",875,2052,11,3.91525574113216,7.37487796835774
"876",876,2052,12,0.756135432555377,1.79075033392536
"877",877,2053,1,0.692275685132345,1.41488927512364
"878",878,2053,2,3.25119888751604,5.87586877526144
"879",879,2053,3,12.2450204409924,20.3423114138914
"880",880,2053,4,29.3930301037674,32.6850618044499
"881",881,2053,5,27.4348275270315,35.3485240629752
"882",882,2053,6,28.4104222386828,37.4974929041935
"883",883,2053,7,33.7273932435465,39.8323728432676
"884",884,2053,8,31.3392710517686,36.2808144183234
"885",885,2053,9,28.8789597766975,32.1459553689294
"886",886,2053,10,15.7763872123666,20.3284875287101
"887",887,2053,11,6.18401063558498,8.58535996358147
"888",888,2053,12,1.458502890254,2.66383068645339
"889",889,2054,1,0.949770525439804,1.61439080197415
"890",890,2054,2,5.49201243410721,8.13655605148601
"891",891,2054,3,20.8181197432424,17.2036504139127
"892",892,2054,4,25.074617380955,29.8946016869545
"893",893,2054,5,38.2071957633901,40.2503121417537
"894",894,2054,6,45.4690918469584,43.394431326711
"895",895,2054,7,41.9245158808194,43.1315108586324
"896",896,2054,8,39.6112460106855,42.9702979871568
"897",897,2054,9,27.5759400171812,30.7971309980473
"898",898,2054,10,18.0187609747793,20.530242762547
"899",899,2054,11,4.74347160581291,7.08095109786529
"900",900,2054,12,1.30907507139147,2.54282091470717
"901",901,2055,1,1.36189532708552,2.17864087844883
"902",902,2055,2,4.63040235243062,7.09794306830726
"903",903,2055,3,10.4056736652765,14.8302584131593
"904",904,2055,4,29.5162067005394,29.0542873192027
"905",905,2055,5,29.452205860822,38.6624916226224
"906",906,2055,6,35.1243875474514,43.4253228334985
"907",907,2055,7,36.7426560266676,44.5711517209171
"908",908,2055,8,26.6616009101909,34.8479875230251
"909",909,2055,9,33.6617136920825,37.5654087541866
"910",910,2055,10,13.4691055945268,20.0464965413361
"911",911,2055,11,3.96608428700569,7.28914341928878
"912",912,2055,12,0.80120588939813,1.83486683277337
"913",913,2056,1,1.06342830210587,1.92548125451023
"914",914,2056,2,3.817703467508,6.51035452968868
"915",915,2056,3,15.0693262704386,22.8366905757055
"916",916,2056,4,17.9593219384362,29.2597110657488
"917",917,2056,5,30.405371825577,40.7173519983659
"918",918,2056,6,26.5382291541628,41.7849141728318
"919",919,2056,7,30.9010106504035,39.6824178359278
"920",920,2056,8,32.0292384474724,36.8525839913874
"921",921,2056,9,30.3767279419394,34.1248221939989
"922",922,2056,10,20.5779343695379,22.977838783073
"923",923,2056,11,4.18805834729954,6.67682556050022
"924",924,2056,12,1.48860825673131,2.86645841846674
"925",925,2057,1,1.37295381907116,2.58544796821043
"926",926,2057,2,3.22345998273415,5.66452876287638
"927",927,2057,3,17.6128245770195,17.9810056226098
"928",928,2057,4,21.4482068833782,29.6717246766252
"929",929,2057,5,31.5321324801194,35.7612205626903
"930",930,2057,6,34.0543167713818,40.9983240951723
"931",931,2057,7,34.4660916424144,39.2097730316249
"932",932,2057,8,32.4513538618003,36.6609715416218
"933",933,2057,9,33.655483589324,34.514402664421
"934",934,2057,10,18.8693923111476,22.7608284626458
"935",935,2057,11,4.05612503940956,6.56463346237406
"936",936,2057,12,1.42690501250276,2.51913746284718
"937",937,2058,1,1.13453076624048,2.03484548675027
"938",938,2058,2,5.50350506752951,8.30200077735451
"939",939,2058,3,13.2301103264736,18.3407148708815
"940",940,2058,4,27.6614273327092,35.6305081366489
"941",941,2058,5,34.8898694378544,40.747523449532
"942",942,2058,6,40.8429349329957,41.8860454306393
"943",943,2058,7,39.9312850473036,41.1593666449349
"944",944,2058,8,32.529072866032,35.7198508869196
"945",945,2058,9,30.4972179864467,33.1822480687435
"946",946,2058,10,13.7453339203841,19.8829012459403
"947",947,2058,11,5.6458331014055,8.45213896186617
"948",948,2058,12,1.14724626202517,2.12027199798599
"949",949,2059,1,1.78456530902809,3.00084581592267
"950",950,2059,2,5.00252871163991,8.15459826265726
"951",951,2059,3,14.8873342038087,18.0108315491086
"952",952,2059,4,27.8859188964928,26.1962817941208
"953",953,2059,5,34.4064664340734,41.6062068940839
"954",954,2059,6,35.154969820292,43.8507406996478
"955",955,2059,7,26.5589441324575,34.4720374696867
"956",956,2059,8,32.845380240535,37.1817728092908
"957",957,2059,9,29.9402291167296,33.3162265535971
"958",958,2059,10,15.7680337023881,19.9389596142811
"959",959,2059,11,3.6974838959244,6.3075002854527
"960",960,2059,12,1.26469247562115,2.35377470875642
"961",961,2060,1,0.980328635559819,1.68850835138486
"962",962,2060,2,2.88263603854993,5.45681215504327
"963",963,2060,3,14.061900323117,17.634659912913
"964",964,2060,4,19.3986608566498,26.5803839869826
"965",965,2060,5,34.0717554366728,40.5256897842995
"966",966,2060,6,40.0517955596663,49.5252647182
"967",967,2060,7,34.3502761974893,49.4850672023236
"968",968,2060,8,26.8357467170876,36.3182926684678
"969",969,2060,9,36.4735798438034,37.699022134866
"970",970,2060,10,15.3610515830459,20.774363450977
"971",971,2060,11,3.79320923383038,5.98428377061441
"972",972,2060,12,1.18163002478212,2.19315336373797
"973",973,2061,1,1.26426907578992,2.16797756628133
"974",974,2061,2,5.01421115777672,7.36782936549711
"975",975,2061,3,13.7048242870018,18.1564182294225
"976",976,2061,4,13.8770595751623,26.3841361322975
"977",977,2061,5,34.7395135327439,40.59506654175
"978",978,2061,6,31.3153230262063,37.2749179536555
"979",979,2061,7,45.3169843614416,45.295925970181
"980",980,2061,8,32.3641445253671,36.7172306737341
"981",981,2061,9,30.5256749373941,33.6071186437875
"982",982,2061,10,14.7742894489153,19.507712675616
"983",983,2061,11,4.03958329835126,6.07315885489204
"984",984,2061,12,1.18835096218796,2.36675473493386
"985",985,2062,1,1.49615166248174,2.75252961696562
"986",986,2062,2,5.07580943465431,8.43914373640628
"987",987,2062,3,9.64310946112086,14.6595337031587
"988",988,2062,4,38.3649394041621,24.9712033707448
"989",989,2062,5,27.2736110377077,36.1905279754491
"990",990,2062,6,29.6530279760638,40.1010326948247
"991",991,2062,7,27.3981239539755,37.6594649339814
"992",992,2062,8,29.2925912341101,35.4678796647485
"993",993,2062,9,22.0748841303726,27.9249996867747
"994",994,2062,10,18.4322630086577,20.9015312982132
"995",995,2062,11,5.52900985686817,7.57034482188983
"996",996,2062,12,1.56069037187881,2.92082924082476
"997",997,2063,1,0.880328416117298,1.44309507035657
"998",998,2063,2,4.61283658924161,8.02707658546088
"999",999,2063,3,17.2920087607354,16.1748552986846
"1000",1000,2063,4,29.5309988729129,26.1099664808702
"1001",1001,2063,5,29.7278558804924,39.8923664042289
"1002",1002,2063,6,25.9574699336291,39.9921245163169
"1003",1003,2063,7,35.6813314161899,43.2266913461468
"1004",1004,2063,8,27.6167619880432,34.5832519883558
"1005",1005,2063,9,27.3720773181016,32.5571090774741
"1006",1006,2063,10,11.9455255674289,19.0474304184216
"1007",1007,2063,11,4.09800801144894,6.8541200760938
"1008",1008,2063,12,0.94841910594795,1.8582992708612
"1009",1009,2064,1,1.08102894809724,1.95734957301472
"1010",1010,2064,2,2.70965084641807,5.23878270934367
"1011",1011,2064,3,11.3025039413805,16.2060758149368
"1012",1012,2064,4,35.3895732953811,28.9026924658279
"1013",1013,2064,5,26.7369143918296,36.473101477638
"1014",1014,2064,6,34.6382614789682,41.6784114840022
"1015",1015,2064,7,25.2379611551371,33.5385127769111
"1016",1016,2064,8,31.3741598125852,37.4230147986595
"1017",1017,2064,9,31.7094280315632,33.9585681231008
"1018",1018,2064,10,11.1859388277964,16.9321064308787
"1019",1019,2064,11,4.58644552003644,7.0574445377904
"1020",1020,2064,12,1.61411549713302,2.49532955501342
"1021",1021,2065,1,2.22451382057903,3.53447726775818
"1022",1022,2065,2,5.01199577250106,7.67958675096642
"1023",1023,2065,3,10.2424140056182,16.6756938050718
"1024",1024,2065,4,48.6274035329709,25.5244607712139
"1025",1025,2065,5,31.764686779255,34.8661714270806
"1026",1026,2065,6,36.2084720144123,42.2380812586156
"1027",1027,2065,7,32.2516849127498,39.6415832838138
"1028",1028,2065,8,27.8492278394588,33.6296011641181
"1029",1029,2065,9,29.5367472413526,32.5294541733205
"1030",1030,2065,10,20.3192212947788,22.528433522124
"1031",1031,2065,11,4.02856386406643,6.03778006617004
"1032",1032,2065,12,1.18544992479273,2.12831093942674
"1033",1033,2066,1,1.37967147126781,2.34198848743111
"1034",1034,2066,2,3.04238670191293,4.92331233998334
"1035",1035,2066,3,11.4082619114699,14.846456027966
"1036",1036,2066,4,27.2473454569967,31.7528931835033
"1037",1037,2066,5,25.8539692317117,36.7601923962046
"1038",1038,2066,6,27.4728413358706,38.8936653761865
"1039",1039,2066,7,31.4459922921653,38.4504886860138
"1040",1040,2066,8,33.7300836839816,38.192952857624
"1041",1041,2066,9,29.1934578055204,33.1678868386922
"1042",1042,2066,10,18.2500488845564,21.1927789016118
"1043",1043,2066,11,5.8145984654064,8.37198009029212
"1044",1044,2066,12,1.15696733029143,2.20229985694702
"1045",1045,2067,1,1.05011190924894,1.73451177060556
"1046",1046,2067,2,3.7262137895132,6.76120899468804
"1047",1047,2067,3,11.0465758462292,17.7198687946986
"1048",1048,2067,4,34.0748282056699,29.4113394436377
"1049",1049,2067,5,26.5480521629359,39.2398954194591
"1050",1050,2067,6,28.0280105440754,41.5490827155495
"1051",1051,2067,7,20.692142712178,34.4038059598698
"1052",1052,2067,8,33.8917093827021,41.2319482604278
"1053",1053,2067,9,28.9286029612102,34.7712426364019
"1054",1054,2067,10,13.6494784769744,20.9652608743667
"1055",1055,2067,11,2.37932450786995,5.46802884111563
"1056",1056,2067,12,0.695223964281803,1.58430917715302
"1057",1057,2068,1,1.60797911870604,2.7731192139612
"1058",1058,2068,2,4.80645142526539,8.78257786995264
"1059",1059,2068,3,14.3464393056046,18.3089891648047
"1060",1060,2068,4,19.1375932321505,27.5064544268132
"1061",1061,2068,5,33.5882613530144,40.3351753600561
"1062",1062,2068,6,26.2765523137861,37.5284324915352
"1063",1063,2068,7,23.2304225746456,35.4970745380384
"1064",1064,2068,8,28.0515012991535,36.1300416436557
"1065",1065,2068,9,23.1316005473468,30.0461190317016
"1066",1066,2068,10,14.476399554408,19.3528899526436
"1067",1067,2068,11,4.01058116662075,6.34284369864703
"1068",1068,2068,12,1.4337051811344,2.33412074782031
"1069",1069,2069,1,2.83417238812657,4.19197745660137
"1070",1070,2069,2,3.55435042746516,6.26137422868616
"1071",1071,2069,3,15.0297922849978,19.4197794858691
"1072",1072,2069,4,27.3812403674041,34.4340396296435
