"simulation","depthclass","date","year","month","area_weighted_temp"
"ssp126","Surface",1993-09-15,1993,9,10.9728387747339
"ssp126","Surface",1993-10-16,1993,10,8.86287925227802
"ssp126","Surface",1993-11-15,1993,11,6.96780400646711
"ssp126","Surface",1993-12-16,1993,12,5.40098504290275
"ssp126","Surface",1994-01-16,1994,1,4.67267621806867
"ssp126","Surface",1994-02-14,1994,2,4.15734738286795
"ssp126","Surface",1994-03-16,1994,3,3.3168172643374
"ssp126","Surface",1994-04-15,1994,4,3.76817530967919
"ssp126","Surface",1994-05-16,1994,5,5.60517197896408
"ssp126","Surface",1994-06-15,1994,6,9.08181032854678
"ssp126","Surface",1994-07-16,1994,7,11.0503853252403
"ssp126","Surface",1994-08-16,1994,8,12.4152898519228
"ssp126","Surface",1994-09-15,1994,9,10.7296144617939
"ssp126","Surface",1994-10-16,1994,10,8.41508344051954
"ssp126","Surface",1994-11-15,1994,11,6.28473156007667
"ssp126","Surface",1994-12-16,1994,12,4.48405400289421
"ssp126","Surface",1995-01-16,1995,1,3.96091849703189
"ssp126","Surface",1995-02-14,1995,2,3.52904366461837
"ssp126","Surface",1995-03-16,1995,3,3.02595364711061
"ssp126","Surface",1995-04-15,1995,4,3.48130931082735
"ssp126","Surface",1995-05-16,1995,5,5.36991014981843
"ssp126","Surface",1995-06-15,1995,6,8.44649600420558
"ssp126","Surface",1995-07-16,1995,7,11.1611814126402
"ssp126","Surface",1995-08-16,1995,8,11.7187059434037
"ssp126","Surface",1995-09-15,1995,9,11.4698181807778
"ssp126","Surface",1995-10-16,1995,10,9.50905395934491
"ssp126","Surface",1995-11-15,1995,11,7.41524011001612
"ssp126","Surface",1995-12-16,1995,12,5.68505296479463
"ssp126","Surface",1996-01-16,1996,1,4.69649006834133
"ssp126","Surface",1996-02-15,1996,2,3.71321333914095
"ssp126","Surface",1996-03-16,1996,3,3.61481917915679
"ssp126","Surface",1996-04-15,1996,4,4.29857427767465
"ssp126","Surface",1996-05-16,1996,5,6.65817471342345
"ssp126","Surface",1996-06-15,1996,6,9.20870602453171
"ssp126","Surface",1996-07-16,1996,7,11.3151854495321
"ssp126","Surface",1996-08-16,1996,8,12.5021556219784
"ssp126","Surface",1996-09-15,1996,9,11.2597254581165
"ssp126","Surface",1996-10-16,1996,10,8.65442317416265
"ssp126","Surface",1996-11-15,1996,11,7.12925341307446
"ssp126","Surface",1996-12-16,1996,12,5.44581638667501
"ssp126","Surface",1997-01-16,1997,1,4.16776537520798
"ssp126","Surface",1997-02-14,1997,2,3.86125251048831
"ssp126","Surface",1997-03-16,1997,3,3.65422215147745
"ssp126","Surface",1997-04-15,1997,4,4.0855473114454
"ssp126","Surface",1997-05-16,1997,5,6.38332467044055
"ssp126","Surface",1997-06-15,1997,6,10.3738896481761
"ssp126","Surface",1997-07-16,1997,7,13.4749078962308
"ssp126","Surface",1997-08-16,1997,8,13.9857502396281
"ssp126","Surface",1997-09-15,1997,9,12.4418331994165
"ssp126","Surface",1997-10-16,1997,10,9.95563926222711
"ssp126","Surface",1997-11-15,1997,11,7.95194564401276
"ssp126","Surface",1997-12-16,1997,12,6.27055400430303
"ssp126","Surface",1998-01-16,1998,1,4.87770807733092
"ssp126","Surface",1998-02-14,1998,2,4.64529527531069
"ssp126","Surface",1998-03-16,1998,3,4.77553376581282
"ssp126","Surface",1998-04-15,1998,4,5.26036065277328
"ssp126","Surface",1998-05-16,1998,5,6.4930098890662
"ssp126","Surface",1998-06-15,1998,6,8.76160056879008
"ssp126","Surface",1998-07-16,1998,7,11.7177086519038
"ssp126","Surface",1998-08-16,1998,8,12.2949920704007
"ssp126","Surface",1998-09-15,1998,9,10.7330719068781
"ssp126","Surface",1998-10-16,1998,10,9.25188749672926
"ssp126","Surface",1998-11-15,1998,11,8.08009951391567
"ssp126","Surface",1998-12-16,1998,12,6.2379293873999
"ssp126","Surface",1999-01-16,1999,1,5.08788231102695
"ssp126","Surface",1999-02-14,1999,2,3.42814716823443
"ssp126","Surface",1999-03-16,1999,3,3.0339211078261
"ssp126","Surface",1999-04-15,1999,4,3.56007042754283
"ssp126","Surface",1999-05-16,1999,5,5.32047614344676
"ssp126","Surface",1999-06-15,1999,6,7.92733360672162
"ssp126","Surface",1999-07-16,1999,7,11.0491643091563
"ssp126","Surface",1999-08-16,1999,8,11.8956217982686
"ssp126","Surface",1999-09-15,1999,9,11.0224582535756
"ssp126","Surface",1999-10-16,1999,10,8.94823425961149
"ssp126","Surface",1999-11-15,1999,11,6.91277561250639
"ssp126","Surface",1999-12-16,1999,12,5.38148493210071
"ssp126","Surface",2000-01-16,2000,1,3.76864124647859
"ssp126","Surface",2000-02-15,2000,2,3.36414948289964
"ssp126","Surface",2000-03-16,2000,3,3.71383575238473
"ssp126","Surface",2000-04-15,2000,4,4.31552331283583
"ssp126","Surface",2000-05-16,2000,5,6.37317167951587
"ssp126","Surface",2000-06-15,2000,6,8.96760462159198
"ssp126","Surface",2000-07-16,2000,7,11.4117792970981
"ssp126","Surface",2000-08-16,2000,8,12.1764674602834
"ssp126","Surface",2000-09-15,2000,9,10.9767993346475
"ssp126","Surface",2000-10-16,2000,10,8.77714104515261
"ssp126","Surface",2000-11-15,2000,11,7.31772975222118
"ssp126","Surface",2000-12-16,2000,12,6.299603986052
"ssp126","Surface",2001-01-16,2001,1,5.53848964858787
"ssp126","Surface",2001-02-14,2001,2,4.89690189472473
"ssp126","Surface",2001-03-16,2001,3,4.70858182296273
"ssp126","Surface",2001-04-15,2001,4,4.8761702322429
"ssp126","Surface",2001-05-16,2001,5,6.2680084570616
"ssp126","Surface",2001-06-15,2001,6,10.1407757006823
"ssp126","Surface",2001-07-16,2001,7,12.1826884344619
"ssp126","Surface",2001-08-16,2001,8,13.0364689364344
"ssp126","Surface",2001-09-15,2001,9,11.4696897215485
"ssp126","Surface",2001-10-16,2001,10,9.39688281891654
"ssp126","Surface",2001-11-15,2001,11,7.01100293963332
"ssp126","Surface",2001-12-16,2001,12,5.47715077733794
"ssp126","Surface",2002-01-16,2002,1,4.61255348335198
"ssp126","Surface",2002-02-14,2002,2,3.90816474331867
"ssp126","Surface",2002-03-16,2002,3,3.69279855910463
"ssp126","Surface",2002-04-15,2002,4,4.09616264852314
"ssp126","Surface",2002-05-16,2002,5,6.29380826216317
"ssp126","Surface",2002-06-15,2002,6,9.16957753745372
"ssp126","Surface",2002-07-16,2002,7,12.0333401760585
"ssp126","Surface",2002-08-16,2002,8,13.0100196496452
"ssp126","Surface",2002-09-15,2002,9,11.3350977685354
"ssp126","Surface",2002-10-16,2002,10,9.32091903435191
"ssp126","Surface",2002-11-15,2002,11,8.07006701692662
"ssp126","Surface",2002-12-16,2002,12,7.13179434431888
"ssp126","Surface",2003-01-16,2003,1,5.99644327923658
"ssp126","Surface",2003-02-14,2003,2,5.79947819417337
"ssp126","Surface",2003-03-16,2003,3,5.36070685741089
"ssp126","Surface",2003-04-15,2003,4,5.3186542980296
"ssp126","Surface",2003-05-16,2003,5,7.11349081049199
"ssp126","Surface",2003-06-15,2003,6,9.58512464507138
"ssp126","Surface",2003-07-16,2003,7,12.4216053910372
"ssp126","Surface",2003-08-16,2003,8,13.3036686158067
"ssp126","Surface",2003-09-15,2003,9,12.2499538268724
"ssp126","Surface",2003-10-16,2003,10,10.2743189797605
"ssp126","Surface",2003-11-15,2003,11,8.50196573191669
"ssp126","Surface",2003-12-16,2003,12,6.24012007098068
"ssp126","Surface",2004-01-16,2004,1,4.82472790473476
"ssp126","Surface",2004-02-15,2004,2,4.3040304811484
"ssp126","Surface",2004-03-16,2004,3,4.16076295016353
"ssp126","Surface",2004-04-15,2004,4,4.40002676681095
"ssp126","Surface",2004-05-16,2004,5,6.5086696615517
"ssp126","Surface",2004-06-15,2004,6,9.27285685696087
"ssp126","Surface",2004-07-16,2004,7,12.810860768317
"ssp126","Surface",2004-08-16,2004,8,14.3630812402423
"ssp126","Surface",2004-09-15,2004,9,12.8420989075821
"ssp126","Surface",2004-10-16,2004,10,9.65069890585166
"ssp126","Surface",2004-11-15,2004,11,7.12733534442857
"ssp126","Surface",2004-12-16,2004,12,6.09142510176166
"ssp126","Surface",2005-01-16,2005,1,5.19643611613654
"ssp126","Surface",2005-02-14,2005,2,4.5851329729723
"ssp126","Surface",2005-03-16,2005,3,4.6197146049789
"ssp126","Surface",2005-04-15,2005,4,4.93247178201582
"ssp126","Surface",2005-05-16,2005,5,7.3225114630461
"ssp126","Surface",2005-06-15,2005,6,10.3552542166727
"ssp126","Surface",2005-07-16,2005,7,13.6335595869543
"ssp126","Surface",2005-08-16,2005,8,14.217694927794
"ssp126","Surface",2005-09-15,2005,9,12.1021692058581
"ssp126","Surface",2005-10-16,2005,10,9.60408315058007
"ssp126","Surface",2005-11-15,2005,11,7.33050120701014
"ssp126","Surface",2005-12-16,2005,12,5.9921022800245
"ssp126","Surface",2006-01-16,2006,1,5.40247455011081
"ssp126","Surface",2006-02-14,2006,2,4.10450799035824
"ssp126","Surface",2006-03-16,2006,3,3.73174033256589
"ssp126","Surface",2006-04-15,2006,4,4.18793901890795
"ssp126","Surface",2006-05-16,2006,5,5.89960789296975
"ssp126","Surface",2006-06-15,2006,6,9.22345727501822
"ssp126","Surface",2006-07-16,2006,7,11.5920699614478
"ssp126","Surface",2006-08-16,2006,8,12.1067225356226
"ssp126","Surface",2006-09-15,2006,9,11.2414074802169
"ssp126","Surface",2006-10-16,2006,10,9.6456729683277
"ssp126","Surface",2006-11-15,2006,11,7.08144450925494
"ssp126","Surface",2006-12-16,2006,12,5.39534231623696
"ssp126","Surface",2007-01-16,2007,1,3.95203396852406
"ssp126","Surface",2007-02-14,2007,2,3.69028774111905
"ssp126","Surface",2007-03-16,2007,3,2.68134852025866
"ssp126","Surface",2007-04-15,2007,4,3.08799791455568
"ssp126","Surface",2007-05-16,2007,5,5.10021246169364
"ssp126","Surface",2007-06-15,2007,6,8.00230215421915
"ssp126","Surface",2007-07-16,2007,7,11.7513453819814
"ssp126","Surface",2007-08-16,2007,8,12.7272081942367
"ssp126","Surface",2007-09-15,2007,9,11.6533251766943
"ssp126","Surface",2007-10-16,2007,10,8.68200557013763
"ssp126","Surface",2007-11-15,2007,11,6.99946171867894
"ssp126","Surface",2007-12-16,2007,12,5.92112976357787
"ssp126","Surface",2008-01-16,2008,1,4.28283706296363
"ssp126","Surface",2008-02-15,2008,2,3.46281369891883
"ssp126","Surface",2008-03-16,2008,3,3.32979530799268
"ssp126","Surface",2008-04-15,2008,4,3.63910629175127
"ssp126","Surface",2008-05-16,2008,5,5.04925149379293
"ssp126","Surface",2008-06-15,2008,6,7.95304153325618
"ssp126","Surface",2008-07-16,2008,7,10.5989500163035
"ssp126","Surface",2008-08-16,2008,8,12.4357841854974
"ssp126","Surface",2008-09-15,2008,9,11.316574512221
"ssp126","Surface",2008-10-16,2008,10,9.22948915900677
"ssp126","Surface",2008-11-15,2008,11,7.11220096801541
"ssp126","Surface",2008-12-16,2008,12,5.77834644058317
"ssp126","Surface",2009-01-16,2009,1,4.28926699229494
"ssp126","Surface",2009-02-14,2009,2,3.49130954701409
"ssp126","Surface",2009-03-16,2009,3,3.09740752183613
"ssp126","Surface",2009-04-15,2009,4,3.39422984767847
"ssp126","Surface",2009-05-16,2009,5,5.96814279738049
"ssp126","Surface",2009-06-15,2009,6,8.79143127584968
"ssp126","Surface",2009-07-16,2009,7,11.7121105720628
"ssp126","Surface",2009-08-16,2009,8,11.7139393891366
"ssp126","Surface",2009-09-15,2009,9,11.3130848134428
"ssp126","Surface",2009-10-16,2009,10,9.79231592834993
"ssp126","Surface",2009-11-15,2009,11,7.53838840495857
"ssp126","Surface",2009-12-16,2009,12,6.02178329854874
"ssp126","Surface",2010-01-16,2010,1,5.32767859563777
"ssp126","Surface",2010-02-14,2010,2,4.81609234062201
"ssp126","Surface",2010-03-16,2010,3,4.24388329717496
"ssp126","Surface",2010-04-15,2010,4,4.47321599821593
"ssp126","Surface",2010-05-16,2010,5,6.0214595205856
"ssp126","Surface",2010-06-15,2010,6,8.59414655293274
"ssp126","Surface",2010-07-16,2010,7,11.1682867306935
"ssp126","Surface",2010-08-16,2010,8,11.7407142287182
"ssp126","Surface",2010-09-15,2010,9,11.9474831347794
"ssp126","Surface",2010-10-16,2010,10,9.52859332956056
"ssp126","Surface",2010-11-15,2010,11,7.64327450223625
"ssp126","Surface",2010-12-16,2010,12,5.77661477029072
"ssp126","Surface",2011-01-16,2011,1,4.60032222993079
"ssp126","Surface",2011-02-14,2011,2,3.92177096547709
"ssp126","Surface",2011-03-16,2011,3,3.33159494562727
"ssp126","Surface",2011-04-15,2011,4,3.88369414449973
"ssp126","Surface",2011-05-16,2011,5,5.80250373911138
"ssp126","Surface",2011-06-15,2011,6,8.22924043473827
"ssp126","Surface",2011-07-16,2011,7,10.8343854564085
"ssp126","Surface",2011-08-16,2011,8,11.5837540291382
"ssp126","Surface",2011-09-15,2011,9,10.5589861585616
"ssp126","Surface",2011-10-16,2011,10,9.41409165532948
"ssp126","Surface",2011-11-15,2011,11,7.37242650840615
"ssp126","Surface",2011-12-16,2011,12,5.61871529922115
"ssp126","Surface",2012-01-16,2012,1,3.92849097427913
"ssp126","Surface",2012-02-15,2012,2,3.11179544651224
"ssp126","Surface",2012-03-16,2012,3,2.57534162207544
"ssp126","Surface",2012-04-15,2012,4,3.41243253445831
"ssp126","Surface",2012-05-16,2012,5,5.40457357158227
"ssp126","Surface",2012-06-15,2012,6,8.57247447076361
"ssp126","Surface",2012-07-16,2012,7,10.7960135805482
"ssp126","Surface",2012-08-16,2012,8,11.8024393017748
"ssp126","Surface",2012-09-15,2012,9,10.4116238704051
"ssp126","Surface",2012-10-16,2012,10,8.82671524811776
"ssp126","Surface",2012-11-15,2012,11,7.00033702897512
"ssp126","Surface",2012-12-16,2012,12,5.22790155157721
"ssp126","Surface",2013-01-16,2013,1,4.59779103459313
"ssp126","Surface",2013-02-14,2013,2,4.24355835657443
"ssp126","Surface",2013-03-16,2013,3,3.98089744368806
"ssp126","Surface",2013-04-15,2013,4,4.16582965960615
"ssp126","Surface",2013-05-16,2013,5,5.69524148138872
"ssp126","Surface",2013-06-15,2013,6,8.98514000757553
"ssp126","Surface",2013-07-16,2013,7,11.5767519064082
"ssp126","Surface",2013-08-16,2013,8,12.6276259671825
"ssp126","Surface",2013-09-15,2013,9,11.4166069997075
"ssp126","Surface",2013-10-16,2013,10,9.23846891202738
"ssp126","Surface",2013-11-15,2013,11,7.89995092749933
"ssp126","Surface",2013-12-16,2013,12,6.22933445320756
"ssp126","Surface",2014-01-16,2014,1,5.49228609645354
"ssp126","Surface",2014-02-14,2014,2,4.95488859930089
"ssp126","Surface",2014-03-16,2014,3,4.54127739481337
"ssp126","Surface",2014-04-15,2014,4,5.11641807642253
"ssp126","Surface",2014-05-16,2014,5,7.75386963450906
"ssp126","Surface",2014-06-15,2014,6,9.95684529720389
"ssp126","Surface",2014-07-16,2014,7,13.0830220438289
"ssp126","Surface",2014-08-16,2014,8,14.2949063528397
"ssp126","Surface",2014-09-15,2014,9,13.0227798012749
"ssp126","Surface",2014-10-16,2014,10,10.3667471088003
"ssp126","Surface",2014-11-15,2014,11,8.73279267868274
"ssp126","Surface",2014-12-16,2014,12,7.78873275326118
"ssp126","Surface",2015-01-16,2015,1,6.9072316951113
"ssp126","Surface",2015-02-14,2015,2,6.01805570683714
"ssp126","Surface",2015-03-16,2015,3,5.65205703172518
"ssp126","Surface",2015-04-15,2015,4,5.89215885922382
"ssp126","Surface",2015-05-16,2015,5,7.42067096081688
"ssp126","Surface",2015-06-15,2015,6,10.6141934315528
"ssp126","Surface",2015-07-16,2015,7,12.8563629282524
"ssp126","Surface",2015-08-16,2015,8,13.8541138712009
"ssp126","Surface",2015-09-15,2015,9,11.8230066091064
"ssp126","Surface",2015-10-16,2015,10,9.91217379953507
"ssp126","Surface",2015-11-15,2015,11,8.27399593267318
"ssp126","Surface",2015-12-16,2015,12,6.87098922949433
"ssp126","Surface",2016-01-16,2016,1,6.21792315314248
"ssp126","Surface",2016-02-15,2016,2,5.94320301569271
"ssp126","Surface",2016-03-16,2016,3,5.85196279411025
"ssp126","Surface",2016-04-15,2016,4,6.51862354645263
"ssp126","Surface",2016-05-16,2016,5,8.20836321804194
"ssp126","Surface",2016-06-15,2016,6,11.2479450294597
"ssp126","Surface",2016-07-16,2016,7,13.7627574727766
"ssp126","Surface",2016-08-16,2016,8,14.1018316791494
"ssp126","Surface",2016-09-15,2016,9,13.4463010683775
"ssp126","Surface",2016-10-16,2016,10,10.8408468231451
"ssp126","Surface",2016-11-15,2016,11,8.99539702859299
"ssp126","Surface",2016-12-16,2016,12,7.15204095169351
"ssp126","Surface",2017-01-16,2017,1,5.82553011200836
"ssp126","Surface",2017-02-14,2017,2,4.88512855660026
"ssp126","Surface",2017-03-16,2017,3,4.17445928017263
"ssp126","Surface",2017-04-15,2017,4,4.70518948178431
"ssp126","Surface",2017-05-16,2017,5,6.58644987378939
"ssp126","Surface",2017-06-15,2017,6,9.5623162873388
"ssp126","Surface",2017-07-16,2017,7,12.3364340687442
"ssp126","Surface",2017-08-16,2017,8,13.2355453270493
"ssp126","Surface",2017-09-15,2017,9,11.4370927692209
"ssp126","Surface",2017-10-16,2017,10,9.95731801296768
"ssp126","Surface",2017-11-15,2017,11,8.22412269257176
"ssp126","Surface",2017-12-16,2017,12,6.94108668226464
"ssp126","Surface",2018-01-16,2018,1,6.05779313705462
"ssp126","Surface",2018-02-14,2018,2,5.02597063407967
"ssp126","Surface",2018-03-16,2018,3,4.68766834173656
"ssp126","Surface",2018-04-15,2018,4,5.28634978285958
"ssp126","Surface",2018-05-16,2018,5,6.67028606750035
"ssp126","Surface",2018-06-15,2018,6,9.55110377819831
"ssp126","Surface",2018-07-16,2018,7,11.7794357031808
"ssp126","Surface",2018-08-16,2018,8,11.9489665796028
"ssp126","Surface",2018-09-15,2018,9,12.220928008709
"ssp126","Surface",2018-10-16,2018,10,10.5532319492871
"ssp126","Surface",2018-11-15,2018,11,8.75303263928884
"ssp126","Surface",2018-12-16,2018,12,7.33724243824005
"ssp126","Surface",2019-01-16,2019,1,6.06952081173438
"ssp126","Surface",2019-02-14,2019,2,5.60262317686646
"ssp126","Surface",2019-03-16,2019,3,5.54741698853902
"ssp126","Surface",2019-04-15,2019,4,6.2493550362444
"ssp126","Surface",2019-05-16,2019,5,7.55445277526616
"ssp126","Surface",2019-06-15,2019,6,10.4487444549723
"ssp126","Surface",2019-07-16,2019,7,13.6870473273472
"ssp126","Surface",2019-08-16,2019,8,14.5488479715846
"ssp126","Surface",2019-09-15,2019,9,12.7532597367223
"ssp126","Surface",2019-10-16,2019,10,10.1264546444136
"ssp126","Surface",2019-11-15,2019,11,8.82083396668865
"ssp126","Surface",2019-12-16,2019,12,7.36867695105717
"ssp126","Surface",2020-01-16,2020,1,5.42625023431144
"ssp126","Surface",2020-02-15,2020,2,4.19660698415888
"ssp126","Surface",2020-03-16,2020,3,3.81126485331884
"ssp126","Surface",2020-04-15,2020,4,4.4410197921413
"ssp126","Surface",2020-05-16,2020,5,6.54009262339697
"ssp126","Surface",2020-06-15,2020,6,9.68991095919059
"ssp126","Surface",2020-07-16,2020,7,12.7180983800331
"ssp126","Surface",2020-08-16,2020,8,13.5993385063418
"ssp126","Surface",2020-09-15,2020,9,11.745821302815
"ssp126","Surface",2020-10-16,2020,10,10.0888085490258
"ssp126","Surface",2020-11-15,2020,11,8.13576759978982
"ssp126","Surface",2020-12-16,2020,12,6.60626799619864
"ssp126","Surface",2021-01-16,2021,1,5.52375259679686
"ssp126","Surface",2021-02-14,2021,2,4.70622550898828
"ssp126","Surface",2021-03-16,2021,3,4.76526269864577
"ssp126","Surface",2021-04-15,2021,4,5.23118014594772
"ssp126","Surface",2021-05-16,2021,5,7.86877019416331
"ssp126","Surface",2021-06-15,2021,6,9.91848250080945
"ssp126","Surface",2021-07-16,2021,7,13.455708692429
"ssp126","Surface",2021-08-16,2021,8,13.4632709208612
"ssp126","Surface",2021-09-15,2021,9,12.8212678571476
"ssp126","Surface",2021-10-16,2021,10,10.0524087255559
"ssp126","Surface",2021-11-15,2021,11,8.24478751604291
"ssp126","Surface",2021-12-16,2021,12,7.12624315106649
"ssp126","Surface",2022-01-16,2022,1,5.00880250760659
"ssp126","Surface",2022-02-14,2022,2,3.83289623661647
"ssp126","Surface",2022-03-16,2022,3,2.97924742242339
"ssp126","Surface",2022-04-15,2022,4,3.82566010068884
"ssp126","Surface",2022-05-16,2022,5,5.38836532689514
"ssp126","Surface",2022-06-15,2022,6,8.373708758113
"ssp126","Surface",2022-07-16,2022,7,12.3606022314779
"ssp126","Surface",2022-08-16,2022,8,13.8423837577268
"ssp126","Surface",2022-09-15,2022,9,12.1234556941914
"ssp126","Surface",2022-10-16,2022,10,9.62950334752761
"ssp126","Surface",2022-11-15,2022,11,7.67789999704374
"ssp126","Surface",2022-12-16,2022,12,5.35954698472946
"ssp126","Surface",2023-01-16,2023,1,4.00808300155164
"ssp126","Surface",2023-02-14,2023,2,2.66599128453296
"ssp126","Surface",2023-03-16,2023,3,2.14804262617735
"ssp126","Surface",2023-04-15,2023,4,3.12837214278488
"ssp126","Surface",2023-05-16,2023,5,5.05973411839708
"ssp126","Surface",2023-06-15,2023,6,8.15227766794709
"ssp126","Surface",2023-07-16,2023,7,10.8951326854316
"ssp126","Surface",2023-08-16,2023,8,12.7355069231001
"ssp126","Surface",2023-09-15,2023,9,10.2927157041001
"ssp126","Surface",2023-10-16,2023,10,8.55035022275232
"ssp126","Surface",2023-11-15,2023,11,6.42257161970784
"ssp126","Surface",2023-12-16,2023,12,5.20066946778146
"ssp126","Surface",2024-01-16,2024,1,3.5042086969241
"ssp126","Surface",2024-02-15,2024,2,3.22120391889131
"ssp126","Surface",2024-03-16,2024,3,2.5792296053936
"ssp126","Surface",2024-04-15,2024,4,3.28259946046998
"ssp126","Surface",2024-05-16,2024,5,4.95611161220073
"ssp126","Surface",2024-06-15,2024,6,8.34419978348323
"ssp126","Surface",2024-07-16,2024,7,11.6593629263362
"ssp126","Surface",2024-08-16,2024,8,13.2512941537603
"ssp126","Surface",2024-09-15,2024,9,11.617735732433
"ssp126","Surface",2024-10-16,2024,10,9.43248583669054
"ssp126","Surface",2024-11-15,2024,11,7.72004321031512
"ssp126","Surface",2024-12-16,2024,12,6.66664621788197
"ssp126","Surface",2025-01-16,2025,1,5.09357539034275
"ssp126","Surface",2025-02-14,2025,2,4.05845941955364
"ssp126","Surface",2025-03-16,2025,3,3.3157616416152
"ssp126","Surface",2025-04-15,2025,4,3.78793033027445
"ssp126","Surface",2025-05-16,2025,5,5.92233660507903
"ssp126","Surface",2025-06-15,2025,6,8.42428825303821
"ssp126","Surface",2025-07-16,2025,7,11.5365824885819
"ssp126","Surface",2025-08-16,2025,8,12.4263789216874
"ssp126","Surface",2025-09-15,2025,9,11.7178312333867
"ssp126","Surface",2025-10-16,2025,10,10.204337150048
"ssp126","Surface",2025-11-15,2025,11,8.52561458651806
"ssp126","Surface",2025-12-16,2025,12,7.0333621520561
"ssp126","Surface",2026-01-16,2026,1,6.08417731142146
"ssp126","Surface",2026-02-14,2026,2,5.73859499874593
"ssp126","Surface",2026-03-16,2026,3,5.3845306836566
"ssp126","Surface",2026-04-15,2026,4,5.42306452818795
"ssp126","Surface",2026-05-16,2026,5,7.08606547157479
"ssp126","Surface",2026-06-15,2026,6,9.78272828677804
"ssp126","Surface",2026-07-16,2026,7,12.6923082810243
"ssp126","Surface",2026-08-16,2026,8,13.9607243087345
"ssp126","Surface",2026-09-15,2026,9,12.4657405594333
"ssp126","Surface",2026-10-16,2026,10,10.2112452240269
"ssp126","Surface",2026-11-15,2026,11,8.55236259663604
"ssp126","Surface",2026-12-16,2026,12,7.07995265768088
"ssp126","Surface",2027-01-16,2027,1,5.82431877865345
"ssp126","Surface",2027-02-14,2027,2,5.37096265685322
"ssp126","Surface",2027-03-16,2027,3,4.75474681829938
"ssp126","Surface",2027-04-15,2027,4,4.59163152819038
"ssp126","Surface",2027-05-16,2027,5,7.15588543305544
"ssp126","Surface",2027-06-15,2027,6,9.77097302941963
"ssp126","Surface",2027-07-16,2027,7,12.2723076421321
"ssp126","Surface",2027-08-16,2027,8,13.5432255998072
"ssp126","Surface",2027-09-15,2027,9,11.907154765219
"ssp126","Surface",2027-10-16,2027,10,9.86977970018639
"ssp126","Surface",2027-11-15,2027,11,8.0619855117102
"ssp126","Surface",2027-12-16,2027,12,6.49183571292436
"ssp126","Surface",2028-01-16,2028,1,5.130996476455
"ssp126","Surface",2028-02-15,2028,2,3.90322889548402
"ssp126","Surface",2028-03-16,2028,3,3.9978882003413
"ssp126","Surface",2028-04-15,2028,4,4.37820606873868
"ssp126","Surface",2028-05-16,2028,5,6.24369040591407
"ssp126","Surface",2028-06-15,2028,6,9.06368071691953
"ssp126","Surface",2028-07-16,2028,7,12.1501945567249
"ssp126","Surface",2028-08-16,2028,8,12.8138117733046
"ssp126","Surface",2028-09-15,2028,9,11.3952552473106
"ssp126","Surface",2028-10-16,2028,10,9.50459027116043
"ssp126","Surface",2028-11-15,2028,11,7.84457524046997
"ssp126","Surface",2028-12-16,2028,12,6.88048332530992
"ssp126","Surface",2029-01-16,2029,1,5.91642376295671
"ssp126","Surface",2029-02-14,2029,2,5.32975451655909
"ssp126","Surface",2029-03-16,2029,3,4.76963818350757
"ssp126","Surface",2029-04-15,2029,4,5.12975100763615
"ssp126","Surface",2029-05-16,2029,5,8.12003208397437
"ssp126","Surface",2029-06-15,2029,6,10.6994730738591
"ssp126","Surface",2029-07-16,2029,7,12.9491381661199
"ssp126","Surface",2029-08-16,2029,8,14.2480613918518
"ssp126","Surface",2029-09-15,2029,9,13.0378727862157
"ssp126","Surface",2029-10-16,2029,10,10.408428828713
"ssp126","Surface",2029-11-15,2029,11,8.2654661369049
"ssp126","Surface",2029-12-16,2029,12,7.31057493252436
"ssp126","Surface",2030-01-16,2030,1,5.90314207495558
"ssp126","Surface",2030-02-14,2030,2,5.31700990933938
"ssp126","Surface",2030-03-16,2030,3,5.29591900626045
"ssp126","Surface",2030-04-15,2030,4,5.29338196451933
"ssp126","Surface",2030-05-16,2030,5,7.34996033516944
"ssp126","Surface",2030-06-15,2030,6,10.7642484649522
"ssp126","Surface",2030-07-16,2030,7,14.5113648631053
"ssp126","Surface",2030-08-16,2030,8,15.0189124556579
"ssp126","Surface",2030-09-15,2030,9,12.7221146961897
"ssp126","Surface",2030-10-16,2030,10,10.1544409073914
"ssp126","Surface",2030-11-15,2030,11,7.86205505846962
"ssp126","Surface",2030-12-16,2030,12,6.10647947561752
"ssp126","Surface",2031-01-16,2031,1,5.72459651250054
"ssp126","Surface",2031-02-14,2031,2,5.95107761085435
"ssp126","Surface",2031-03-16,2031,3,5.7069843198739
"ssp126","Surface",2031-04-15,2031,4,5.39925171124412
"ssp126","Surface",2031-05-16,2031,5,7.96242427572557
"ssp126","Surface",2031-06-15,2031,6,10.5604845095783
"ssp126","Surface",2031-07-16,2031,7,13.4688791913649
"ssp126","Surface",2031-08-16,2031,8,14.9541393474547
"ssp126","Surface",2031-09-15,2031,9,13.237758095121
"ssp126","Surface",2031-10-16,2031,10,11.1050629612072
"ssp126","Surface",2031-11-15,2031,11,8.73589534796365
"ssp126","Surface",2031-12-16,2031,12,7.21751869376811
"ssp126","Surface",2032-01-16,2032,1,5.84746948380536
"ssp126","Surface",2032-02-15,2032,2,4.09701682554923
"ssp126","Surface",2032-03-16,2032,3,3.70791690253415
"ssp126","Surface",2032-04-15,2032,4,4.11789632124615
"ssp126","Surface",2032-05-16,2032,5,6.41829401351584
"ssp126","Surface",2032-06-15,2032,6,8.74443907576147
