"simulation","depthclass","year","annual_avg_temp"
"ssp126","Bottom",2052,7.51097250511052
"ssp126","Bottom",2053,6.80846198340383
"ssp126","Bottom",2054,6.91740471636225
"ssp126","Bottom",2055,7.30004990997368
"ssp126","Bottom",2056,7.2830019604577
"ssp126","Bottom",2057,6.70342382546448
"ssp126","Bottom",2058,7.3125314695233
"ssp126","Bottom",2059,7.42246576585926
"ssp126","Bottom",2060,6.71048343736089
"ssp126","Bottom",2061,7.62211712783243
"ssp126","Bottom",2062,7.18235288591443
"ssp126","Bottom",2063,6.8017555688078
"ssp126","Bottom",2064,6.67343482898806
"ssp126","Bottom",2065,6.61522203818305
"ssp126","Bottom",2066,7.12444560283696
"ssp126","Bottom",2067,7.28827985515891
"ssp126","Bottom",2068,7.13708719123219
"ssp126","Bottom",2069,6.81721611863279
"ssp126","Bottom",2070,6.80994969249768
"ssp126","Bottom",2071,6.28080598002963
"ssp126","Bottom",2072,7.33809128686714
"ssp126","Bottom",2073,6.99163762192553
"ssp126","Bottom",2074,7.7154903686063
"ssp126","Bottom",2075,7.27817238206836
"ssp126","Bottom",2076,6.19090169569701
"ssp126","Bottom",2077,6.48357665926603
"ssp126","Bottom",2078,7.04772324211667
"ssp126","Bottom",2079,6.66319538458508
"ssp126","Bottom",2080,7.18628149713549
"ssp126","Bottom",2081,7.07596281225677
"ssp126","Bottom",2082,7.75075432145266
"ssp126","Bottom",2083,7.59651992179304
"ssp126","Bottom",2084,6.23281318619088
"ssp126","Bottom",2085,5.75681701246466
"ssp126","Bottom",2086,6.61974824663091
"ssp126","Bottom",2087,6.92555878467715
"ssp126","Bottom",2088,7.17202727107243
"ssp126","Bottom",2089,7.22852089839274
"ssp126","Bottom",2090,7.36896236887873
"ssp126","Bottom",2091,6.53896682681364
"ssp126","Bottom",2092,6.73526949066104
"ssp126","Bottom",2093,7.57025725316839
"ssp126","Bottom",2094,7.13694976521423
"ssp126","Bottom",2095,6.75272307517669
"ssp126","Bottom",2096,6.92057040778393
"ssp126","Bottom",2097,7.70389480915796
"ssp126","Bottom",2098,7.47887955283799
"ssp126","Bottom",2099,7.31490382151057
"ssp126","Surface",1980,6.74466703204145
"ssp126","Surface",1981,7.30653838161369
"ssp126","Surface",1982,7.64485419445029
"ssp126","Surface",1983,7.60222957915247
"ssp126","Surface",1984,7.27159450003896
"ssp126","Surface",1985,6.84579144618686
"ssp126","Surface",1986,7.77993523339327
"ssp126","Surface",1987,7.32844073114536
"ssp126","Surface",1988,7.17825079495655
"ssp126","Surface",1989,7.16797222712206
"ssp126","Surface",1990,6.92668199474312
"ssp126","Surface",1991,6.79991306812088
"ssp126","Surface",1992,7.1948715952625
"ssp126","Surface",1993,7.25325302279618
"ssp126","Surface",1994,6.99842976040929
"ssp126","Surface",1995,7.06439032038246
"ssp126","Surface",1996,7.374711425484
"ssp126","Surface",1997,8.05055265942117
"ssp126","Surface",1998,7.76076643802595
"ssp126","Surface",1999,6.96396416083481
"ssp126","Surface",2000,7.28853724759678
"ssp126","Surface",2001,7.91690094871622
"ssp126","Surface",2002,7.72285860197932
"ssp126","Surface",2003,8.51379422506566
"ssp126","Surface",2004,8.02971457412946
"ssp126","Surface",2005,8.32430262617029
"ssp126","Surface",2006,7.46769890258648
"ssp126","Surface",2007,7.02072154713976
"ssp126","Surface",2008,7.01568255585856
"ssp126","Surface",2009,7.2602841990461
"ssp126","Surface",2010,7.60678691678729
"ssp126","Surface",2011,7.09595713053748
"ssp126","Surface",2012,6.75584493342243
"ssp126","Surface",2013,7.55476642912154
"ssp126","Surface",2014,8.75871381978258
"ssp126","Surface",2015,8.84125083796078
"ssp126","Surface",2016,9.3572663150529
"ssp126","Surface",2017,8.15588942870935
"ssp126","Surface",2018,8.32266742164481
"ssp126","Surface",2019,9.06476948678635
"ssp126","Surface",2020,8.08327064839351
"ssp126","Surface",2021,8.59811337570454
"ssp126","Surface",2022,7.53350603042002
"ssp126","Surface",2023,6.60495395535537
"ssp126","Surface",2024,7.18626009623167
"ssp126","Surface",2025,7.67053818101511
"ssp126","Surface",2026,8.70512457565839
"ssp126","Surface",2027,8.3012339313709
"ssp126","Surface",2028,7.77555009817775
"ssp126","Surface",2029,8.84871790590189
"ssp126","Surface",2030,8.85825243430232
"ssp126","Surface",2031,9.16867271472137
"ssp126","Surface",2032,7.84598680872984
"ssp126","Surface",2033,8.59242096565589
"ssp126","Surface",2034,8.39616663095524
"ssp126","Surface",2035,8.10285888458485
"ssp126","Surface",2036,8.02270821889402
"ssp126","Surface",2037,8.39746977808751
"ssp126","Surface",2038,8.29956541938836
"ssp126","Surface",2039,8.93378773261503
"ssp126","Surface",2040,8.10433643374889
"ssp126","Surface",2041,8.91557225918181
"ssp126","Surface",2042,9.41710359384518
"ssp126","Surface",2043,9.13121675624238
"ssp126","Surface",2044,7.5668342436542
"ssp126","Surface",2045,8.89086399302673
"ssp126","Surface",2046,9.10924539231771
"ssp126","Surface",2047,9.04874519903549
"ssp126","Surface",2048,8.26436713064083
"ssp126","Surface",2049,9.05980817808493
"ssp126","Surface",2050,8.56029498413077
"ssp126","Surface",2051,8.08593157262979
"ssp126","Surface",2052,8.96305878414211
"ssp126","Surface",2053,8.21368805121075
"ssp126","Surface",2054,8.58815534631768
"ssp126","Surface",2055,8.98824066590991
"ssp126","Surface",2056,9.14007917894468
"ssp126","Surface",2057,8.16165440639216
"ssp126","Surface",2058,9.30469418920883
"ssp126","Surface",2059,9.18638043972464
"ssp126","Surface",2060,8.51192763576464
"ssp126","Surface",2061,9.12513295695985
"ssp126","Surface",2062,8.57451269876097
"ssp126","Surface",2063,8.37022550895442
"ssp126","Surface",2064,8.5003513416796
"ssp126","Surface",2065,8.37943967674387
"ssp126","Surface",2066,8.89192958844668
"ssp126","Surface",2067,9.25182547625442
"ssp126","Surface",2068,8.60252123013846
"ssp126","Surface",2069,8.33180509402177
"ssp126","Surface",2070,8.4234226685559
"ssp126","Surface",2071,7.94131268218679
"ssp126","Surface",2072,8.94399289421951
"ssp126","Surface",2073,8.76614773290215
"ssp126","Surface",2074,9.3565620143837
"ssp126","Surface",2075,9.02509566381756
"ssp126","Surface",2076,7.76389968865506
"ssp126","Surface",2077,8.02356456705382
"ssp126","Surface",2078,9.01162727677917
"ssp126","Surface",2079,8.58796862963784
"ssp126","Surface",2080,8.85692823932139
"ssp126","Surface",2081,8.83863939632391
"ssp126","Surface",2082,9.54822269691642
"ssp126","Surface",2083,9.20744277408534
"ssp126","Surface",2084,8.04479402604532
"ssp126","Surface",2085,7.31566315059503
"ssp126","Surface",2086,8.24110920545519
"ssp126","Surface",2087,8.53485949103508
"ssp126","Surface",2088,8.98317294493956
"ssp126","Surface",2089,8.62428754573836
"ssp126","Surface",2090,9.11114305751552
"ssp126","Surface",2091,8.05145674775389
"ssp126","Surface",2092,8.715689534098
"ssp126","Surface",2093,9.57360746401583
"ssp126","Surface",2094,9.09782958938334
"ssp126","Surface",2095,8.26194351827219
"ssp126","Surface",2096,8.70665178769212
"ssp126","Surface",2097,9.75772926981534
"ssp126","Surface",2098,9.23425507455766
"ssp126","Surface",2099,8.85341970167345
"ssp245","Bottom",1980,5.76234648327088
"ssp245","Bottom",1981,5.74806196435257
"ssp245","Bottom",1982,6.28411045897304
"ssp245","Bottom",1983,6.30448720412649
"ssp245","Bottom",1984,6.01464067643627
"ssp245","Bottom",1985,5.64724903339428
"ssp245","Bottom",1986,6.11737903398032
"ssp245","Bottom",1987,5.90126422369575
"ssp245","Bottom",1988,5.54591346463897
"ssp245","Bottom",1989,5.80125202696193
"ssp245","Bottom",1990,5.36313163044099
"ssp245","Bottom",1991,5.26945929383525
"ssp245","Bottom",1992,5.690572813568
"ssp245","Bottom",1993,5.49114994272886
"ssp245","Bottom",1994,5.35437815835821
"ssp245","Bottom",1995,5.47400024985754
"ssp245","Bottom",1996,5.88299940127555
"ssp245","Bottom",1997,6.06659372997711
"ssp245","Bottom",1998,6.4866370042591
"ssp245","Bottom",1999,5.60169239085467
"ssp245","Bottom",2000,5.79237697511144
"ssp245","Bottom",2001,6.33500318856544
"ssp245","Bottom",2002,6.00366815829196
"ssp245","Bottom",2003,6.92935676878974
"ssp245","Bottom",2004,6.05757677813058
"ssp245","Bottom",2005,6.45247301291734
"ssp245","Bottom",2006,6.05330521460028
"ssp245","Bottom",2007,5.31802585378021
"ssp245","Bottom",2008,5.62656240741003
"ssp245","Bottom",2009,5.65618670329134
"ssp245","Bottom",2010,6.25611089892481
"ssp245","Bottom",2011,5.80343263418533
"ssp245","Bottom",2012,5.42556810624032
"ssp245","Bottom",2013,6.08684697999869
"ssp245","Bottom",2014,6.90990994774189
"ssp245","Bottom",2015,7.12815311243989
"ssp245","Bottom",2016,7.45398138200838
"ssp245","Bottom",2017,6.72527986021999
"ssp245","Bottom",2018,6.7942442487105
"ssp245","Bottom",2019,7.26228648775732
"ssp245","Bottom",2020,6.4364006406254
"ssp245","Bottom",2021,5.45933732089661
"ssp245","Bottom",2022,6.33445117192845
"ssp245","Bottom",2023,5.92674151095313
"ssp245","Bottom",2024,6.81169083875735
"ssp245","Bottom",2025,6.27787288973193
"ssp245","Bottom",2026,6.45295079745571
"ssp245","Bottom",2027,6.58536352303833
"ssp245","Bottom",2028,6.56549199737218
"ssp245","Bottom",2029,6.2534847191736
"ssp245","Bottom",2030,6.525787533007
"ssp245","Bottom",2031,6.20758622847177
"ssp245","Bottom",2032,6.68161909159553
"ssp245","Bottom",2033,6.53233631951225
"ssp245","Bottom",2034,6.28148638908525
"ssp245","Bottom",2035,7.36745492846015
"ssp245","Bottom",2036,7.20882493508795
"ssp245","Bottom",2037,6.88946133334422
"ssp245","Bottom",2038,7.01144525989103
"ssp245","Bottom",2039,7.17051728735247
"ssp245","Bottom",2040,7.29061394190172
"ssp245","Bottom",2041,7.32003019298863
"ssp245","Bottom",2042,6.64461494673822
"ssp245","Bottom",2043,6.49476293745203
"ssp245","Bottom",2044,7.04396094225622
"ssp245","Bottom",2045,6.72918799094941
"ssp245","Bottom",2046,6.7934644023649
"ssp245","Bottom",2047,7.34086970092979
"ssp245","Bottom",2048,6.63274819447753
"ssp245","Bottom",2049,7.57276932400509
"ssp245","Bottom",2050,7.1488142420993
"ssp245","Bottom",2051,6.38786336949851
"ssp245","Bottom",2052,7.07956176400616
"ssp245","Bottom",2053,7.46010593337137
"ssp245","Bottom",2054,6.74794451938297
"ssp245","Bottom",2055,7.42578496849693
"ssp245","Bottom",2056,7.70715949227463
"ssp245","Bottom",2057,7.68029771778383
"ssp245","Bottom",2058,6.94576463264281
"ssp245","Bottom",2059,6.54846154755461
"ssp245","Bottom",2060,7.46899789344238
"ssp245","Bottom",2061,7.29007752822249
"ssp245","Bottom",2062,7.42802012135722
"ssp245","Bottom",2063,7.70894719022807
"ssp245","Bottom",2064,7.71921722660422
"ssp245","Bottom",2065,6.63246655200665
"ssp245","Bottom",2066,6.71167134370487
"ssp245","Bottom",2067,7.10231137253564
"ssp245","Bottom",2068,6.71550422996676
"ssp245","Bottom",2069,7.36142682921116
"ssp245","Bottom",2070,7.15086744879001
"ssp245","Bottom",2071,7.05255924912437
"ssp245","Bottom",2072,7.70504235145648
"ssp245","Bottom",2073,7.15573078064952
"ssp245","Bottom",2074,6.8636182617773
"ssp245","Bottom",2075,7.35587361201266
"ssp245","Bottom",2076,7.45524578300087
"ssp245","Bottom",2077,6.74028381567548
"ssp245","Bottom",2078,6.64359078588681
"ssp245","Bottom",2079,7.23156883594927
"ssp245","Bottom",2080,7.45951555842397
"ssp245","Bottom",2081,6.87204920100436
"ssp245","Bottom",2082,7.96587076607646
"ssp245","Bottom",2083,8.01196301903608
"ssp245","Bottom",2084,7.4491569895416
"ssp245","Bottom",2085,7.63704317586077
"ssp245","Bottom",2086,7.75746662414148
"ssp245","Bottom",2087,7.44693539447723
"ssp245","Bottom",2088,7.87592325228014
"ssp245","Bottom",2089,8.49952394517513
"ssp245","Bottom",2090,8.36855200484245
"ssp245","Bottom",2091,7.42689708024121
"ssp245","Bottom",2092,8.17489350406986
"ssp245","Bottom",2093,7.92352000030586
"ssp245","Bottom",2094,7.52947982392303
"ssp245","Bottom",2095,7.87955790426458
"ssp245","Bottom",2096,7.06983805743057
"ssp245","Bottom",2097,7.03061025988162
"ssp245","Bottom",2098,8.01929130208653
"ssp245","Bottom",2099,6.4694804465874
"ssp245","Surface",1980,6.74466703204145
"ssp245","Surface",1981,7.30653838161369
"ssp245","Surface",1982,7.64485419445029
"ssp245","Surface",1983,7.60222957915247
"ssp245","Surface",1984,7.27159450003896
"ssp245","Surface",1985,6.84579144618686
"ssp245","Surface",1986,7.77993523339327
"ssp245","Surface",1987,7.32844073114536
"ssp245","Surface",1988,7.17825079495655
"ssp245","Surface",1989,7.16797222712206
"ssp245","Surface",1990,6.92668199474312
"ssp245","Surface",1991,6.79991306812088
"ssp245","Surface",1992,7.1948715952625
"ssp245","Surface",1993,7.25325302279618
"ssp245","Surface",1994,6.99842976040929
"ssp245","Surface",1995,7.06439032038246
"ssp245","Surface",1996,7.374711425484
"ssp245","Surface",1997,8.05055265942117
"ssp245","Surface",1998,7.76076643802595
"ssp245","Surface",1999,6.96396416083481
"ssp245","Surface",2000,7.28853724759678
"ssp245","Surface",2001,7.91690094871622
"ssp245","Surface",2002,7.72285860197932
"ssp245","Surface",2003,8.51379422506566
"ssp245","Surface",2004,8.02971457412946
"ssp245","Surface",2005,8.32430262617029
"ssp245","Surface",2006,7.46769890258648
"ssp245","Surface",2007,7.02072154713976
"ssp245","Surface",2008,7.01568255585856
"ssp245","Surface",2009,7.2602841990461
"ssp245","Surface",2010,7.60678691678729
"ssp245","Surface",2011,7.09595713053748
"ssp245","Surface",2012,6.75584493342243
"ssp245","Surface",2013,7.55476642912154
"ssp245","Surface",2014,8.75871381978258
"ssp245","Surface",2015,8.84125083796078
"ssp245","Surface",2016,9.3572663150529
"ssp245","Surface",2017,8.15588942870935
"ssp245","Surface",2018,8.32266742164481
"ssp245","Surface",2019,9.06476948678635
"ssp245","Surface",2020,8.08327064839351
"ssp245","Surface",2021,6.95281990278576
"ssp245","Surface",2022,8.04226688081451
"ssp245","Surface",2023,7.46460457444801
"ssp245","Surface",2024,8.58123939427173
"ssp245","Surface",2025,7.99967119119449
"ssp245","Surface",2026,8.30497739948075
"ssp245","Surface",2027,8.22734714349066
"ssp245","Surface",2028,8.4107821612786
"ssp245","Surface",2029,7.86785790993442
"ssp245","Surface",2030,8.20789460161073
"ssp245","Surface",2031,7.80086385087663
"ssp245","Surface",2032,8.48852741177789
"ssp245","Surface",2033,8.120315913278
"ssp245","Surface",2034,8.26207410118005
"ssp245","Surface",2035,9.01189877969026
"ssp245","Surface",2036,8.70905141137858
"ssp245","Surface",2037,8.43751820763849
"ssp245","Surface",2038,8.71157682037519
"ssp245","Surface",2039,8.81709862434265
"ssp245","Surface",2040,8.98936691162724
"ssp245","Surface",2041,8.96544597982948
"ssp245","Surface",2042,8.35875831406717
"ssp245","Surface",2043,8.43594374117832
"ssp245","Surface",2044,8.78862053952836
"ssp245","Surface",2045,8.41529345907117
"ssp245","Surface",2046,8.36056553410467
"ssp245","Surface",2047,9.23797689864581
"ssp245","Surface",2048,8.3706284731592
"ssp245","Surface",2049,9.10484983697691
"ssp245","Surface",2050,8.50107980478915
"ssp245","Surface",2051,8.03441740291798
"ssp245","Surface",2052,8.78693190335057
"ssp245","Surface",2053,9.20857297741712
"ssp245","Surface",2054,8.72072179664949
"ssp245","Surface",2055,8.95922334384715
"ssp245","Surface",2056,9.23747890947266
"ssp245","Surface",2057,9.36555396443141
"ssp245","Surface",2058,8.63475684250351
"ssp245","Surface",2059,7.95323480364287
"ssp245","Surface",2060,9.28836904759958
"ssp245","Surface",2061,9.24931458818377
"ssp245","Surface",2062,9.21301841418914
"ssp245","Surface",2063,9.18846953709671
"ssp245","Surface",2064,9.40538023980059
"ssp245","Surface",2065,8.3266193600626
"ssp245","Surface",2066,8.35841115229403
"ssp245","Surface",2067,8.49832443513252
"ssp245","Surface",2068,8.4853122377723
"ssp245","Surface",2069,9.07638751975992
"ssp245","Surface",2070,8.995943175423
"ssp245","Surface",2071,8.48395527039299
"ssp245","Surface",2072,9.37271362970053
"ssp245","Surface",2073,8.51230547300727
"ssp245","Surface",2074,8.34163906246746
"ssp245","Surface",2075,8.94239395241191
"ssp245","Surface",2076,9.16026142193954
"ssp245","Surface",2077,8.55995504079778
"ssp245","Surface",2078,8.55902036960694
"ssp245","Surface",2079,8.58119058604835
"ssp245","Surface",2080,8.9157994106895
"ssp245","Surface",2081,8.5924337380023
"ssp245","Surface",2082,9.79646680626648
"ssp245","Surface",2083,9.9067865294115
"ssp245","Surface",2084,9.34464895690235
"ssp245","Surface",2085,9.21351827156181
"ssp245","Surface",2086,9.2932152373992
"ssp245","Surface",2087,9.21182556948198
"ssp245","Surface",2088,9.92532531142046
"ssp245","Surface",2089,10.618315829516
"ssp245","Surface",2090,10.1995103276101
"ssp245","Surface",2091,9.10131673880338
"ssp245","Surface",2092,9.65551970965518
"ssp245","Surface",2093,9.54485499629615
"ssp245","Surface",2094,9.24168854803965
"ssp245","Surface",2095,9.65095347227664
"ssp245","Surface",2096,8.65120034465243
"ssp245","Surface",2097,8.88769173755288
"ssp245","Surface",2098,9.56023189373628
"ssp245","Surface",2099,8.26866736041457
"ssp585","Bottom",1980,5.76234648327088
"ssp585","Bottom",1981,5.74806196435257
"ssp585","Bottom",1982,6.28411045897304
"ssp585","Bottom",1983,6.30448720412649
"ssp585","Bottom",1984,6.01464067643627
"ssp585","Bottom",1985,5.64724903339428
"ssp585","Bottom",1986,6.11737903398032
"ssp585","Bottom",1987,5.90126422369575
"ssp585","Bottom",1988,5.54591346463897
"ssp585","Bottom",1989,5.80125202696193
"ssp585","Bottom",1990,5.36313163044099
"ssp585","Bottom",1991,5.26945929383525
"ssp585","Bottom",1992,5.690572813568
"ssp585","Bottom",1993,5.49114994272886
"ssp585","Bottom",1994,5.35437815835821
"ssp585","Bottom",1995,5.47400024985754
"ssp585","Bottom",1996,5.88299940127555
"ssp585","Bottom",1997,6.06659372997711
"ssp585","Bottom",1998,6.4866370042591
"ssp585","Bottom",1999,5.60169239085467
"ssp585","Bottom",2000,5.79237697511144
"ssp585","Bottom",2001,6.33500318856544
"ssp585","Bottom",2002,6.00366815829196
"ssp585","Bottom",2003,6.92935676878974
"ssp585","Bottom",2004,6.05757677813058
"ssp585","Bottom",2005,6.45247301291734
"ssp585","Bottom",2006,6.05330521460028
"ssp585","Bottom",2007,5.31802585378021
"ssp585","Bottom",2008,5.62656240741003
"ssp585","Bottom",2009,5.65618670329134
"ssp585","Bottom",2010,6.25611089892481
"ssp585","Bottom",2011,5.80343263418533
"ssp585","Bottom",2012,5.42556810624032
"ssp585","Bottom",2013,6.08684697999869
"ssp585","Bottom",2014,6.90990994774189
"ssp585","Bottom",2015,7.12815311243989
"ssp585","Bottom",2016,7.45398138200838
"ssp585","Bottom",2017,6.72527986021999
"ssp585","Bottom",2018,6.7942442487105
"ssp585","Bottom",2019,7.26228648775732
"ssp585","Bottom",2020,6.4364006406254
"ssp585","Bottom",2021,5.96387907975454
"ssp585","Bottom",2022,6.60166100147548
"ssp585","Bottom",2023,5.630239816585
"ssp585","Bottom",2024,5.2086864854573
"ssp585","Bottom",2025,6.11306758815708
"ssp585","Bottom",2026,6.85839156322075
"ssp585","Bottom",2027,6.07167524518501
"ssp585","Bottom",2028,6.94397094141251
"ssp585","Bottom",2029,6.76594300430466
"ssp585","Bottom",2030,6.61733970222879
"ssp585","Bottom",2031,7.06146547873718
"ssp585","Bottom",2032,7.25209292584445
"ssp585","Bottom",2033,6.92487195708029
"ssp585","Bottom",2034,6.1241638644871
"ssp585","Bottom",2035,5.62337687059813
"ssp585","Bottom",2036,6.64548918975377
"ssp585","Bottom",2037,7.29420749606042
"ssp585","Bottom",2038,7.30990208794691
"ssp585","Bottom",2039,6.85165391893677
"ssp585","Bottom",2040,7.16218242395653
"ssp585","Bottom",2041,6.26130143814834
"ssp585","Bottom",2042,6.772891182684
"ssp585","Bottom",2043,7.55424794072332
"ssp585","Bottom",2044,7.6114063542111
"ssp585","Bottom",2045,6.98106308097668
"ssp585","Bottom",2046,6.35848688361415
"ssp585","Bottom",2047,6.10737733319197
"ssp585","Bottom",2048,6.54335661880875
"ssp585","Bottom",2049,7.53217224823479
"ssp585","Bottom",2050,7.31395957692332
"ssp585","Bottom",2051,6.93520773661488
"ssp585","Bottom",2052,6.96248113594829
"ssp585","Bottom",2053,7.32854222473999
"ssp585","Bottom",2054,7.36276578962778
"ssp585","Bottom",2055,7.55507766565284
"ssp585","Bottom",2056,6.88241385789148
"ssp585","Bottom",2057,7.41327347507446
"ssp585","Bottom",2058,6.8417148662204
"ssp585","Bottom",2059,7.63504430289948
"ssp585","Bottom",2060,6.91070504500342
"ssp585","Bottom",2061,8.02880123356796
"ssp585","Bottom",2062,7.36702483614768
"ssp585","Bottom",2063,6.88803695525543
"ssp585","Bottom",2064,7.36181873036694
"ssp585","Bottom",2065,8.01140381441598
"ssp585","Bottom",2066,7.7211277530313
"ssp585","Bottom",2067,8.29695344893803
"ssp585","Bottom",2068,8.02031756982631
"ssp585","Bottom",2069,7.53878842367743
"ssp585","Bottom",2070,8.30737132930844
"ssp585","Bottom",2071,7.87683833563035
"ssp585","Bottom",2072,7.4870995823992
"ssp585","Bottom",2073,8.39346155858059
"ssp585","Bottom",2074,8.44629524459538
"ssp585","Bottom",2075,8.31614328077629
"ssp585","Bottom",2076,7.56475103141592
"ssp585","Bottom",2077,7.59984105069616
"ssp585","Bottom",2078,8.00079355936256
"ssp585","Bottom",2079,8.10432409759128
"ssp585","Bottom",2080,8.10350705938988
"ssp585","Bottom",2081,8.13314480820008
"ssp585","Bottom",2082,8.31938496170084
"ssp585","Bottom",2083,8.01747093970606
"ssp585","Bottom",2084,7.49367513319871
"ssp585","Bottom",2085,7.78436317205971
"ssp585","Bottom",2086,8.52949591340886
"ssp585","Bottom",2087,8.41675569450514
"ssp585","Bottom",2088,8.34511484446605
"ssp585","Bottom",2089,8.74044002512589
"ssp585","Bottom",2090,8.64423207807516
"ssp585","Bottom",2091,9.00020939431227
"ssp585","Bottom",2092,9.26891144748979
"ssp585","Bottom",2093,8.96920637647879
"ssp585","Bottom",2094,8.68563013275939
"ssp585","Bottom",2095,8.00159659833183
"ssp585","Bottom",2096,8.19496654416755
"ssp585","Bottom",2097,6.73435082464778
"ssp585","Bottom",2098,7.66055115087559
"ssp585","Bottom",2099,9.05231956854009
"ssp585","Surface",1980,6.74466703204145
"ssp585","Surface",1981,7.30653838161369
"ssp585","Surface",1982,7.64485419445029
"ssp585","Surface",1983,7.60222957915247
"ssp585","Surface",1984,7.27159450003896
"ssp585","Surface",1985,6.84579144618686
"ssp585","Surface",1986,7.77993523339327
"ssp585","Surface",1987,7.32844073114536
"ssp585","Surface",1988,7.17825079495655
"ssp585","Surface",1989,7.16797222712206
"ssp585","Surface",1990,6.92668199474312
"ssp585","Surface",1991,6.79991306812088
"ssp585","Surface",1992,7.1948715952625
"ssp585","Surface",1993,7.25325302279618
"ssp585","Surface",1994,6.99842976040929
"ssp585","Surface",1995,7.06439032038246
"ssp585","Surface",1996,7.374711425484
"ssp585","Surface",1997,8.05055265942117
"ssp585","Surface",1998,7.76076643802595
"ssp585","Surface",1999,6.96396416083481
"ssp585","Surface",2000,7.28853724759678
"ssp585","Surface",2001,7.91690094871622
"ssp585","Surface",2002,7.72285860197932
"ssp585","Surface",2003,8.51379422506566
"ssp585","Surface",2004,8.02971457412946
"ssp585","Surface",2005,8.32430262617029
"ssp585","Surface",2006,7.46769890258648
"ssp585","Surface",2007,7.02072154713976
"ssp585","Surface",2008,7.01568255585856
"ssp585","Surface",2009,7.2602841990461
"ssp585","Surface",2010,7.60678691678729
"ssp585","Surface",2011,7.09595713053748
"ssp585","Surface",2012,6.75584493342243
"ssp585","Surface",2013,7.55476642912154
"ssp585","Surface",2014,8.75871381978258
"ssp585","Surface",2015,8.84125083796078
"ssp585","Surface",2016,9.3572663150529
"ssp585","Surface",2017,8.15588942870935
"ssp585","Surface",2018,8.32266742164481
"ssp585","Surface",2019,9.06476948678635
"ssp585","Surface",2020,8.08327064839351
"ssp585","Surface",2021,7.63443784118285
"ssp585","Surface",2022,8.29728354237268
"ssp585","Surface",2023,7.3613683348451
"ssp585","Surface",2024,7.00902943260545
"ssp585","Surface",2025,7.56165298609696
"ssp585","Surface",2026,8.60429791652964
"ssp585","Surface",2027,7.68605239159018
