"e.bal.Group","e.bal.TL","e.bal.Biomass","e.bal.PB","e.bal.QB","e.bal.EE","e.bal.GE","w.bal.TL","w.bal.Biomass","w.bal.PB","w.bal.QB","w.bal.EE","w.bal.GE"
"shelf_demersal_fish",4.13198347482491,7.19601573926271,0.4,2,0.8,0.2,3.88262940253218,4.18057245837537,0.4,2,0.8,0.2
"slope_demersal_fish",4.42636692079475,18.1942027130112,0.15,2.125,0.8,0.0705882352941176,4.35894007532271,7.00313046861049,0.15,2,0.8,0.075
"miscellaneous_deep_sea_fish",4.10781176855352,0.186669424700227,0.19,2,0.8,0.095,4.24444018213705,16.7210022814759,0.1850308,2,0.8,0.0925154
"squid",3.99016631573259,14.9589983325821,3.2,10.67,0.8,0.299906279287723,3.79990199892306,9.01610923019363,3.2,10.67,0.8,0.299906279287723
"octopus",3.48281785716352,0.377748210708488,0.8,3.65,0.8,0.219178082191781,3.48355708590723,2.9535860903984,0.8,3.65,0.8,0.219178082191781
"tanner_crab",3.36672230928871,0.489392124674009,1,3,0.8,0.333333333333333,3.32633439938299,1.55318514287572,1,3,0.8,0.333333333333333
"king_crab",3.39939207483592,0.1923091292467,0.6,3,0.8,0.2,3.39012227165192,0.006152222,0.6,3,0.272300017252879,0.2
"pandalid_shrimp",2.94321694996762,10.1918154003394,0.58,2.41,0.8,0.240663900414938,2.87604541606333,20.904996635689,0.576,2.41,0.8,0.239004149377593
"motile_epifauna",2.50199805117827,90.0700196474765,3.25,12.26,0.8,0.265089722675367,2.53575892584538,14.4304958527491,1.018434,5.092168,0.8,0.200000078552004
"sessile_epifauna",2.52549951279457,0.2097841,2.13,10.67,0.154174574908825,0.19962511715089,2.475,0.2097841,2.134344,10.67172,0.652071451056869,0.2
"infauna",2.45404756614139,59.2547669166891,2.75,12.26,0.8,0.224306688417618,2.405254326,35.8013051783154,2.23,11.15,0.8,0.2
"gelatinous_carnivores",3.6029177997756,12.3909624163967,2.59,11.91,0.8,0.217464315701092,3.55160645013376,3.44150386506958,0.88,2.51428571428571,0.8,0.35
"other_gelatinous_zooplankton",2.87810731938702,8.94060387628307,4.68,14.48,0.8,0.323204419889503,2.525,6.58186289657912,5.475,15.6428571428571,0.8,0.35
"mysids",2.688700220696,2.92452857042035,5.48,15.64,0.8,0.350383631713555,2.525,3.75763629071146,5.475,15.6428571428571,0.8,0.35
"pelagic_amphipods",2.688700220696,19.2109158329832,2.5,7.14,0.8,0.350140056022409,2.525,13.0512832354257,2.5,7.14285714285714,0.8,0.35
"euphausiids",2.73606389,62.3321911253244,5.48,15.64,0.8,0.350383631713555,2.72759991731667,56.5894191765799,5.475,15.6428571428571,0.8,0.35
"large_copepods",2.61105556,32.530386030381,6,17.14,0.8,0.350058343057176,2.5,46.4567774768052,6,17.1428571428571,0.8,0.35
"small_copepods",2.61105556,94.1375311680347,6,17.14,0.8,0.350058343057176,2.5,62.095976898656,6,17.1428571428571,0.8,0.35
"large_microzooplankton",2.3332,35.4829202108046,36.5,104.286,0.8,0.349999041098518,2.7225557692983,4.68032665035903,36.5,104.285714285714,0.8,0.35
"small_microzooplankton",2,54.7206682165579,36.5,104.286,0.8,0.349999041098518,2,35.6908635208427,36.5,91.25,0.8,0.4
"large_phytoplankton",1,15.4814015602366,166.48,0,0.975,0,1,7.86063,166.481,0,0.954370120341218,0
"small_phytoplankton",1,66.8445438858471,113.378,0,0.975,0,1,27.65792,113.378,0,0.899119447728677,0
"macroalgae",1,3.81614325097016,4,0,0.4,0,1,1.14099871503501,4,0,0.8,0
"benthic_microbes",2,13.5951777551242,36.5,104.285714285714,0.8,0.35,2,10.8223681401198,36.5,104.285714285714,0.8,0.35
"discards",1,0.050901018898,1,0,0.519328031595213,0,1,0.374998081279012,1,0,0.101040900734925,0
"offal",1,0.017841322402,1,0,0.582826752462686,0,1,0.692414503799929,1,0,0.94641368440214,0
"pelagic_detritus",1,3332.47020779537,1,0,7.56502797091113e-09,0,1,1161.18388875256,1,0,0.84141486834844,0
"benthic_detritus",1,1210.63545163306,1,0,2.09563291717327,0,1,1818.82233125764,1,0,1.0775432722796,0
"cod_jig_federal",5.18741791138909,0,0,0,0,0,5.07650187739908,0,0,0,0,0
"groundfish_jig",5.76400313022543,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"cod_pot_federal",4.92604622235795,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"sablefish_pot_federal",4.62373754285302,0,0,0,0,0,1,0,0,0,0,0
"cod_longline_federal",5.02179009460507,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"groundfish_longline",5.50701406094022,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"halibut_longline_federal",5.17222623112182,0,0,0,0,0,5.22817736414501,0,0,0,0,0
"sablefish_longline_federal",4.84066493043091,0,0,0,0,0,4.89484447895952,0,0,0,0,0
"bottom_trawl_federal",5.01225700037649,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"midwater_trawl_federal",4.85698558527551,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"herring_seine_state",4.6830277010083,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"salmon_state",5.00945885740423,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"lingcod_dinglebar_state",5.80072559977545,0,0,0,0,0,5.79605411558011,0,0,0,0,0
"crab_pot_state",5.02812334080754,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"shrimp_pot_state",3.94322093553974,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"scallop_dredge_state",3.45404759084616,0,0,0,0,0,1,0,0,0,0,0
"subsistence",5.46044069013477,0,0,0,0,0,4.8420536179971,0,0,0,0,0
"recreational",5.80072559977545,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"northern_fur_seal_adult",NA,NA,NA,NA,NA,NA,4.72931739454236,0.001940125,0.091,51.39,0.386251478067174,0.00177077252383732
"northern_fur_seal_juvenile",NA,NA,NA,NA,NA,NA,4.73893266068421,0.000344113,0.116,61.19,0.0107216910691386,0.0018957345971564
"salmon_returning",NA,NA,NA,NA,NA,NA,3.89452269096727,0.8566338,1.815861,11.8269,0.364514756952053,0.153536514217589
"salmon_outgoing",NA,NA,NA,NA,NA,NA,3.56314997932917,0.028567,1.641523,14.38647,0.952138311707307,0.114101860984661
"atka_mackerel",NA,NA,NA,NA,NA,NA,3.63466773242798,0.110763,0.35,5.65,0.0297421576394847,0.0619469026548672
"nonpandalid_shrimp",NA,NA,NA,NA,NA,NA,2.87604541606333,65.0322728322785,0.576,2.41,0.8,0.239004149377593
"benthic_zooplankton",NA,NA,NA,NA,NA,NA,2.3,17.6405188753073,7.4,37,0.8,0.2
"tanner_crab_fleet",NA,NA,NA,NA,NA,NA,4.32633439938299,0,0,0,0,0
"king_crab_fleet",NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
"shrimp_trawl",NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
"herring_fleet",NA,NA,NA,NA,NA,NA,4.71769049398251,0,0,0,0,0
"salmon_fleet_state",NA,NA,NA,NA,NA,NA,4.86439789900017,0,0,0,0,0
"flatfish_trawl",NA,NA,NA,NA,NA,NA,4.23985899032697,0,0,0,0,0
"pacific_cod_longline_federal",NA,NA,NA,NA,NA,NA,5.04055540603156,0,0,0,0,0
"pacific_cod_pot_federal",NA,NA,NA,NA,NA,NA,4.61864696808978,0,0,0,0,0
"pacific_cod_trawl",NA,NA,NA,NA,NA,NA,4.59484611151363,0,0,0,0,0
"pollock_trawl",NA,NA,NA,NA,NA,NA,4.94318643244772,0,0,0,0,0
"rockfish_trawl",NA,NA,NA,NA,NA,NA,4.15698160540054,0,0,0,0,0
