"","simulation","year","month","prod_Cop","prod_Eup","prod_MZL","prod_MZS","prod_NCa","prod_Ph_Total","WGOA_prod_Ph_centered_1"
"346","ssp126",2008,10,2.80916912635469,0.762888863669794,4.5897014987536,2.36457256086449,-0.000600725530499828,36.6023171120451,0.971226869491845
"347","ssp126",2008,11,-0.299090406127349,-0.154148749262645,-0.148400532222768,0.349081938960058,-0.000240126438664439,10.3753394660986,0.275305206463502
"348","ssp126",2008,12,-0.457242719064165,-0.175345455896642,-0.204340780779873,-0.146760869170967,-0.000144788464178658,2.16512078718068,0.0574505564160913
"349","ssp126",2009,1,-0.198366948557086,-0.110637136953185,0.168945273162303,0.101637598963844,-0.00126558497356509,3.27836924913838,0.0869901294262923
"350","ssp126",2009,2,0.0977157824209636,-0.0653202417382394,0.963235454154295,0.910375104975522,-0.000857773987812839,10.5567021151624,0.280117586984488
"351","ssp126",2009,3,0.787732923381484,-0.0301384792373064,2.2545294554189,1.64593727152875,0.0158215991661464,22.6056346661482,0.599830871976529
"352","ssp126",2009,4,2.71880941111566,0.011050472322812,4.55217905529788,2.64677053035191,0.216516373208988,41.6286749812253,1.1045991312338
"353","ssp126",2009,5,11.3087214016388,0.307766865982798,11.0352221041744,6.78447457305125,4.36276103085032,78.7049020736245,2.08840099987751
"354","ssp126",2009,6,9.89797253719565,1.40367573156872,13.1144058669329,7.28813612156389,2.45686293928135,68.183070588607,1.8092086901876
"355","ssp126",2009,7,8.36675434776996,3.44689986950938,10.1810634941966,5.63090409806029,-0.21633392421351,57.9404882263584,1.53742613683866
"356","ssp126",2009,8,8.20340756782085,3.12360482285485,10.5808375348485,5.90608116226175,-0.0142605038931659,68.0503033782539,1.80568576890129
"357","ssp126",2009,9,5.06964325307126,2.14567751003851,7.28555831613987,4.24430901121536,-0.00173292220319193,52.1784396883162,1.38453263705471
"358","ssp126",2009,10,1.12692826971668,0.346940694101026,2.55285844862263,1.78516485131257,-0.00049013888500902,27.7528717416109,0.736410611888374
"359","ssp126",2009,11,-0.329222296276181,-0.17450372701829,-0.228074152982681,0.197758908800221,-0.000273328279612595,8.7827884392652,0.233047544371709
"360","ssp126",2009,12,-0.404791958352448,-0.167306972877446,-0.193554944397395,-0.131926157259238,-0.000158984281457528,1.76662750581726,0.0468767071980929
"361","ssp126",2010,1,-0.193406545287361,-0.114699281917207,0.262087090491938,0.113219177721439,-0.000971001993327188,3.24155989624904,0.0860134089507744
"362","ssp126",2010,2,0.0562976112434649,-0.0715682416845466,0.757373263022029,0.627323792835514,-0.00503020927070859,9.33399780847724,0.247673649829886
"363","ssp126",2010,3,0.805547507626597,-0.0335783136950462,2.42973846312991,2.28338194189036,0.0107356325464841,23.9670287996133,0.635954884517657
"364","ssp126",2010,4,2.92518834674559,0.0224952211854921,4.85571417700671,2.76465410446482,0.259319675774259,44.7197147232488,1.18661855210626
"365","ssp126",2010,5,7.89236921541605,0.28854894725867,8.86696816617575,5.40155771270583,3.1158458482787,69.5655971449293,1.84589344255385
