"date","PP_S"
1995-07-01,0.998199885351087
1995-08-01,1.00663401903913
1995-09-01,0.841742331031407
1995-10-01,1.03133453238436
1995-11-01,1.07987164120042
1995-12-01,1.00981226980478
1996-01-01,1.02725657760668
1996-02-01,0.97233750636955
1996-03-01,1.12417850314091
1996-04-01,0.95605965866499
1996-05-01,1.01289754897399
1996-06-01,0.975655338997039
1996-07-01,0.937688825330994
1996-08-01,0.939502562981757
1996-09-01,1.04152703825254
1996-10-01,0.923733414266499
1996-11-01,0.952618272298427
1996-12-01,1.01878651241485
1997-01-01,1.01790558787758
1997-02-01,0.921546922518802
1997-03-01,1.01088385605079
1997-04-01,0.847854053966099
1997-05-01,1.0292160722901
1997-06-01,1.05772631491764
1997-07-01,0.966652597587878
1997-08-01,0.904713150582152
1997-09-01,1.06261115339378
1997-10-01,1.04523065703424
1997-11-01,0.996231209614571
1997-12-01,1.02668627970715
1998-01-01,1.02436862779161
1998-02-01,0.987633599545624
1998-03-01,0.859893874140169
1998-04-01,0.902280449788375
1998-05-01,0.923630163596305
1998-06-01,0.8404254890413
1998-07-01,0.898587404937386
1998-08-01,0.998374340673863
1998-09-01,0.994321345785063
1998-10-01,0.932873346635827
1998-11-01,0.991868667035184
1998-12-01,1.00961328232137
1999-01-01,1.03212820411928
1999-02-01,1.02632839491282
1999-03-01,0.95069574776532
1999-04-01,0.795955284827687
1999-05-01,0.850598163902702
1999-06-01,0.800967109247154
1999-07-01,0.916796221922761
1999-08-01,0.892919004667499
1999-09-01,0.94896365458305
1999-10-01,0.971750660709541
1999-11-01,0.996413535545652
1999-12-01,1.01706148350188
2000-01-01,1.02795118093801
2000-02-01,0.972535527779112
2000-03-01,0.897872718802577
2000-04-01,0.998687481574033
2000-05-01,1.1315883852983
2000-06-01,0.917754708528864
2000-07-01,0.97961463026339
2000-08-01,1.08978959060223
2000-09-01,1.10494657064207
2000-10-01,0.93390258040611
2000-11-01,0.981895774395418
2000-12-01,1.01757313819203
2001-01-01,1.02755476859373
2001-02-01,1.04820959551823
2001-03-01,1.04612184208853
2001-04-01,1.08013328335663
2001-05-01,1.22381623970855
2001-06-01,1.2485548796638
2001-07-01,0.972390860768913
2001-08-01,1.03615674647532
2001-09-01,1.07252040825666
2001-10-01,1.04490973901367
2001-11-01,0.990550822661745
2001-12-01,1.03382024262269
2002-01-01,1.01364527357923
2002-02-01,0.987638449598211
2002-03-01,0.973830387897371
2002-04-01,0.968001156464755
2002-05-01,1.03056394674548
2002-06-01,1.00887227677349
2002-07-01,1.01408619341803
2002-08-01,0.93412802619486
2002-09-01,1.00892935644548
2002-10-01,0.997192534667603
2002-11-01,0.994020887229246
2002-12-01,1.06701336730349
2003-01-01,1.02001416289823
2003-02-01,1.061036815067
2003-03-01,1.11318024084429
2003-04-01,1.09590386032542
2003-05-01,1.09378821291295
2003-06-01,0.979228061778955
2003-07-01,1.06841270467825
2003-08-01,1.08577437210829
2003-09-01,1.05131649166814
2003-10-01,0.890243869080315
2003-11-01,0.994700493022236
2003-12-01,1.04819111691096
2004-01-01,1.05173328624689
2004-02-01,1.0226643967463
2004-03-01,1.07437113452741
2004-04-01,0.921805730036044
2004-05-01,0.891232895730377
2004-06-01,0.909267681334139
2004-07-01,0.956524819356042
2004-08-01,1.01127331404037
2004-09-01,0.929502534766334
2004-10-01,1.02613193911184
2004-11-01,0.989851795202948
2004-12-01,1.03305293677452
2005-01-01,1.03192771727215
2005-02-01,1.05587195254289
2005-03-01,1.00092017256752
2005-04-01,1.01578250156236
2005-05-01,0.994587076799133
2005-06-01,1.06809133522538
2005-07-01,1.10321680169777
2005-08-01,1.03732098235978
2005-09-01,1.07769201626279
2005-10-01,1.05419400537746
2005-11-01,0.9802224532415
2005-12-01,1.0093075804006
2006-01-01,1.04663637322076
2006-02-01,1.05081643060059
2006-03-01,0.981994318110811
2006-04-01,1.00588087429716
2006-05-01,1.10427052657889
2006-06-01,1.02027215866966
2006-07-01,0.985352458400515
2006-08-01,1.04917872902955
2006-09-01,1.03262123171932
2006-10-01,0.923615779206746
2006-11-01,1.06631479374807
2006-12-01,1.04483221760167
2007-01-01,1.03459026855188
2007-02-01,1.01876111449892
2007-03-01,0.929959299935311
2007-04-01,0.700732889885423
2007-05-01,0.86701723294504
2007-06-01,0.97022668781292
2007-07-01,1.08763172671971
2007-08-01,0.964946060917886
2007-09-01,0.93686158814061
2007-10-01,1.03877533534396
2007-11-01,1.01661190277827
2007-12-01,1.02358305861429
2008-01-01,1.02666764456634
2008-02-01,0.974849317140828
2008-03-01,0.929936083237964
2008-04-01,0.944104145034996
2008-05-01,0.884387399282129
2008-06-01,1.02018611680552
2008-07-01,1.10137999289714
2008-08-01,1.04922990654279
2008-09-01,0.921555125128028
2008-10-01,1.0772834174548
2008-11-01,1.04739666592424
2008-12-01,1.00797220490785
2009-01-01,1.02939995912544
2009-02-01,1.05706999648825
2009-03-01,0.941608008342842
2009-04-01,0.892281073506095
2009-05-01,1.09508357372824
2009-06-01,1.04761963560317
2009-07-01,0.891266548853952
2009-08-01,1.09148935380802
2009-09-01,0.897300666807206
2009-10-01,0.873173111578715
2009-11-01,0.982607713196987
2009-12-01,0.996231266239498
2010-01-01,1.02078418106761
2010-02-01,1.00223693841209
2010-03-01,0.981239209743924
2010-04-01,0.932900253273688
2010-05-01,0.973079564199715
2010-06-01,1.07420401994613
2010-07-01,0.99387818975545
2010-08-01,1.0357255757659
2010-09-01,1.04030693329924
2010-10-01,1.16521623205602
2010-11-01,1.04160458752952
2010-12-01,1.05015462785648
2011-01-01,0.929681302006385
2011-02-01,0.76484846469668
2011-03-01,0.80977090209671
2011-04-01,0.827345889549764
2011-05-01,0.909567271886167
2011-06-01,0.894785557354767
2011-07-01,1.14953562780161
2011-08-01,1.15939924348726
2011-09-01,1.07438131640399
2011-10-01,1.04820991858817
2011-11-01,1.05017057222414
2011-12-01,1.04487686025084
2012-01-01,1.06104543513305
2012-02-01,0.990686905977679
2012-03-01,0.998972990749765
2012-04-01,1.0207286399983
2012-05-01,0.970643385291304
2012-06-01,1.18350894120482
2012-07-01,1.12344216611519
2012-08-01,1.12222823462022
2012-09-01,1.01363007927363
2012-10-01,0.830296640152626
2012-11-01,0.979323298251108
2012-12-01,1.03739119338727
2013-01-01,1.02632064142311
2013-02-01,1.03227774230273
2013-03-01,1.07324142978606
2013-04-01,1.05207797834419
2013-05-01,0.935056751730419
2013-06-01,1.03656755374635
2013-07-01,1.13017361315513
2013-08-01,1.03177162375838
2013-09-01,1.14494431344014
2013-10-01,0.904869497825143
2013-11-01,1.08150351552108
2013-12-01,1.02125594314808
2014-01-01,1.04219001600326
2014-02-01,1.01706430326601
2014-03-01,1.03301014224194
2014-04-01,1.15478167638316
2014-05-01,1.16944413816099
2014-06-01,1.1367835338028
2014-07-01,1.22426532195207
2014-08-01,1.20343098769752
2014-09-01,1.17384182347722
2014-10-01,1.06012466059186
2014-11-01,1.02330081392261
2014-12-01,1.04370127063582
2015-01-01,1.06349806805967
2015-02-01,1.0216480332007
2015-03-01,1.05373669453138
2015-04-01,1.04765292404206
2015-05-01,0.837370489864598
2015-06-01,1.14058402972848
2015-07-01,1.09070042499934
2015-08-01,1.20200887694326
2015-09-01,1.18607106236939
2015-10-01,1.00646426121804
2015-11-01,1.0438191375353
2015-12-01,1.03864740958813
2016-01-01,1.0443300857886
2016-02-01,1.03670748471996
2016-03-01,1.10733925349891
2016-04-01,1.11503522393175
2016-05-01,1.06607477273818
2016-06-01,1.21716754080781
2016-07-01,1.29809845456536
2016-08-01,1.15357284553057
2016-09-01,1.27454279748505
2016-10-01,1.04648916033783
2016-11-01,1.08838298354522
2016-12-01,1.05572705000627
2017-01-01,1.08226536587007
2017-02-01,1.11709190328673
2017-03-01,1.07984068184412
2017-04-01,0.967354832864191
2017-05-01,1.04829279206897
2017-06-01,1.01268925240984
2017-07-01,1.09045864328332
2017-08-01,0.990108025014114
2017-09-01,0.973022395635494
2017-10-01,1.06361490751279
2017-11-01,1.12680319076403
2017-12-01,1.02761170584239
2018-01-01,1.0510795187125
2018-02-01,1.02345213472031
2018-03-01,1.1455117094901
2018-04-01,1.1054563991323
2018-05-01,0.990193967269914
2018-06-01,0.935926967057668
2018-07-01,0.88969386443771
2018-08-01,1.20504392914236
2018-09-01,1.11256960052672
2018-10-01,1.18106200875922
2018-11-01,1.07069929808793
2018-12-01,1.04642164975437
2019-01-01,1.04557416993419
2019-02-01,1.06514558516611
2019-03-01,1.10259321054915
2019-04-01,1.14958648114806
2019-05-01,1.05297522162821
2019-06-01,1.09111404135899
2019-07-01,1.13725917877414
2019-08-01,1.18164041538521
2019-09-01,1.18471961416985
2019-10-01,1.14694853831884
2019-11-01,1.00871024235742
2019-12-01,1.04502210545518
2020-01-01,1.06535161309891
2020-02-01,1.05066377121469
2020-03-01,1.11802492555872
2020-04-01,1.00517304041749
2020-05-01,0.979225534829507
2020-06-01,1.02432453515849
2020-07-01,1.1064971288794
2020-08-01,1.12024607427216
2020-09-01,1.23025486921196
2020-10-01,1.09353941663084
2020-11-01,1.06473598733958
2020-12-01,1.03706270825206
2021-01-01,1.01995157464859
2021-02-01,1.00850769778212
2021-03-01,0.899100078399983
2021-04-01,0.983242714666775
2021-05-01,0.81384597555542
2021-06-01,0.875376162001253
2021-07-01,1.0709715459152
2021-08-01,1.19272750319091
2021-09-01,1.04108183384677
2021-10-01,1.12318403973551
2021-11-01,0.997438442005563
2021-12-01,1.03200180314452
2022-01-01,1.04180460929716
2022-02-01,1.0008963634146
2022-03-01,0.893955017281912
2022-04-01,0.815424489310801
2022-05-01,0.956142561378213
2022-06-01,1.04687098835262
2022-07-01,1.16259695534821
2022-08-01,0.922271097414096
2022-09-01,0.961056843090106
2022-10-01,0.998584043866518
2022-11-01,1.00775352690078
2022-12-01,1.02154635559979
2023-01-01,1.0118133898888
2023-02-01,0.996062497730905
2023-03-01,0.941968502922873
2023-04-01,0.883227245390129
2023-05-01,1.06475244524321
2023-06-01,0.999564919035256
2023-07-01,1.10857755095854
2023-08-01,1.04112266266989
2023-09-01,1.23401298531073
2023-10-01,1.08325641728893
2023-11-01,0.988238593029534
2023-12-01,1.01356918585999
2024-01-01,1.00678047349597
2024-02-01,1.00300082131518
2024-03-01,1.04060182644842
2024-04-01,0.998316794211555
2024-05-01,1.02581877024878
2024-06-01,1.26282552465385
2024-07-01,1.24198400666295
2024-08-01,1.09146901395629
2024-09-01,1.18256196094424
2024-10-01,1.05245372659221
2024-11-01,0.999660289508818
2024-12-01,1.03023751215203
2025-01-01,1.02466945957586
2025-02-01,0.988350557479029
2025-03-01,0.958724301965287
2025-04-01,0.931156709537665
2025-05-01,0.966753305410745
2025-06-01,1.21844604302488
2025-07-01,1.24149537425976
2025-08-01,1.1290829707451
2025-09-01,0.993600891266027
2025-10-01,0.879316728403289
2025-11-01,1.04553298760439
2025-12-01,1.05435274139786
2026-01-01,1.0330120972302
2026-02-01,1.14809970707258
2026-03-01,1.16986932389501
2026-04-01,1.10159486415414
2026-05-01,1.05944703294645
2026-06-01,1.07961368087852
2026-07-01,0.970099655263728
2026-08-01,1.02238075223252
2026-09-01,1.03547990118185
2026-10-01,1.08832567648224
2026-11-01,0.97285950808711
2026-12-01,1.09554351790238
2027-01-01,1.05395292767465
2027-02-01,1.09102039357349
2027-03-01,1.1510091555677
2027-04-01,1.02291820152488
2027-05-01,1.10499356003315
2027-06-01,1.0984514603098
2027-07-01,1.07183382043388
2027-08-01,1.1231435755709
2027-09-01,1.17435052363152
2027-10-01,1.1165306610468
2027-11-01,0.94162139187202
2027-12-01,1.09238766214033
2028-01-01,1.04762882931881
2028-02-01,1.03860634027139
2028-03-01,1.08269755987698
2028-04-01,1.11864635440247
2028-05-01,1.03535731587527
2028-06-01,1.16805550468019
2028-07-01,1.03543496287688
2028-08-01,0.997217439484329
2028-09-01,1.16682512550322
2028-10-01,1.09012035892095
2028-11-01,1.01881428127546
2028-12-01,1.05867328562832
2029-01-01,1.08600404533509
2029-02-01,1.04175029942221
2029-03-01,1.09297063835011
2029-04-01,0.986824391619735
2029-05-01,0.99203273397414
2029-06-01,0.929744943923441
2029-07-01,0.964066699566264
2029-08-01,1.06389410692977
2029-09-01,0.934915669377611
2029-10-01,1.07257131492924
2029-11-01,1.08816170891125
2029-12-01,1.03966431196543
2030-01-01,1.07542261500948
2030-02-01,1.02698641366796
2030-03-01,1.06519299162293
2030-04-01,1.23023943311678
2030-05-01,1.24383784746306
2030-06-01,1.07230549164459
2030-07-01,1.03832195222933
2030-08-01,0.966804877721411
2030-09-01,0.961310360097974
2030-10-01,1.11720238704882
2030-11-01,1.10305573335217
2030-12-01,1.04823171047399
2031-01-01,1.0338111552671
2031-02-01,0.983901445216826
2031-03-01,1.21619523089993
2031-04-01,1.17723778493963
2031-05-01,1.07330839927506
2031-06-01,0.928295027202435
2031-07-01,0.896965533662587
2031-08-01,0.964222634796295
2031-09-01,0.959523522543807
2031-10-01,0.964881280548672
2031-11-01,1.07381348650637
2031-12-01,1.01635580617972
2032-01-01,1.08429137842747
2032-02-01,1.03842413220125
2032-03-01,1.12848154088469
2032-04-01,1.09752050173814
2032-05-01,1.02253027544942
2032-06-01,0.966478063713562
2032-07-01,1.08065721601509
2032-08-01,0.911937710384786
2032-09-01,1.12006986862376
2032-10-01,1.05018311915981
2032-11-01,0.999689677293048
2032-12-01,1.02280706775521
2033-01-01,1.05053053965258
2033-02-01,1.15141920886589
2033-03-01,1.1283548381723
2033-04-01,0.79176640954061
2033-05-01,1.14820917514768
2033-06-01,1.12798570220369
2033-07-01,0.859640136457274
2033-08-01,0.934380639858701
2033-09-01,1.03894068864512
2033-10-01,0.993068889241288
2033-11-01,1.06023929933157
2033-12-01,1.00363117445891
2034-01-01,1.03361045430088
2034-02-01,1.05963449454112
2034-03-01,0.893215481015594
2034-04-01,0.918231676628843
2034-05-01,1.03899994640685
2034-06-01,1.15226176922647
2034-07-01,1.12124723420016
2034-08-01,1.00028934352711
2034-09-01,0.957468241738064
2034-10-01,1.02069991819909
2034-11-01,0.977429967120853
2034-12-01,1.07162426103503
2035-01-01,1.05151586438749
2035-02-01,1.05414757995356
2035-03-01,0.987673333780932
2035-04-01,0.892414087298009
2035-05-01,1.04988650306954
2035-06-01,1.17473861559948
2035-07-01,0.952059286337998
2035-08-01,1.06715946396956
2035-09-01,1.09787232071681
2035-10-01,0.967038348949557
2035-11-01,0.980564808325635
2035-12-01,1.00866060002451
2036-01-01,1.03532156276779
2036-02-01,0.976782587793581
2036-03-01,0.958637240665326
2036-04-01,0.8424624973361
2036-05-01,0.813877979815378
2036-06-01,1.02933182353641
2036-07-01,0.985492061144636
2036-08-01,0.955440393214963
2036-09-01,1.0593686749885
2036-10-01,0.981706921634857
2036-11-01,1.06527282896947
2036-12-01,1.05455009812773
2037-01-01,1.02011652410505
2037-02-01,1.01530752658329
2037-03-01,0.91907288921262
2037-04-01,1.06968542382865
2037-05-01,1.01359304762227
2037-06-01,1.02930561813612
2037-07-01,1.00208475861726
2037-08-01,1.12082302962435
2037-09-01,1.05119311412427
2037-10-01,0.956095804670297
2037-11-01,1.03126817812208
2037-12-01,1.06348988382202
2038-01-01,1.05082566542371
2038-02-01,1.08595681197487
2038-03-01,1.07275918604334
2038-04-01,0.947232359644024
2038-05-01,1.13402680230142
2038-06-01,1.11623584292251
2038-07-01,0.960857404471289
2038-08-01,0.982594301856027
2038-09-01,1.03293773679122
2038-10-01,1.09510351052826
2038-11-01,1.07153555504102
2038-12-01,1.04179525799627
2039-01-01,1.03895768151429
2039-02-01,1.09640433578588
2039-03-01,1.04241116610088
2039-04-01,1.04283921988203
2039-05-01,1.28809229089434
2039-06-01,1.04759992323914
2039-07-01,1.09215978991397
2039-08-01,1.12514955005833
2039-09-01,1.02956946806946
2039-10-01,0.998414515219135
2039-11-01,1.00510868300366
2039-12-01,1.04635563996776
2040-01-01,1.02177421235252
2040-02-01,1.07092177518005
2040-03-01,0.951837769457756
2040-04-01,0.889098483569105
2040-05-01,1.02239975965036
2040-06-01,1.04899165251086
2040-07-01,1.09431028130791
2040-08-01,1.10151513888131
2040-09-01,1.00123998957097
2040-10-01,1.11098142353393
2040-11-01,0.988808420733506
2040-12-01,1.02620512078544
2041-01-01,1.04164575857351
2041-02-01,1.08900361184068
2041-03-01,1.00932826574614
2041-04-01,1.19708426540332
2041-05-01,1.17923134395553
2041-06-01,1.01919622810948
2041-07-01,1.08479464026967
2041-08-01,1.10697521772806
2041-09-01,1.02396149858556
2041-10-01,1.03695335143366
2041-11-01,1.10998006990797
2041-12-01,1.05563001413753
2042-01-01,1.05982006527921
2042-02-01,1.05539566014917
2042-03-01,1.0586604969598
2042-04-01,1.1840474652073
2042-05-01,1.22505901189207
2042-06-01,1.07703405476878
2042-07-01,1.03583644509969
2042-08-01,1.00055218039858
2042-09-01,1.07980572568491
2042-10-01,1.20778443192931
2042-11-01,1.08054237851872
2042-12-01,1.06210521611091
2043-01-01,1.03251069246959
2043-02-01,1.13217962912701
2043-03-01,1.00927563776907
2043-04-01,1.086458782553
2043-05-01,1.46442591636159
2043-06-01,1.26998204364582
2043-07-01,1.14947119814093
2043-08-01,1.11223596308187
2043-09-01,1.10112794592932
2043-10-01,1.17015607381113
2043-11-01,1.06289407504388
2043-12-01,1.02620485239139
2044-01-01,1.03435341288533
2044-02-01,1.09546975792242
2044-03-01,1.06284646127677
2044-04-01,1.02734193666147
2044-05-01,1.15061892031539
2044-06-01,1.14743287364321
2044-07-01,1.14266756065813
2044-08-01,1.22354168669764
2044-09-01,1.11446830929035
2044-10-01,1.01014340222437
2044-11-01,1.0079442855335
2044-12-01,1.08524158954876
2045-01-01,1.01584491056818
2045-02-01,1.08826880466102
2045-03-01,1.14256310922761
2045-04-01,1.05733477461843
2045-05-01,1.13585851209003
2045-06-01,1.14358980934731
2045-07-01,0.961660392976732
2045-08-01,1.13483825394245
2045-09-01,0.969911150498383
2045-10-01,1.13191568816622
2045-11-01,1.06240315760933
2045-12-01,1.00388217633576
2046-01-01,1.02563936845245
2046-02-01,0.98926015029421
2046-03-01,1.10053932389024
2046-04-01,1.00854942175654
2046-05-01,1.29060122385718
2046-06-01,1.0187930136525
2046-07-01,1.12089470756227
2046-08-01,1.03916599993004
2046-09-01,1.11384913615533
2046-10-01,1.17088085940312
2046-11-01,1.09602442908554
2046-12-01,1.02351913367692
2047-01-01,1.04465720987667
2047-02-01,1.03814644234053
2047-03-01,1.02722663206794
2047-04-01,0.887800154167033
2047-05-01,1.26120461174472
2047-06-01,1.05088399518291
2047-07-01,1.16249106167433
2047-08-01,1.21801549520519
2047-09-01,1.1032607095324
2047-10-01,1.0942209101208
2047-11-01,1.06845960488033
2047-12-01,1.06145382876762
2048-01-01,1.01530061563484
2048-02-01,1.05419219128118
2048-03-01,1.12143959169864
2048-04-01,0.922898879385844
2048-05-01,1.16636215390361
2048-06-01,0.983936414177783
2048-07-01,0.872435089181007
2048-08-01,1.03749803888959
2048-09-01,1.18774558820064
2048-10-01,0.994737803867755
2048-11-01,1.10161579342486
2048-12-01,1.05097482901372
2049-01-01,1.04054583263951
2049-02-01,1.01405167026211
2049-03-01,0.993169346735234
2049-04-01,0.965743947528563
2049-05-01,1.04834277391302
2049-06-01,1.08331534546842
2049-07-01,0.851656816287333
2049-08-01,0.98983899476667
2049-09-01,1.03047947909412
2049-10-01,1.03175333747939
2049-11-01,1.0147139232628
2049-12-01,1.03732342893926
2050-01-01,1.04841911751151
2050-02-01,0.998515091421485
2050-03-01,1.01499150740578
2050-04-01,0.9115204212722
2050-05-01,1.06465572942813
2050-06-01,0.964152026014966
2050-07-01,1.08700226287319
2050-08-01,1.11567446853948
2050-09-01,1.15283792819882
2050-10-01,1.03579430807567
2050-11-01,1.01488819718887
2050-12-01,1.01884187360531
2051-01-01,1.01668027508377
2051-02-01,1.01903864973511
2051-03-01,1.01059496683033
2051-04-01,1.096128517882
2051-05-01,1.08852950133942
2051-06-01,0.829312131273855
2051-07-01,1.05212581849939
2051-08-01,1.00819525545203
2051-09-01,1.07731050535414
2051-10-01,0.964442460199098
2051-11-01,0.994281037986956
2051-12-01,1.03100255952842
2052-01-01,1.05573463315961
2052-02-01,1.14413358202408
2052-03-01,1.15760788204185
2052-04-01,1.20771808408422
2052-05-01,0.94368536723552
2052-06-01,0.976474747920765
2052-07-01,0.977231411587594
2052-08-01,1.27654666080773
2052-09-01,1.04248576733649
2052-10-01,1.17376197585861
2052-11-01,1.0744087183325
2052-12-01,1.02471488167951
2053-01-01,1.01053389145944
2053-02-01,1.01196064720286
2053-03-01,1.23073546611709
2053-04-01,1.29783971210596
2053-05-01,0.911582363235279
2053-06-01,0.891854115835017
2053-07-01,1.06510756958832
2053-08-01,1.02630718013397
2053-09-01,1.01541239810034
2053-10-01,1.04337093708899
2053-11-01,1.13552010985677
2053-12-01,1.06756651166481
2054-01-01,1.02014408594493
2054-02-01,1.1082166079783
2054-03-01,1.1046807489341
2054-04-01,1.15035934635864
2054-05-01,1.14312632178117
2054-06-01,1.15977776579162
2054-07-01,1.20669823982911
2054-08-01,1.28471274046026
2054-09-01,0.958719776438995
2054-10-01,1.03088838237453
2054-11-01,1.06715478591934
2054-12-01,1.06253653962094
2055-01-01,1.03469308005418
2055-02-01,1.04878941098148
2055-03-01,0.984489607578067
2055-04-01,1.09907195227536
2055-05-01,1.03852267785583
2055-06-01,1.14590804529225
2055-07-01,1.29261008309513
2055-08-01,0.9971185721911
2055-09-01,1.22550682441927
2055-10-01,1.00580038701614
2055-11-01,1.07456813623983
2055-12-01,1.02804977900363
2056-01-01,1.02710998649967
2056-02-01,1.03951427519869
2056-03-01,1.29613602475775
2056-04-01,1.07838342141537
2056-05-01,1.13374649540087
2056-06-01,1.07229278913913
2056-07-01,1.09639866241733
2056-08-01,1.07235814759998
2056-09-01,1.07607243609814
2056-10-01,1.16223195837721
2056-11-01,1.0465049558701
2056-12-01,1.07452155459682
2057-01-01,1.05381670947334
2057-02-01,0.995909455253313
2057-03-01,1.14034737314017
2057-04-01,1.12867593080194
2057-05-01,0.93605008667862
2057-06-01,1.04712115255024
2057-07-01,1.07647856520858
2057-08-01,1.0701625712403
