"year","model","race_group","tot_bio_tons","tot_bio_tkm2"
1993,"WGOA","Slope_forage_fish",77.23075158953,0.000328964508476306
1993,"WGOA","Slope_rockfish",250446.421571717,1.06677692857205
1993,"WGOA","Sockeye_salmon",1640.95823541548,0.00698966419765856
1993,"WGOA","Squid",8911.79278763945,0.0379597954660581
1993,"WGOA","Tanner_crab",5444.1998367811,0.0231895778105605
1993,"WGOA","Thornyheads",31835.3435045299,0.135602695980519
1993,"WGOA","Unlisted_rockfish",14.6199914172275,6.22738765518898e-05
1993,"WGOA","Walleye_pollock",747503.237781245,3.18399122292746
1996,"WGOA","Arrowtooth_flounder",1559665.31889239,6.64339689122659
1996,"WGOA","Atka_mackerel",219542.137526391,0.935140081829757
1996,"WGOA","Big_skate",32985.3496378466,0.140501148923227
1996,"WGOA","Black_rockfish",19.3838614738009,8.25655885882403e-05
1996,"WGOA","Chinook_salmon",2861.85810893508,0.0121900891388242
1996,"WGOA","Chum_salmon",2105.23860086371,0.0089672671481856
1996,"WGOA","Coho_salmon",70.6165617579823,0.000300791356433603
1996,"WGOA","Deep_water_flatfish",55847.3570706573,0.237881905721867
1996,"WGOA","Demersal_shelf_rockfish",652.517291141981,0.0027793984330707
1996,"WGOA","Eulachon",27327.0554080399,0.116399635707149
1996,"WGOA","Euphausiids",0.0141220437004905,6.01528674653293e-08
1996,"WGOA","Flathead_sole",219770.583206581,0.936113146565639
1996,"WGOA","Gelatinous_carnivores",12989.2869674351,0.0553278883703013
1996,"WGOA","Gelatinous_filter_feeders",39.1125714872026,0.000166600060076021
1996,"WGOA","Infauna",1150.69009831399,0.00490136629269489
1996,"WGOA","King_crab",556.292821777828,0.00236953015370952
1996,"WGOA","Large_sculpins",30396.2245075213,0.129472766337908
1996,"WGOA","Lingcod",6221.37799803315,0.0264999694169198
1996,"WGOA","Longnose_skate",20710.4514248507,0.088216200581713
1996,"WGOA","MISC_NA",21.8308120137084,9.29883782809358e-05
1996,"WGOA","MISC_SHELLS",644.366595983898,0.00274468053416083
1996,"WGOA","Miscellaneous_deep_sea_fish",0.454778630491189,1.9371302954579e-06
1996,"WGOA","Motile_epifauna",24335.1566616762,0.103655638267639
1996,"WGOA","Octopus",2167.70516655561,0.00923334358349281
1996,"WGOA","Other_skates",12276.0134332105,0.0522896986237811
1996,"WGOA","POP",792197.218172387,3.37436530305249
1996,"WGOA","Pacific_capelin",984.859082410521,0.00419500881832056
1996,"WGOA","Pacific_cod",500543.988119065,2.13206790861635
1996,"WGOA","Pacific_dogfish",3910.94594612072,0.0166586804396375
1996,"WGOA","Pacific_halibut",458776.763338547,1.95416034864117
1996,"WGOA","Pacific_herring",31.4618707727308,0.000134011888289063
1996,"WGOA","Pacific_sandlance",3.86009869822335,1.6442096506843e-05
1996,"WGOA","Pandalid_shrimp",6032.85898149211,0.0256969723679663
1996,"WGOA","Pelagic_shelf_rockfish",84807.661445353,0.361238367984207
1996,"WGOA","Pink_salmon",22.0892864834854,9.40893506935287e-05
1996,"WGOA","Rex_sole",67266.6497975526,0.286522401142858
1996,"WGOA","Sablefish",152261.802143087,0.648559386912758
1996,"WGOA","Sessile_epifauna",85157.5141784611,0.362728566253902
1996,"WGOA","Shallow_water_flatfish",288913.642963476,1.2306281188964
1996,"WGOA","Sharks_demersal",16180.3301978863,0.0689201420545749
1996,"WGOA","Shelf_demersals",14635.943075829,0.0623418226669183
1996,"WGOA","Shelf_forage_fish",292.055325077843,0.00124401011882869
1996,"WGOA","Slope_demersals",94897.2727606299,0.404215083330546
1996,"WGOA","Slope_forage_fish",108.729608938409,0.000463133941144937
1996,"WGOA","Slope_rockfish",253046.305566217,1.07785113855633
1996,"WGOA","Squid",5837.69922701489,0.0248656890852763
1996,"WGOA","Tanner_crab",1916.68538326108,0.00816412441975611
1996,"WGOA","Thornyheads",52123.2671585492,0.222019138854475
1996,"WGOA","Walleye_pollock",755689.876140667,3.21886222196025
1999,"WGOA","Arrowtooth_flounder",974344.854613089,4.15022344839728
1999,"WGOA","Atka_mackerel",4694.49421226359,0.0199962055178486
1999,"WGOA","Big_skate",45021.297748414,0.191768288925732
1999,"WGOA","Black_rockfish",119.211552082395,0.000507781794535833
1999,"WGOA","Chinook_salmon",1631.0956946265,0.00694765468957791
1999,"WGOA","Chum_salmon",492.800164798744,0.00209908308094258
1999,"WGOA","Coho_salmon",157.566713342707,0.000671155664553154
1999,"WGOA","Deep_water_flatfish",37680.8222776221,0.160501522054609
1999,"WGOA","Demersal_shelf_rockfish",2257.11604599945,0.00961418936581801
1999,"WGOA","Eulachon",13085.2414793196,0.0557366067653511
1999,"WGOA","Euphausiids",7.098160938504,3.02346277378095e-05
1999,"WGOA","Flathead_sole",188889.031559384,0.804573128509111
1999,"WGOA","Gelatinous_carnivores",2255.70924395653,0.00960819709029241
1999,"WGOA","Gelatinous_filter_feeders",54.5565978788834,0.000232383914904169
1999,"WGOA","Infauna",1259.44582689185,0.00536461149048537
1999,"WGOA","King_crab",190.649757005374,0.00081207294132953
1999,"WGOA","Large_sculpins",29992.8396539508,0.127754547916483
1999,"WGOA","Lingcod",6112.41636508313,0.0260358471691307
1999,"WGOA","Longnose_skate",31951.3098413959,0.136096654775711
1999,"WGOA","MISC_NA",2.98597186950989,1.27187518981825e-05
1999,"WGOA","MISC_SHELLS",8008.75941823985,0.0341133234016516
1999,"WGOA","Miscellaneous_deep_sea_fish",20.4230513594605,8.69920195488824e-05
1999,"WGOA","Motile_epifauna",34799.1103543444,0.148226865562209
1999,"WGOA","Octopus",943.679648843601,0.00401960495594883
1999,"WGOA","Other_skates",17536.777435263,0.0746979312063533
1999,"WGOA","POP",636385.697098737,2.71068588274386
1999,"WGOA","Pacific_capelin",129.921162425346,0.000553399396720596
1999,"WGOA","Pacific_cod",282944.190720841,1.20520122763283
1999,"WGOA","Pacific_dogfish",16265.0931519543,0.0692811899914148
1999,"WGOA","Pacific_halibut",529912.342228654,2.25716245936948
1999,"WGOA","Pacific_herring",48.2134698574806,0.000205365351070253
1999,"WGOA","Pacific_sandlance",8.22317465344397,3.50266254349354e-05
1999,"WGOA","Pacific_saury",0.783149299109683,3.33582567750262e-06
1999,"WGOA","Pandalid_shrimp",6042.73176389603,0.0257390255002219
1999,"WGOA","Pelagic_shelf_rockfish",46963.6249869211,0.200041634868441
1999,"WGOA","Pink_salmon",38.5560360299663,0.000164229496416193
1999,"WGOA","Rex_sole",55432.759363345,0.236115926132205
1999,"WGOA","Sablefish",114440.289827351,0.487458595418413
1999,"WGOA","Sessile_epifauna",43485.3457643583,0.185225899021727
1999,"WGOA","Shallow_water_flatfish",279659.13811532,1.19120854086684
1999,"WGOA","Sharks_demersal",18138.8609125539,0.077262506729603
1999,"WGOA","Shelf_demersals",11105.2345022923,0.0473027639168534
1999,"WGOA","Shelf_forage_fish",245.675047204269,0.00104645325191166
1999,"WGOA","Slope_demersals",360474.062053357,1.53543983712721
1999,"WGOA","Slope_forage_fish",171.536462521259,0.00073065983326155
1999,"WGOA","Slope_rockfish",311882.028730675,1.32846199437853
1999,"WGOA","Sockeye_salmon",73.5364126077294,0.000313228465743587
1999,"WGOA","Squid",1697.37113565777,0.00722995503541394
1999,"WGOA","Tanner_crab",2460.48751530815,0.0104804504608131
1999,"WGOA","Thornyheads",53851.2161897051,0.229379340484098
1999,"WGOA","Walleye_pollock",589456.687958254,2.51079169412804
2001,"WGOA","Arrowtooth_flounder",1455518.64883795,6.1997839855023
2001,"WGOA","Atka_mackerel",205545.578866853,0.875521718094722
2001,"WGOA","Big_skate",38391.215782505,0.163527444311596
2001,"WGOA","Black_rockfish",55.6046493379922,0.000236848091750926
2001,"WGOA","Chinook_salmon",2450.48820858294,0.0104378583980109
2001,"WGOA","Chum_salmon",4263.29115463318,0.0181594954122577
2001,"WGOA","Coho_salmon",137.90623732714,0.000587411835887011
2001,"WGOA","Deep_water_flatfish",41896.1540297536,0.1784567343161
2001,"WGOA","Demersal_shelf_rockfish",1927.21400276356,0.00820897109116981
2001,"WGOA","Eulachon",44490.2256261186,0.189506186381335
2001,"WGOA","Flathead_sole",183703.525957542,0.7824854592012
2001,"WGOA","Gelatinous_carnivores",16528.5217806692,0.0704032646518342
2001,"WGOA","Gelatinous_filter_feeders",36.7352464685736,0.00015647384040127
2001,"WGOA","Infauna",1925.06468658202,0.00819981607549704
2001,"WGOA","King_crab",884.06336350191,0.00376566929429885
2001,"WGOA","Large_sculpins",34467.2707421291,0.14681339420943
2001,"WGOA","Lingcod",6803.47003254621,0.0289793913580566
2001,"WGOA","Longnose_skate",23065.5972061009,0.0982479477597898
2001,"WGOA","MISC_NA",97.9156751581663,0.000417071973114121
2001,"WGOA","MISC_SHELLS",553.583339596386,0.00235798911007471
2001,"WGOA","Miscellaneous_deep_sea_fish",0.270034571270117,1.15021268317589e-06
2001,"WGOA","Motile_epifauna",31710.8239933636,0.135072304925875
2001,"WGOA","Octopus",1444.61741662125,0.0061533501696434
2001,"WGOA","Other_skates",12563.4935068008,0.0535142204516665
2001,"WGOA","POP",856389.24408763,3.64779133890851
2001,"WGOA","Pacific_capelin",291.906501798499,0.00124337620583507
2001,"WGOA","Pacific_cod",271225.591651816,1.15528583637442
2001,"WGOA","Pacific_dogfish",17612.4354634772,0.0750201966971263
2001,"WGOA","Pacific_halibut",357224.935761205,1.52160017854981
2001,"WGOA","Pacific_herring",30110.8609774135,0.128257259930332
2001,"WGOA","Pacific_sandlance",14.3518202824706,6.11316011794875e-05
2001,"WGOA","Pandalid_shrimp",8988.34059834295,0.0382858509867508
2001,"WGOA","Pelagic_shelf_rockfish",49861.4785329263,0.212385046628365
2001,"WGOA","Pink_salmon",25.3411386407803,0.000107940620097816
2001,"WGOA","Rex_sole",61354.8582425857,0.26134111566955
2001,"WGOA","Sablefish",222516.66390984,0.947810081661972
2001,"WGOA","Sessile_epifauna",69069.8239663047,0.294203024364983
2001,"WGOA","Shallow_water_flatfish",335077.357884785,1.42726253557593
2001,"WGOA","Sharks_demersal",38228.6538985864,0.162835011710078
2001,"WGOA","Shelf_demersals",14558.3688355551,0.0620113950678478
2001,"WGOA","Shelf_forage_fish",2351.83006700775,0.0100176238880199
2001,"WGOA","Slope_demersals",296264.862800155,1.26194065141101
2001,"WGOA","Slope_forage_fish",70.6130000288242,0.000300776185242624
2001,"WGOA","Slope_rockfish",673885.637485183,2.87041693809708
2001,"WGOA","Sockeye_salmon",135.580326366659,0.000577504614474211
2001,"WGOA","Squid",9150.09033573111,0.0389748242488378
2001,"WGOA","Tanner_crab",4910.96527447512,0.0209182643495202
2001,"WGOA","Thornyheads",51002.9315978751,0.217247067762839
2001,"WGOA","Walleye_pollock",238871.755925868,1.01747462195717
2003,"WGOA","Arrowtooth_flounder",2692186.26968439,11.4673716713311
2003,"WGOA","Atka_mackerel",64775.2546085021,0.275910299396882
2003,"WGOA","Big_skate",36946.5166053931,0.157373745883013
2003,"WGOA","Black_rockfish",499.01205941825,0.00212554265589367
2003,"WGOA","Chinook_salmon",5053.99353720725,0.0215274934607163
2003,"WGOA","Chum_salmon",15864.4423865123,0.067574617422695
2003,"WGOA","Coho_salmon",159.036789909081,0.000677417458011413
2003,"WGOA","Deep_water_flatfish",56451.4345765176,0.240454974812961
2003,"WGOA","Demersal_shelf_rockfish",1603.62448848529,0.00683064104359496
2003,"WGOA","Eulachon",76953.4786992523,0.327783464161875
2003,"WGOA","Flathead_sole",298010.246119841,1.26937511442019
2003,"WGOA","Gelatinous_carnivores",11631.6600048152,0.0495450741769846
2003,"WGOA","Gelatinous_filter_feeders",18.5656546674446,7.90804354032041e-05
2003,"WGOA","Infauna",3861.96197710404,0.0164500331461807
2003,"WGOA","King_crab",1748.89964868923,0.00744944081812394
2003,"WGOA","Large_sculpins",27416.7516483259,0.116781696984433
2003,"WGOA","Lingcod",4919.56723595576,0.0209549044180443
2003,"WGOA","Longnose_skate",28110.8234828148,0.119738097060576
2003,"WGOA","MISC_NA",25.4506104247761,0.000108406915334791
2003,"WGOA","MISC_SHELLS",1415.2753274396,0.0060283674943923
2003,"WGOA","Miscellaneous_deep_sea_fish",4.50558508372756,1.91915467862357e-05
2003,"WGOA","Motile_epifauna",33736.7227689574,0.143701623962909
2003,"WGOA","Octopus",3976.03772569933,0.0169359389776449
2003,"WGOA","Other_skates",19337.3060013784,0.0823672854798649
2003,"WGOA","POP",512954.314881966,2.18492971508026
2003,"WGOA","Pacific_capelin",15080.1047104073,0.0642337298515026
2003,"WGOA","Pacific_cod",310353.166229777,1.32194980213924
2003,"WGOA","Pacific_dogfish",49542.8385071436,0.211027798934861
2003,"WGOA","Pacific_halibut",540097.725621058,2.30054711602974
2003,"WGOA","Pacific_herring",1200.38359828593,0.00511303583437719
2003,"WGOA","Pacific_sandlance",9.52288205181256,4.05627311527685e-05
2003,"WGOA","Pandalid_shrimp",7204.16205720318,0.0306861396704675
2003,"WGOA","Pelagic_shelf_rockfish",70052.1623014009,0.298387296056133
2003,"WGOA","Pink_salmon",47.0512289461642,0.000200414784071315
2003,"WGOA","Rex_sole",79570.1158078552,0.338929034062157
2003,"WGOA","Sablefish",239030.000114213,1.01814866332757
2003,"WGOA","Salmon_shark",4513.34636398996,0.0192246059717819
2003,"WGOA","Sessile_epifauna",38748.073168752,0.165047478912409
2003,"WGOA","Shallow_water_flatfish",355700.918994014,1.51510862672091
2003,"WGOA","Sharks_demersal",56937.6130274388,0.242525852693174
2003,"WGOA","Shelf_demersals",10863.9284598487,0.0462749204476261
2003,"WGOA","Shelf_forage_fish",321.604507345844,0.00136987490740842
2003,"WGOA","Slope_demersals",449914.156760067,1.91641006191078
2003,"WGOA","Slope_forage_fish",96.7816485272696,0.000412241584887231
2003,"WGOA","Slope_rockfish",177977.62872364,0.758095990882315
2003,"WGOA","Sockeye_salmon",70.3494947882799,0.000299653784253996
2003,"WGOA","Squid",4781.53510417732,0.020366956334543
2003,"WGOA","Tanner_crab",7977.86943279113,0.0339817474598042
2003,"WGOA","Thornyheads",96576.1976580835,0.41136646658517
2003,"WGOA","Walleye_pollock",474771.908649144,2.02229169537561
2005,"WGOA","Arrowtooth_flounder",1726360.99799866,7.35343739988005
2005,"WGOA","Atka_mackerel",96016.0694736909,0.408980599698341
2005,"WGOA","Big_skate",32813.0987496818,0.139767445992808
2005,"WGOA","Black_rockfish",16164.0158773385,0.0688506511804133
2005,"WGOA","Chinook_salmon",3357.13985472508,0.0142997425179217
2005,"WGOA","Chum_salmon",4662.09455557142,0.0198581991289533
2005,"WGOA","Coho_salmon",1145.24620559353,0.00487817802304679
2005,"WGOA","Deep_water_flatfish",47872.4525639073,0.203912787369222
2005,"WGOA","Demersal_shelf_rockfish",2676.27060728594,0.0113995788821866
2005,"WGOA","Eulachon",36762.9841424287,0.156591989066902
2005,"WGOA","Flathead_sole",233845.245603376,0.996064193292978
2005,"WGOA","Gelatinous_carnivores",9873.00076697446,0.0420540623734426
2005,"WGOA","Gelatinous_filter_feeders",100.204848622853,0.000426822711105511
2005,"WGOA","Infauna",2348.07815292704,0.0100016426040623
2005,"WGOA","King_crab",526.884672273303,0.00224426609440875
2005,"WGOA","Large_sculpins",33712.186029378,0.143597109681885
2005,"WGOA","Lingcod",12857.3266186301,0.0547658030559731
2005,"WGOA","Longnose_skate",33110.533465448,0.141034369634776
2005,"WGOA","MISC_NA",485.784193287859,0.00206919853920163
2005,"WGOA","MISC_SHELLS",586.207082513997,0.00249694999460149
2005,"WGOA","Miscellaneous_deep_sea_fish",12.5927958419618,5.36390337946038e-05
2005,"WGOA","Motile_epifauna",32027.1321395297,0.136419619974466
2005,"WGOA","Mysids",0.228265187930772,9.72295928815974e-07
2005,"WGOA","Octopus",1030.47176554476,0.00438929611423202
2005,"WGOA","Other_skates",28875.1406629651,0.122993707297603
2005,"WGOA","POP",859703.669353637,3.66190913856827
2005,"WGOA","Pacific_capelin",455.974302340073,0.00194222326158825
2005,"WGOA","Pacific_cod",304764.433581366,1.29814458658907
2005,"WGOA","Pacific_dogfish",15905.7040104397,0.0677503713750372
2005,"WGOA","Pacific_hake",10.828546688424,4.61242117363138e-05
2005,"WGOA","Pacific_halibut",516883.501493145,2.20166609166155
2005,"WGOA","Pacific_herring",1489.75926656356,0.00634563195082959
2005,"WGOA","Pacific_sandlance",33.5986896931889,0.00014311367185848
2005,"WGOA","Pandalid_shrimp",7571.66957562708,0.032251538526123
2005,"WGOA","Pelagic_shelf_rockfish",231978.033707868,0.988110801272511
2005,"WGOA","Pink_salmon",147.269753330853,0.000627295747105984
2005,"WGOA","Rex_sole",87463.3890302244,0.372550443829946
2005,"WGOA","Sablefish",217632.509266684,0.927006017238936
2005,"WGOA","Salmon_shark",2838.69965380839,0.0120914456626049
2005,"WGOA","Sessile_epifauna",66541.3497146311,0.283432984293152
2005,"WGOA","Shallow_water_flatfish",372479.195529544,1.58657572214586
2005,"WGOA","Sharks_demersal",46030.2448356575,0.196065900638715
2005,"WGOA","Shelf_demersals",18490.816975932,0.0787616641379084
2005,"WGOA","Shelf_forage_fish",631.948020906678,0.00269178359398904
2005,"WGOA","Slope_demersals",592930.948746249,2.52559031344637
2005,"WGOA","Slope_forage_fish",165.322009346074,0.0007041893601385
2005,"WGOA","Slope_rockfish",500396.269516799,2.1314387009965
2005,"WGOA","Sockeye_salmon",427.527560262908,0.00182105431874404
2005,"WGOA","Squid",3769.07264044028,0.0160543708698287
2005,"WGOA","Tanner_crab",5382.53404490054,0.0229269122725685
2005,"WGOA","Thornyheads",69946.9042676836,0.29793894929513
2005,"WGOA","Walleye_pollock",404781.279875699,1.72416650147907
2007,"WGOA","Arrowtooth_flounder",1800435.90509014,7.66895958372835
2007,"WGOA","Atka_mackerel",83403.8801448005,0.355258959315509
2007,"WGOA","Big_skate",24780.2450504441,0.105551492963159
2007,"WGOA","Black_rockfish",9202.13858055224,0.0391965238299275
2007,"WGOA","Chinook_salmon",912.350219773929,0.00388615720330331
2007,"WGOA","Chum_salmon",3033.94555977892,0.0129230959077167
2007,"WGOA","Coho_salmon",108.530226519407,0.000462284671416031
2007,"WGOA","Deep_water_flatfish",51998.852939945,0.221489196293665
2007,"WGOA","Demersal_shelf_rockfish",1127.44251593467,0.00480234317880212
2007,"WGOA","Eulachon",43224.1477279402,0.184113325572721
2007,"WGOA","Euphausiids",0.0133282537118741,5.6771717754053e-08
2007,"WGOA","Flathead_sole",286587.320967457,1.22071914667708
2007,"WGOA","Gelatinous_carnivores",828.109858834944,0.00352733525272272
2007,"WGOA","Gelatinous_filter_feeders",38.331366939414,0.000163272518069845
2007,"WGOA","Infauna",3844.30327579294,0.0163748158800325
2007,"WGOA","King_crab",324.892285960378,0.0013838792056141
2007,"WGOA","Large_sculpins",32888.2309464568,0.140087471703734
2007,"WGOA","Lingcod",7779.38994045895,0.0331363237484735
2007,"WGOA","Longnose_skate",26248.4875655149,0.111805474276993
2007,"WGOA","MISC_NA",170.635328180799,0.000726821450113914
2007,"WGOA","MISC_SHELLS",750.800925708755,0.00319803772986743
2007,"WGOA","Miscellaneous_deep_sea_fish",4.1565833699735,1.7704973434824e-05
2007,"WGOA","Motile_epifauna",23549.3095883149,0.100308321416447
2007,"WGOA","Octopus",2668.0771223708,0.0113646787202389
2007,"WGOA","Other_skates",31756.2696392939,0.135265880726552
2007,"WGOA","POP",776424.844145257,3.30718285095212
2007,"WGOA","Pacific_capelin",786.832637318738,0.00335151486242644
2007,"WGOA","Pacific_cod",251479.075553437,1.07117551983953
2007,"WGOA","Pacific_dogfish",17415.1439124079,0.0741798330234827
2007,"WGOA","Pacific_hake",965.295713968755,0.00411167861951852
2007,"WGOA","Pacific_halibut",359820.332313651,1.53265527426756
2007,"WGOA","Pacific_herring",1948.92921141368,0.0083014670567408
2007,"WGOA","Pacific_sandlance",4.08119522624425,1.73838575174412e-05
2007,"WGOA","Pandalid_shrimp",7852.34720894987,0.033447085348936
2007,"WGOA","Pelagic_shelf_rockfish",74618.2148010366,0.317836403896012
2007,"WGOA","Pink_salmon",165.087189023099,0.000703189142601602
2007,"WGOA","Rex_sole",108105.922571996,0.460477348081323
2007,"WGOA","Sablefish",154525.122043007,0.658200001604159
2007,"WGOA","Sessile_epifauna",63398.6224894284,0.270046532709609
2007,"WGOA","Shallow_water_flatfish",419064.036810221,1.7850039272188
2007,"WGOA","Sharks_demersal",32258.5567910411,0.137405373643398
2007,"WGOA","Shelf_demersals",14820.7303465594,0.0631289243386924
2007,"WGOA","Shelf_forage_fish",2510.67960636848,0.0106942437520246
2007,"WGOA","Slope_demersals",391545.489848402,1.66778863293564
2007,"WGOA","Slope_forage_fish",129.305492723328,0.000550776950651647
2007,"WGOA","Slope_rockfish",330982.838833141,1.40982192520314
2007,"WGOA","Squid",9947.01474456545,0.0423693250279873
2007,"WGOA","Tanner_crab",4608.81556005723,0.0196312571633411
2007,"WGOA","Thornyheads",52719.1988005853,0.224557510625733
2007,"WGOA","Walleye_pollock",300613.783470884,1.28046488588243
2009,"WGOA","Arrowtooth_flounder",1456587.41544004,6.20433639853333
2009,"WGOA","Atka_mackerel",145912.870904659,0.62151610426675
2009,"WGOA","Big_skate",28894.3225705291,0.123075412663193
2009,"WGOA","Black_rockfish",104.510629131677,0.00044516318998911
2009,"WGOA","Chinook_salmon",585.692170885659,0.00249475672770666
2009,"WGOA","Chum_salmon",6308.98502019461,0.0268731316662994
