"","date","PP"
"178",1994-10-01,1.00033933462931
"179",1994-11-01,0.981941746558665
"180",1994-12-01,1.03879580439392
"181",1995-01-01,1.05328411868359
"182",1995-02-01,1.00302088088183
"183",1995-03-01,0.928791548683723
"184",1995-04-01,0.918040220519866
"185",1995-05-01,0.933828971089784
"186",1995-06-01,1.12106325955364
"187",1995-07-01,1.02485382599853
"188",1995-08-01,1.08343454275283
"189",1995-09-01,0.793642648680429
"190",1995-10-01,1.05609756523646
"191",1995-11-01,1.09985215538436
"192",1995-12-01,1.03256017422021
"193",1996-01-01,1.05074922504164
"194",1996-02-01,0.997235925884418
"195",1996-03-01,1.21342788924632
"196",1996-04-01,0.853230477971123
"197",1996-05-01,1.0742510285152
"198",1996-06-01,0.894701885813618
"199",1996-07-01,0.893152749416395
"200",1996-08-01,0.837019999510998
"201",1996-09-01,0.967703152366157
"202",1996-10-01,0.904357858876798
"203",1996-11-01,0.968009325429663
"204",1996-12-01,1.045779881726
"205",1997-01-01,1.04399508715208
"206",1997-02-01,0.950689867158194
"207",1997-03-01,0.974813969659506
"208",1997-04-01,0.851377844614491
"209",1997-05-01,1.08771743720672
"210",1997-06-01,0.835384075857268
"211",1997-07-01,0.812763688731943
"212",1997-08-01,0.768557872823802
"213",1997-09-01,1.05043871614108
"214",1997-10-01,1.02149521356097
"215",1997-11-01,1.00326256546803
"216",1997-12-01,1.04930767403472
"217",1998-01-01,1.04380445519752
"218",1998-02-01,1.01401711843509
"219",1998-03-01,0.835393893561099
"220",1998-04-01,0.866159467951586
"221",1998-05-01,0.877858544592212
"222",1998-06-01,0.783135668335631
"223",1998-07-01,0.77644300165276
"224",1998-08-01,0.948433426171197
"225",1998-09-01,1.02976825548737
"226",1998-10-01,0.907965814169991
"227",1998-11-01,0.994911504191041
"228",1998-12-01,1.03438507257439
"229",1999-01-01,1.05199398253943
"230",1999-02-01,1.05135091580051
"231",1999-03-01,0.884318847371332
"232",1999-04-01,0.682617353316339
"233",1999-05-01,0.817503878349895
"234",1999-06-01,0.698641170519582
"235",1999-07-01,0.814994933099599
"236",1999-08-01,0.778823789381678
"237",1999-09-01,0.826265071969841
"238",1999-10-01,0.938001187982764
"239",1999-11-01,1.01417739176993
"240",1999-12-01,1.03929779244959
"241",2000-01-01,1.05012149825311
"242",2000-02-01,0.975757305822845
"243",2000-03-01,0.895397502101834
"244",2000-04-01,1.10512020124864
"245",2000-05-01,1.06278097793172
"246",2000-06-01,0.839627470704099
"247",2000-07-01,1.0078127270723
"248",2000-08-01,1.08322484734224
"249",2000-09-01,1.09022713359479
"250",2000-10-01,0.895836135195634
"251",2000-11-01,0.990285303064011
"252",2000-12-01,1.02909228444023
"253",2001-01-01,1.05039374293225
"254",2001-02-01,1.0673774383932
"255",2001-03-01,1.05625811371192
"256",2001-04-01,1.0991516565773
"257",2001-05-01,1.24977714839986
"258",2001-06-01,1.22110401037652
"259",2001-07-01,0.990858571854927
"260",2001-08-01,1.05330784320466
"261",2001-09-01,1.04533199247405
"262",2001-10-01,1.05496180818638
"263",2001-11-01,1.00066346144819
"264",2001-12-01,1.0507079356719
"265",2002-01-01,1.03436757457311
"266",2002-02-01,1.00156355137893
"267",2002-03-01,0.969485985288588
"268",2002-04-01,0.928769716809261
"269",2002-05-01,0.988280454974649
"270",2002-06-01,0.946859266228034
"271",2002-07-01,0.963342257065295
"272",2002-08-01,0.87744886188649
"273",2002-09-01,1.04728870023608
"274",2002-10-01,1.01116140365012
"275",2002-11-01,1.00490531969966
"276",2002-12-01,1.07857436455144
"277",2003-01-01,1.03438157434196
"278",2003-02-01,1.09864274505508
"279",2003-03-01,1.12502658215864
"280",2003-04-01,1.10384386856888
"281",2003-05-01,1.10883171118609
"282",2003-06-01,0.987517142062724
"283",2003-07-01,1.10065328286371
"284",2003-08-01,1.09280951460703
"285",2003-09-01,1.011381744759
"286",2003-10-01,0.823415228544884
"287",2003-11-01,1.01053861116266
"288",2003-12-01,1.05223008722726
"289",2004-01-01,1.06415136559641
"290",2004-02-01,1.01340712150669
"291",2004-03-01,1.07195947943167
"292",2004-04-01,0.892786286024944
"293",2004-05-01,0.826102815104713
"294",2004-06-01,0.870242319914446
"295",2004-07-01,0.918198191034864
"296",2004-08-01,0.958744976780378
"297",2004-09-01,0.775188759813134
"298",2004-10-01,1.02894642619698
"299",2004-11-01,0.995974824435787
"300",2004-12-01,1.04078551373372
"301",2005-01-01,1.03547476093944
"302",2005-02-01,1.04975933191625
"303",2005-03-01,1.0040155515305
"304",2005-04-01,0.989405153681605
"305",2005-05-01,0.944937007279721
"306",2005-06-01,1.05612001647308
"307",2005-07-01,1.03379066532156
"308",2005-08-01,1.00870027421892
"309",2005-09-01,1.13287849946344
"310",2005-10-01,1.03840398098705
"311",2005-11-01,0.995991316670673
"312",2005-12-01,1.02320352812521
"313",2006-01-01,1.05787925119286
"314",2006-02-01,1.0489055024925
"315",2006-03-01,0.935456899193834
"316",2006-04-01,0.985738263353725
"317",2006-05-01,1.06911881258433
"318",2006-06-01,1.00156972786887
"319",2006-07-01,0.956394918463418
"320",2006-08-01,1.0448272098274
"321",2006-09-01,1.07924844281875
"322",2006-10-01,0.958177961442429
"323",2006-11-01,1.09119011430395
"324",2006-12-01,1.05471671436997
"325",2007-01-01,1.05260053233245
"326",2007-02-01,1.02030561559533
"327",2007-03-01,0.886325815082633
"328",2007-04-01,0.577403821545158
"329",2007-05-01,1.02941652501998
"330",2007-06-01,1.13503671325023
"331",2007-07-01,1.1119412926444
"332",2007-08-01,0.959238223577429
"333",2007-09-01,0.921024540315335
"334",2007-10-01,1.03045722803143
"335",2007-11-01,1.02660128200446
"336",2007-12-01,1.04194519157131
"337",2008-01-01,1.04572818302256
"338",2008-02-01,0.997574519265903
"339",2008-03-01,0.908823892280086
"340",2008-04-01,0.954458041875022
"341",2008-05-01,0.834230882696194
"342",2008-06-01,1.0617448813212
"343",2008-07-01,1.1580088387507
"344",2008-08-01,1.04548114018293
"345",2008-09-01,0.827722846725248
"346",2008-10-01,1.08955376809301
"347",2008-11-01,1.05302943039776
"348",2008-12-01,1.02723521457246
"349",2009-01-01,1.04766414871113
"350",2009-02-01,1.05349281813678
"351",2009-03-01,0.906931155185075
"352",2009-04-01,0.77458499125252
"353",2009-05-01,1.29508131503441
"354",2009-06-01,0.959695706167962
"355",2009-07-01,0.817555136339474
"356",2009-08-01,1.13739573823494
"357",2009-09-01,0.838555162726788
"358",2009-10-01,0.854737510489538
"359",2009-11-01,1.01077176830596
"360",2009-12-01,1.01666136535446
"361",2010-01-01,1.04668742823561
"362",2010-02-01,1.02104888098218
"363",2010-03-01,0.943055167726203
"364",2010-04-01,0.856604412124988
"365",2010-05-01,1.05257375771075
"366",2010-06-01,1.18630220359994
"367",2010-07-01,1.03389667218906
"368",2010-08-01,1.15175928806032
"369",2010-09-01,0.982601002719333
"370",2010-10-01,1.1160355012753
"371",2010-11-01,1.04239920054943
"372",2010-12-01,1.0683861984038
"373",2011-01-01,0.944419407696762
"374",2011-02-01,0.796230766319811
"375",2011-03-01,0.797530085841231
"376",2011-04-01,0.797758978401874
"377",2011-05-01,0.767717154622304
"378",2011-06-01,0.874915851176495
"379",2011-07-01,1.18228893727612
"380",2011-08-01,1.18777200573758
"381",2011-09-01,0.974335197152544
"382",2011-10-01,0.992758140098685
"383",2011-11-01,1.06077899006835
"384",2011-12-01,1.05315626600515
"385",2012-01-01,1.07385782797018
"386",2012-02-01,0.989579827811479
"387",2012-03-01,0.945367857155579
"388",2012-04-01,0.895245331727029
"389",2012-05-01,0.923909110239711
"390",2012-06-01,1.17535449232103
"391",2012-07-01,1.14047262536948
"392",2012-08-01,1.11463525948199
"393",2012-09-01,1.04451920978707
"394",2012-10-01,0.83394994946987
"395",2012-11-01,1.00265901085939
"396",2012-12-01,1.05471618145249
"397",2013-01-01,1.03081296966504
"398",2013-02-01,1.02913669427413
"399",2013-03-01,1.05539733405938
"400",2013-04-01,0.939595957361095
"401",2013-05-01,0.806746363988979
"402",2013-06-01,0.94927763521515
"403",2013-07-01,1.13007347018344
"404",2013-08-01,0.98418839161946
"405",2013-09-01,1.1637001450171
"406",2013-10-01,0.90040132858371
"407",2013-11-01,1.10285513996164
"408",2013-12-01,1.03149406239404
"409",2014-01-01,1.04157641524785
"410",2014-02-01,1.03345502454473
"411",2014-03-01,1.1027516519446
"412",2014-04-01,1.13253498577483
"413",2014-05-01,1.33855675748194
"414",2014-06-01,1.06691810167324
"415",2014-07-01,1.16589774218233
"416",2014-08-01,1.11891873370125
"417",2014-09-01,1.14222492804293
"418",2014-10-01,0.985481311502187
"419",2014-11-01,1.01343706723015
"420",2014-12-01,1.04940695377312
"421",2015-01-01,1.06812301575177
"422",2015-02-01,1.03228289402275
"423",2015-03-01,1.03476052330688
"424",2015-04-01,0.934521351276246
"425",2015-05-01,0.673977781491729
"426",2015-06-01,1.03250860817731
"427",2015-07-01,1.00759580041015
"428",2015-08-01,1.09425383595148
"429",2015-09-01,1.1061268602757
"430",2015-10-01,0.931393107505003
"431",2015-11-01,1.04430147105343
"432",2015-12-01,1.04417040290702
"433",2016-01-01,1.0487149450266
"434",2016-02-01,1.06076605816196
"435",2016-03-01,1.1426171779631
"436",2016-04-01,1.07734596469396
"437",2016-05-01,0.967729860560239
"438",2016-06-01,1.08164514235685
"439",2016-07-01,1.249389095594
"440",2016-08-01,1.1528164682203
"441",2016-09-01,1.23607891050177
"442",2016-10-01,0.986689746895143
"443",2016-11-01,1.07972619792874
"444",2016-12-01,1.06428518052305
"445",2017-01-01,1.07540052256092
"446",2017-02-01,1.10637840472141
"447",2017-03-01,1.01435276194542
"448",2017-04-01,0.821094692970434
"449",2017-05-01,0.985006032782081
"450",2017-06-01,0.918088923730287
"451",2017-07-01,1.01857813991746
"452",2017-08-01,0.908582756548089
"453",2017-09-01,0.960646828531343
"454",2017-10-01,1.05594642353474
"455",2017-11-01,1.12589537748843
"456",2017-12-01,1.0359214837117
"457",2018-01-01,1.05822570056299
"458",2018-02-01,1.03393371662782
"459",2018-03-01,1.11289457878542
"460",2018-04-01,0.96092396035851
"461",2018-05-01,0.893687073540106
"462",2018-06-01,0.877750015169223
"463",2018-07-01,0.88187444593413
"464",2018-08-01,1.37641753613613
"465",2018-09-01,1.0278043634735
"466",2018-10-01,1.184354514552
"467",2018-11-01,1.06385736844856
"468",2018-12-01,1.05785488336287
"469",2019-01-01,1.0463066274256
"470",2019-02-01,1.06554222630855
"471",2019-03-01,1.13457810303398
"472",2019-04-01,1.28841959458377
"473",2019-05-01,0.917240881949771
"474",2019-06-01,1.08454102386278
"475",2019-07-01,1.10731952179779
"476",2019-08-01,1.22002571851584
"477",2019-09-01,1.28267379334591
"478",2019-10-01,1.15665274599279
"479",2019-11-01,0.999934035635451
"480",2019-12-01,1.05391010090583
"481",2020-01-01,1.06839154139
"482",2020-02-01,1.05021939124419
"483",2020-03-01,1.17055446580778
"484",2020-04-01,0.88759619723037
"485",2020-05-01,0.905716759812048
"486",2020-06-01,0.978243940169803
"487",2020-07-01,1.10628347881428
"488",2020-08-01,1.1435308807315
"489",2020-09-01,1.39506540769687
"490",2020-10-01,1.07377608533903
"491",2020-11-01,1.06983637495963
"492",2020-12-01,1.0481761851626
"493",2021-01-01,1.03689842217537
"494",2021-02-01,1.0203759852032
"495",2021-03-01,0.919651317882393
"496",2021-04-01,1.06909910838666
"497",2021-05-01,0.592336207009968
"498",2021-06-01,0.702789675728792
"499",2021-07-01,0.955933571223417
"500",2021-08-01,1.2043667757885
"501",2021-09-01,0.973176955086531
"502",2021-10-01,1.07617966557234
"503",2021-11-01,0.987212829018635
"504",2021-12-01,1.03926157464343
"505",2022-01-01,1.05848241975353
"506",2022-02-01,1.00896476886011
"507",2022-03-01,0.822885139709801
"508",2022-04-01,0.676982431152718
"509",2022-05-01,0.957638596716234
"510",2022-06-01,0.951268526680989
"511",2022-07-01,1.04290516650863
"512",2022-08-01,0.751613976804384
"513",2022-09-01,0.829313077653194
"514",2022-10-01,0.995005641090421
"515",2022-11-01,1.02974728412689
"516",2022-12-01,1.0348659142458
"517",2023-01-01,1.03355909595263
"518",2023-02-01,1.00167710163908
"519",2023-03-01,0.880621149600141
"520",2023-04-01,1.11042694805186
"521",2023-05-01,1.26210837320188
"522",2023-06-01,0.942806540435628
"523",2023-07-01,1.09843739977904
"524",2023-08-01,0.968514722663423
"525",2023-09-01,1.3256493919086
"526",2023-10-01,1.07961544831212
"527",2023-11-01,1.00935164575221
"528",2023-12-01,1.03184599406348
"529",2024-01-01,1.03047926445146
"530",2024-02-01,1.01341031961645
"531",2024-03-01,1.1506358825328
"532",2024-04-01,1.23294119155585
"533",2024-05-01,1.43652454593949
"534",2024-06-01,1.54804211207295
"535",2024-07-01,1.36254146450012
"536",2024-08-01,1.04711534670707
"537",2024-09-01,1.2372406815786
"538",2024-10-01,1.06453210419828
"539",2024-11-01,1.02458751166016
"540",2024-12-01,1.04732379174748
"541",2025-01-01,1.04988858618347
"542",2025-02-01,1.00713144394173
"543",2025-03-01,0.910581326766216
"544",2025-04-01,1.00281734614906
"545",2025-05-01,0.974561696769893
"546",2025-06-01,1.40631045045476
"547",2025-07-01,1.28655199340312
"548",2025-08-01,1.1219582417749
"549",2025-09-01,0.967401651559173
"550",2025-10-01,0.8640025805697
"551",2025-11-01,1.07617441805072
"552",2025-12-01,1.07074179336522
"553",2026-01-01,1.04302704496011
"554",2026-02-01,1.17156644564343
"555",2026-03-01,1.0951284991766
"556",2026-04-01,1.07878518275672
"557",2026-05-01,1.16406245758428
"558",2026-06-01,1.23804172683557
"559",2026-07-01,1.04761116292355
"560",2026-08-01,1.01818775919565
"561",2026-09-01,1.06840020035637
"562",2026-10-01,1.15092044109564
"563",2026-11-01,1.00186716882222
"564",2026-12-01,1.1052132398465
"565",2027-01-01,1.05558162665171
"566",2027-02-01,1.09347490513392
"567",2027-03-01,1.13414671617784
"568",2027-04-01,1.09575548701528
"569",2027-05-01,1.44196507720977
"570",2027-06-01,1.37813171261481
"571",2027-07-01,1.22954773420548
"572",2027-08-01,1.22202202228749
"573",2027-09-01,1.3083864076104
"574",2027-10-01,1.16391782957351
"575",2027-11-01,0.951160365496779
"576",2027-12-01,1.10168693127032
"577",2028-01-01,1.05900668589968
"578",2028-02-01,1.07623476545798
"579",2028-03-01,1.10765502176369
"580",2028-04-01,1.00839527014752
"581",2028-05-01,1.04308705820903
"582",2028-06-01,1.29329813686095
"583",2028-07-01,1.00326093554134
"584",2028-08-01,0.954014301852396
"585",2028-09-01,1.23911441761785
"586",2028-10-01,1.13399397239812
"587",2028-11-01,1.04713665056249
"588",2028-12-01,1.07943638607471
"589",2029-01-01,1.10877985084573
"590",2029-02-01,1.07702977860379
"591",2029-03-01,1.08831623821987
"592",2029-04-01,1.02802993837669
"593",2029-05-01,1.07608191710318
"594",2029-06-01,0.835962171636666
"595",2029-07-01,1.04887168422817
"596",2029-08-01,1.17455265011229
"597",2029-09-01,0.939982828621197
"598",2029-10-01,1.09342576162334
"599",2029-11-01,1.10584713455705
"600",2029-12-01,1.05594951035609
"601",2030-01-01,1.08822193359365
"602",2030-02-01,1.03272282597962
"603",2030-03-01,1.09779260909936
"604",2030-04-01,1.15560563721233
"605",2030-05-01,1.31084557081871
"606",2030-06-01,1.16345727785519
"607",2030-07-01,1.11008502474595
"608",2030-08-01,1.01728027818861
"609",2030-09-01,0.950111908669673
"610",2030-10-01,1.17956338466907
"611",2030-11-01,1.11811456178025
"612",2030-12-01,1.05397473789308
"613",2031-01-01,1.04210746367127
"614",2031-02-01,0.990281278775045
"615",2031-03-01,1.43789373494806
"616",2031-04-01,1.05315692680773
"617",2031-05-01,1.18603473320796
"618",2031-06-01,0.981470056872304
"619",2031-07-01,0.941364633698667
"620",2031-08-01,1.03639639522704
"621",2031-09-01,0.991607981649059
"622",2031-10-01,0.926871860290521
"623",2031-11-01,1.076052219976
"624",2031-12-01,1.03255326183271
"625",2032-01-01,1.1042234376129
"626",2032-02-01,1.04055039942949
"627",2032-03-01,1.12023154297781
"628",2032-04-01,1.04692309660251
"629",2032-05-01,1.07790171998404
"630",2032-06-01,1.03055675313491
"631",2032-07-01,1.24803716251409
"632",2032-08-01,0.943716412517745
"633",2032-09-01,1.27199285230784
"634",2032-10-01,1.11898873748438
"635",2032-11-01,1.01831642622389
"636",2032-12-01,1.034131497482
"637",2033-01-01,1.06544620632919
"638",2033-02-01,1.19195778534325
"639",2033-03-01,1.10837132288733
"640",2033-04-01,1.09733640862874
"641",2033-05-01,1.21695566631387
"642",2033-06-01,1.27472973832079
"643",2033-07-01,0.879194619370271
"644",2033-08-01,0.925053903340746
"645",2033-09-01,1.06730539776365
"646",2033-10-01,0.956882928047952
"647",2033-11-01,1.08523726793449
"648",2033-12-01,1.01608178580424
"649",2034-01-01,1.05109163466844
"650",2034-02-01,1.06521645299389
"651",2034-03-01,0.892357383013904
"652",2034-04-01,1.13404104826835
"653",2034-05-01,1.05664643834834
"654",2034-06-01,1.24474423659973
"655",2034-07-01,1.11053806478517
"656",2034-08-01,0.969552012067487
"657",2034-09-01,0.893224374261447
"658",2034-10-01,1.00374048786969
"659",2034-11-01,1.00229783179539
"660",2034-12-01,1.08003301874526
"661",2035-01-01,1.0698776157051
"662",2035-02-01,1.07379080547025
"663",2035-03-01,0.98534722417175
"664",2035-04-01,1.37322583638284
"665",2035-05-01,1.03101945352338
"666",2035-06-01,1.39043752740218
"667",2035-07-01,0.962513728999707
"668",2035-08-01,1.0961125892702
"669",2035-09-01,1.20026213382568
"670",2035-10-01,0.961855370421106
"671",2035-11-01,0.990296567918127
"672",2035-12-01,1.02457095074229
"673",2036-01-01,1.04834073655659
"674",2036-02-01,0.992149703062083
"675",2036-03-01,0.965476393496215
"676",2036-04-01,0.958878989436247
"677",2036-05-01,0.707328570079699
"678",2036-06-01,1.05522160268636
"679",2036-07-01,0.851725401034267
"680",2036-08-01,0.890496095965408
"681",2036-09-01,1.062845677213
"682",2036-10-01,1.00172103075681
"683",2036-11-01,1.08126443877932
"684",2036-12-01,1.0660329784147
"685",2037-01-01,1.03361982280718
"686",2037-02-01,1.02627912238603
"687",2037-03-01,0.955938043644594
"688",2037-04-01,1.12053582522525
"689",2037-05-01,0.966084036967817
"690",2037-06-01,1.01497823349318
"691",2037-07-01,1.00586697249093
"692",2037-08-01,1.16098932714152
"693",2037-09-01,1.12849473733098
"694",2037-10-01,0.942578070509275
"695",2037-11-01,1.05811513313155
"696",2037-12-01,1.07361707913018
"697",2038-01-01,1.06380247144048
"698",2038-02-01,1.09428822970033
"699",2038-03-01,1.05744391091749
"700",2038-04-01,1.07498567905739
"701",2038-05-01,1.20385069670948
"702",2038-06-01,1.33393522323924
"703",2038-07-01,1.04077672676927
"704",2038-08-01,1.03750716777912
"705",2038-09-01,1.04478495617526
"706",2038-10-01,1.12179379755616
"707",2038-11-01,1.07187592882934
"708",2038-12-01,1.05664657095148
"709",2039-01-01,1.05380879948144
"710",2039-02-01,1.1078679335322
"711",2039-03-01,1.00142523419264
"712",2039-04-01,0.946218321888405
"713",2039-05-01,1.21690460168875
"714",2039-06-01,0.94234087509035
"715",2039-07-01,1.00224103041885
"716",2039-08-01,1.10340750131549
"717",2039-09-01,0.935173688038944
"718",2039-10-01,0.987360486282089
"719",2039-11-01,1.02328178123792
"720",2039-12-01,1.06774389649145
"721",2040-01-01,1.03663300033028
"722",2040-02-01,1.08599159513892
"723",2040-03-01,0.932591483385895
"724",2040-04-01,1.35716210124193
"725",2040-05-01,1.07534034536332
"726",2040-06-01,0.983345664024278
"727",2040-07-01,1.0342651667062
"728",2040-08-01,1.09148593307226
"729",2040-09-01,0.997265057595558
"730",2040-10-01,1.1090561639586
"731",2040-11-01,1.00632512199552
"732",2040-12-01,1.04903627213699
"733",2041-01-01,1.04935808999558
"734",2041-02-01,1.10697778230055
"735",2041-03-01,1.01789974629097
"736",2041-04-01,1.21587026569536
"737",2041-05-01,1.24359295840168
"738",2041-06-01,1.09296935991293
"739",2041-07-01,1.20163292659348
"740",2041-08-01,1.21364212713461
"741",2041-09-01,1.08777930483017
"742",2041-10-01,1.05535934426443
"743",2041-11-01,1.13460166538376
"744",2041-12-01,1.06509019693541
"745",2042-01-01,1.07235998765857
"746",2042-02-01,1.07250870683675
"747",2042-03-01,1.02768491699606
"748",2042-04-01,1.56660006721196
"749",2042-05-01,1.27657993543489
"750",2042-06-01,1.05016489964633
"751",2042-07-01,1.05304338667729
"752",2042-08-01,0.983697202012794
"753",2042-09-01,1.14093406585973
"754",2042-10-01,1.28644955586865
"755",2042-11-01,1.08355031224226
"756",2042-12-01,1.06593295566552
"757",2043-01-01,1.03440005181788
"758",2043-02-01,1.11772873859378
"759",2043-03-01,1.03434448536719
"760",2043-04-01,1.11102492903255
"761",2043-05-01,1.60605041086404
"762",2043-06-01,1.30530852416343
"763",2043-07-01,1.20404718808156
"764",2043-08-01,1.21030327967998
"765",2043-09-01,1.18446753399966
"766",2043-10-01,1.29887232777941
"767",2043-11-01,1.07660368069731
"768",2043-12-01,1.04102355479606
"769",2044-01-01,1.05218235954286
"770",2044-02-01,1.13218500431775
"771",2044-03-01,1.15155352369714
"772",2044-04-01,1.22701679322321
"773",2044-05-01,1.38804974944181
"774",2044-06-01,1.23562074689211
"775",2044-07-01,1.10348551647955
"776",2044-08-01,1.23802774182799
